year,return
2016,0.5282724305683049
2017,5.881977810733148
2018,-0.46456291469015243
2019,0.7870184820733948
2020,3.460088622123946
2021,1.1586271087775604
2022,-0.4084411223900558
2023,1.54187141816957
2024,0.3851876181076088
2025,-0.028363953815763954
2026,-0.15570060815209152
