date,net_return
2013-01-31,0.006294896784991132
2013-02-28,0.01693004196988813
2013-03-29,0.010833763568416734
2013-04-30,0.059278655734983636
2013-05-31,-0.023842673982814467
2013-06-28,0.0015198400605200334
2013-07-31,0.03254650263492144
2013-08-30,-0.008620905141222466
2013-09-30,-0.016385261676801266
2013-10-31,0.02351297688902663
2013-11-29,0.034719528431882134
2013-12-31,0.014836113656689333
2014-01-31,-0.048234883383400366
2014-02-28,-0.010878209228549268
2014-03-31,0.009919133442528233
2014-04-30,-0.002763488838540367
2014-05-30,-0.003932490934821467
2014-06-30,0.021514449187521132
2014-07-31,-0.007932042823914567
2014-08-29,0.032469358231395434
2014-09-30,0.03796459038126724
2014-10-31,0.006612883643260932
2014-11-28,0.08299834893369273
2014-12-31,0.04424037893732484
2015-01-30,0.12798173302852792
2015-02-27,-0.027256000482752868
2015-03-31,0.05695059425555154
2015-04-30,-0.06751208288432056
2015-05-29,0.012197853265164333
2015-06-30,-0.05941905939544916
2015-07-31,0.08572626931925353
2015-08-31,-0.019512847312350468
2015-09-30,0.028915731737761633
2015-10-30,-0.008342317571061866
2015-11-30,0.041278841120870435
2015-12-31,-0.005353900873342367
2016-01-29,0.026834630135218834
2016-02-29,0.015314846735668831
2016-03-31,-0.054054391305513066
2016-04-29,-0.04988719360570256
2016-05-31,0.010039948561576332
2016-06-30,0.06915067050442283
2016-07-29,-0.010184690309097067
2016-08-31,-0.018624754507402867
2016-09-30,0.011529557076731534
2016-10-31,-0.036271612378481165
2016-11-30,-0.05103033240387676
2016-12-30,-0.04214760679302646
2017-01-31,0.0027670158461167334
2017-02-28,0.037861378119468034
2017-03-31,-0.018864809558224567
2017-04-28,-0.026133984526362068
2017-05-31,0.0038500455212996327
2017-06-30,-0.012502359737988467
2017-07-31,-0.003133025816347567
2017-08-31,-0.004998048547338167
2017-09-29,0.019810142935881833
2017-10-31,0.022492673624433232
2017-11-30,-0.015499396163585567
2017-12-29,0.041321542280789735
2018-01-31,0.015091219198770434
2018-02-28,-0.056365170409281164
2018-03-30,-0.015082555385774568
2018-04-30,0.007947585412129633
2018-05-31,-0.02275763195343297
2018-06-29,-0.002151783780460867
2018-07-31,-0.004465580848712567
2018-08-31,0.025710601011899932
2018-09-28,-0.016386181895330768
2018-10-31,-0.007027688095257967
2018-11-30,-0.027383407747395967
2018-12-31,-0.008589086982519267
2019-01-31,-0.062288649184374066
2019-02-28,-0.006431998009237567
2019-03-29,0.056274271284524835
2019-04-30,-0.0047140823036565666
2019-05-31,0.055535120756373534
2019-06-28,-0.005432292925327267
2019-07-31,0.024810415740470434
2019-08-30,0.09991730565828724
2019-09-30,-0.059271477819558264
2019-10-31,-0.040635090375869265
2019-11-29,-0.0030255061839724665
2019-12-31,-0.030233658320989468
2020-01-31,0.014989118453084031
2020-02-28,0.010927477234518134
2020-03-31,0.08961364140331944
2020-04-30,-0.014984236521861467
2020-05-29,-0.045088184819120365
2020-06-30,-0.018141417539892665
2020-07-31,-0.028714003102069268
2020-08-31,-0.026241226742091468
2020-09-30,-0.021708070008204166
2020-10-30,0.0003605700951923331
2020-11-30,-0.07654793943171047
2020-12-31,0.03566213421886753
2021-01-29,-0.011554823745887568
2021-02-26,-0.046941922131216465
2021-03-31,-0.0023323448127388667
2021-04-30,0.042517806150405534
2021-05-31,0.027647686901429235
2021-06-30,-0.04055759935072836
2021-07-30,-0.03654631728480486
2021-08-31,0.011447857837159533
2021-09-30,0.009185793048752333
2021-10-29,0.06264454391755384
2021-11-30,-0.11641465204841886
2021-12-31,0.048559822122630936
2022-01-31,0.05309476744153844
2022-02-28,0.037625315873980936
2022-03-31,0.09975500829827903
2022-04-29,0.05007849575690403
2022-05-31,0.0019210415186287331
2022-06-30,-0.0053069213319452664
2022-07-29,-0.05384613688802736
2022-08-31,0.06349627017119744
2022-09-30,0.04526888598393724
2022-10-31,-0.018976015640733066
2022-11-30,-0.07057634859763856
2022-12-30,0.014137438989285534
2023-01-31,-0.06465629307075456
2023-02-28,0.02319185412801743
2023-03-31,-0.037824484922995366
2023-04-28,0.027352122896336633
2023-05-31,0.02263191320847153
2023-06-30,0.013873353694593533
2023-07-31,-0.015476710573772166
2023-08-31,0.004947222292534133
2023-09-29,-0.009465602469294166
2023-10-31,-0.005569506033179267
2023-11-30,0.009230864521985833
2023-12-29,-0.06686095510418996
2024-01-31,0.019609894805679734
2024-02-29,0.05362170266119714
2024-03-29,0.03469560795568494
2024-04-30,0.015227487971071933
2024-05-31,0.002443886424647033
2024-06-28,-0.018658723368398668
2024-07-31,-0.02970629743456467
2024-08-30,-0.03651258147219166
2024-09-30,0.005896258743034633
2024-10-31,-0.04752456129519046
2024-11-29,0.01964648061628913
2024-12-31,0.0004710958466818333
2025-01-31,0.02581613717289733
2025-02-28,-0.020838547735555168
2025-03-31,-0.005331786782835367
2025-04-30,-0.03152132482254707
2025-05-30,-0.005989081038686467
2025-06-30,-0.027136629458721466
2025-07-31,-0.007812520416601666
2025-08-29,0.008771895726363133
2025-09-30,0.029454991909864232
2025-10-31,-0.006636947602784367
2025-11-28,0.015078541789897933
2025-12-31,0.026158162447266934
2026-01-30,0.04089678703658883
2026-02-27,0.03112350942967353
2026-03-31,0.017118864391324432
2026-04-30,0.049874766136542535
2026-05-29,-0.001641083996430849
