date,VAL,MOM
06/30/1987,0.014803761325403501,-0.029173105665311692
07/31/1987,0.006410849525995163,0.0016537174341016009
08/31/1987,-0.0061175993852520625,0.011806041591731785
09/30/1987,0.019950506157979903,0.010000197705932837
10/31/1987,0.013850364790262719,-0.04673748116174399
11/30/1987,0.00030519105436149405,0.012360967926639883
12/31/1987,-0.0248822799330351,0.016104905775630368
01/31/1988,0.030096927091926236,-0.014232848461403885
02/29/1988,0.003442491439357312,-0.009253209184345216
03/31/1988,0.0016693828655369044,0.027289207077296443
04/30/1988,0.014690728702016171,0.0037850851418165846
05/31/1988,0.007081071089230293,0.005015527858972494
06/30/1988,0.014946827715155112,-0.011839330465755507
07/31/1988,0.013063956992448963,0.0032780665113994554
08/31/1988,0.008239375933261807,0.008348136238673892
09/30/1988,-0.008409655022093385,0.011296374725183396
10/31/1988,-0.0033136103564361803,0.0008006013993853621
11/30/1988,0.004738804653883746,0.005036027400865654
12/31/1988,0.011223925171784563,0.004744028128265367
01/31/1989,0.009314310713135212,0.005971068146112876
02/28/1989,-0.007204307109824758,-0.005505960068011256
03/31/1989,0.012996459867025448,0.031277175689436866
04/30/1989,-0.011840225240288457,0.010203744477575502
05/31/1989,0.003101061443050799,0.005774442176402735
06/30/1989,0.008296701020293742,0.005319890118617003
07/31/1989,-0.012932236490353053,0.005949505588154366
08/31/1989,0.012948611481864464,0.0023315686050017596
09/30/1989,-0.017308615423889496,0.012833331264351152
10/31/1989,-0.009465373559701847,0.003115553255940755
11/30/1989,-0.004668837607567628,0.005907057439839901
12/31/1989,0.0042674269484560025,0.020423003402823017
01/31/1990,0.0020800404336039084,0.007851574916068416
02/28/1990,-0.0015218259552496245,0.009540281367267018
03/31/1990,0.003416439174345411,0.015859099218434276
04/30/1990,0.006601183907157338,-0.020277097384408655
05/31/1990,0.0004772692740286595,-0.012820652732986795
06/30/1990,-0.00616987454399517,0.017517617838458857
07/31/1990,0.0015222734337986266,0.034247893338715814
08/31/1990,0.008243041786273176,0.009548103324875339
09/30/1990,0.00046224767718696985,0.023964182587953724
10/31/1990,0.0018206789963527337,-0.001594113063555167
11/30/1990,-0.002186000390379887,0.001324738558926875
12/31/1990,-0.0005936625096683478,-0.01580289521173109
01/31/1991,0.00953506496042418,-0.005623848619533612
02/28/1991,0.014073314365710807,-0.040372661131459216
03/31/1991,0.004486631440293284,-0.007569292448996877
04/30/1991,-0.002177874864007157,0.005251038074001243
05/31/1991,-0.001360081978112383,0.00632000536712012
06/30/1991,0.004154934367651752,0.010593697168212826
07/31/1991,-0.007521224890786741,0.014008534652776555
08/31/1991,-0.0038152433281030116,0.011093037079672017
09/30/1991,0.0012502026584003086,0.005833582379628522
10/31/1991,-0.00779545968943453,0.016435634803117362
11/30/1991,0.006126336283012816,0.005169472243874733
12/31/1991,-0.014511726561207756,0.009803999640597888
01/31/1992,0.0283964486119046,-0.001658449359146888
02/29/1992,0.007248373976689981,0.0016233726096870835
03/31/1992,5.840878953496345e-05,0.006628945395764349
04/30/1992,0.012127425388786417,0.005101982337844137
05/31/1992,-0.008518481095404977,0.013336274817859416
06/30/1992,0.00045279313359426765,0.027942274403893276
07/31/1992,-0.003757899946040933,0.027617066203600445
08/31/1992,0.0009841445561427572,0.01233672443513398
09/30/1992,0.0061753795664803044,0.015017500604134456
10/31/1992,0.024268234602860737,-0.028659320348023633
11/30/1992,0.023212492486203128,-0.022900320469899437
12/31/1992,0.011043933596926287,0.005132443799719903
01/31/1993,0.011116253388667844,-0.0015141417976807122
02/28/1993,0.016748478306874336,0.02308540601879466
03/31/1993,-0.0026212906305858406,-0.0008724754474430889
04/30/1993,0.01653098547770099,-0.002095659729338348
05/31/1993,-0.0032024795260871238,0.003349251679237155
06/30/1993,0.009705526756151004,0.0033576915613278114
07/31/1993,0.019730835129523182,0.007478542444418822
08/31/1993,-0.004454051463631719,0.006184607040042419
09/30/1993,-0.013686019363422548,-0.002303289388911304
10/31/1993,0.014664754449701379,0.0111220041559842
11/30/1993,0.010314149214895443,-0.010084561929023655
12/31/1993,0.008841004940637566,0.016697054185006173
01/31/1994,0.015709909592079848,0.005252627091765632
02/28/1994,0.0036112040176664523,-0.0010086106245187896
03/31/1994,0.025201384317480653,-0.027007852142587975
04/30/1994,0.017482595897910104,-0.008827751538948268
05/31/1994,0.025631947110474278,-0.009203292635026691
06/30/1994,-0.002157164329286131,-0.004288965231070231
07/31/1994,0.00968147975871204,0.0015574301660346683
08/31/1994,0.007817293299656731,0.004928027264206188
09/30/1994,0.004194872112440978,0.012700538150767614
10/31/1994,-0.0012856660083890507,0.002586831345757981
11/30/1994,0.010381546071775,-0.004750114900605177
12/31/1994,-0.006712646634071359,0.005701565468068799
01/31/1995,0.007354728814252971,0.0017495864582291948
02/28/1995,-0.002920446725332517,-0.009852801436126142
03/31/1995,-0.013158174238872585,0.01090577376580817
04/30/1995,0.00974507720033603,0.003496937746524104
05/31/1995,0.0021198317787503307,-0.005734034456522719
06/30/1995,-0.018303730771770783,0.02330903700796161
07/31/1995,0.009775858382392739,-0.021006936472721508
08/31/1995,0.009937254375341462,-0.016206531329339587
09/30/1995,-0.01431595262600312,0.03167710768034453
10/31/1995,0.0023286984080116272,0.013696008381698984
11/30/1995,0.002297831205362638,0.0027563563207210692
12/31/1995,0.014490632306886042,-0.006752544824920452
01/31/1996,0.004453378391499996,-0.01910066621988447
02/29/1996,0.0017963129857179387,0.0017315940337574894
03/31/1996,0.0007136745936469879,0.01149740471689632
04/30/1996,-0.0029154154734337746,0.012255299655954335
05/31/1996,0.0005463910945401266,0.004064334531256578
06/30/1996,0.007547149836176207,0.007475583270021114
07/31/1996,0.011749509258272105,-0.017456158429202225
08/31/1996,-0.006847511509634348,0.009388283219776467
09/30/1996,0.000860835258071624,0.025230593667006456
10/31/1996,0.009463480892188776,0.009729921278012355
11/30/1996,0.002296095583585837,0.008337603564633965
12/31/1996,0.005169682567709505,0.012713820327325504
01/31/1997,0.0023019859965498885,0.004734041091077284
02/28/1997,0.003027266288179554,-0.008369246568622847
03/31/1997,0.0022524884605768457,0.012182834067997092
04/30/1997,-0.005612856416545344,0.016681042792569416
05/31/1997,0.0008407758024459849,-0.005160615326711379
06/30/1997,0.003321931949881668,0.009198806615137925
07/31/1997,9.116769313845866e-05,0.03523195465130684
08/31/1997,0.002574262374855204,-0.01374355261145918
09/30/1997,0.0014894859362146354,0.017568710299012937
10/31/1997,0.010029122162827973,-0.00024205036868780116
11/30/1997,-0.01378250660897908,0.02478332545914085
12/31/1997,-0.01298434249323459,0.023052553220466638
01/31/1998,0.00406980167969007,-0.0035938415961203024
02/28/1998,-0.0032110776351429683,-0.0005186399067583431
03/31/1998,0.0016546033707841147,0.02469577486689023
04/30/1998,-0.0036063590115363044,-0.003998635423825683
05/31/1998,-0.004735280703368932,0.016613234729865218
06/30/1998,-0.015906655409332515,0.028395886254315706
07/31/1998,-0.02007484342543934,0.02752576232923859
08/31/1998,-0.0029625388549005464,0.006709909078785711
09/30/1998,0.01684467462127031,-0.021834931092452364
10/31/1998,0.0332193778956018,-0.037210759972635975
11/30/1998,-0.017391679126287134,0.01937337057064482
12/31/1998,-0.024290689007849052,0.042761189914181846
01/31/1999,-0.018887622730823055,0.008570556338983066
02/28/1999,0.005533089140499614,-0.01203893790429192
03/31/1999,0.012011722129826279,-0.03905793751034353
04/30/1999,0.031306802097469076,-0.03364807894612086
05/31/1999,0.013711274221050788,-0.0040321703088383384
06/30/1999,-0.014123838624584837,0.02860181913663168
07/31/1999,0.005489664447599062,0.004846377176653452
08/31/1999,-0.014824639854834355,0.02114516341047791
09/30/1999,-0.021841952140599384,0.024701094666344476
10/31/1999,-0.03811905665464861,0.026591437929581022
11/30/1999,-0.07221885503862324,0.06918229842284039
12/31/1999,-0.052971109408736596,0.05949454069866906
01/31/2000,-0.020198541885562617,0.02572883552170022
02/29/2000,-0.12071220383218628,0.0850217471580712
03/31/2000,0.07907616473914073,-0.07048989718532174
04/30/2000,0.04267160171604761,-0.032917683677133346
05/31/2000,0.04880675671365092,-0.0484298952906362
06/30/2000,-0.014277548142715884,0.023372760218789704
07/31/2000,0.019641829972930798,-0.008147076770299702
08/31/2000,-0.04427602767288699,0.046412573288760896
09/30/2000,0.020616569964482044,-0.01724393800836077
10/31/2000,0.03376053322956046,-0.01920571217416575
11/30/2000,0.0690152810311049,-0.03393129674530257
12/31/2000,0.02669302359652233,-0.006506056607226419
01/31/2001,0.012316917001909733,-0.054023118417930636
02/28/2001,0.059420737011777296,0.03516629746982632
03/31/2001,0.01881680115689364,0.032966671746014364
04/30/2001,-0.009247980603315846,-0.026424683698396012
05/31/2001,0.0049130770722472725,0.01612434470926334
06/30/2001,0.01960073952528529,0.027153457659726814
07/31/2001,0.027386729983435037,0.012804437300941848
08/31/2001,0.017848458721224432,0.027609398148832034
09/30/2001,-0.0067623691066660925,0.05224740517766188
10/31/2001,-0.006107820619050465,-0.03681249630366353
11/30/2001,0.026292153115397322,-0.044365530960818224
12/31/2001,0.0021454148831030707,0.015691147795016864
01/31/2002,0.009011292816193799,0.016396644033449193
02/28/2002,0.0045765637737115545,0.025762636742973157
03/31/2002,0.011158631724533246,-0.0353951597479917
04/30/2002,0.0018775646058484577,0.022544582190456665
05/31/2002,0.02317159808650043,0.02422470492375773
06/30/2002,-0.008861782918670494,0.03836712792862699
07/31/2002,-0.007898359020740209,0.024603096630074824
08/31/2002,-0.004053614928182228,0.011039343292579966
09/30/2002,-0.01938855039548344,0.056359371958654605
10/31/2002,0.027375478162118435,-0.02657066868996907
11/30/2002,0.028639614111697496,-0.047992782369588725
12/31/2002,-0.014639085003333786,0.061320773371331794
01/31/2003,0.008750389410536854,0.007696784952285913
02/28/2003,-0.010876628685509987,0.03994384652412351
03/31/2003,0.0064543723066870055,0.005642924777360797
04/30/2003,0.0243603014708828,-0.046803446051758034
05/31/2003,0.00873386752590343,-0.014238206354937041
06/30/2003,0.015438313767078922,-0.01821401047585899
07/31/2003,0.012226447374585324,-0.025924973246052925
08/31/2003,0.005952084144074921,-0.0073414984293690535
09/30/2003,0.007685112553922944,0.0016909346648235973
10/31/2003,-0.0091268569041687,0.031587984956903056
11/30/2003,0.005976288651670802,0.0003753058040462401
12/31/2003,0.005732494121237721,0.007192121207649011
01/31/2004,0.007695701736793094,0.017130369321550935
02/29/2004,0.000843449398320714,0.00903378531399677
03/31/2004,0.004770749450107664,0.00043054142386312895
04/30/2004,9.851769879250072e-05,-0.02268538174853579
05/31/2004,0.009344577625050988,-0.010130107673951186
06/30/2004,-0.002289476240779263,0.016841011445403623
07/31/2004,0.004688425472804118,-0.0006791131591433267
08/31/2004,0.011032453974933833,0.002710233244196823
09/30/2004,-0.010656474662244349,0.024329043871721575
10/31/2004,-0.0061219019035772025,-0.002978286671407301
11/30/2004,0.012644183897809174,0.007906227389157595
12/31/2004,0.011088255907744626,-0.009506839071457072
01/31/2005,-0.00048113603105832704,0.015171916804454401
02/28/2005,0.009230517889786563,0.004577556406351412
03/31/2005,0.0057067299163566275,0.00547061754798677
04/30/2005,-0.001558749001150864,-8.950180894006413e-05
05/31/2005,0.005656431043676,0.002230395624261652
06/30/2005,-0.001204100023206946,0.019755021296851777
07/31/2005,-0.001905904784067994,0.004619517540166718
08/31/2005,-0.010844311200006918,0.007192878491360568
09/30/2005,-0.0035366634712427577,0.01931201183484135
10/31/2005,0.010666291859198204,-0.007775422754798465
11/30/2005,-0.0011194213915073157,0.003011502962734206
12/31/2005,0.0005563633541677244,0.0032083811667312665
01/31/2006,-0.00524083524091631,0.014897581710521099
02/28/2006,0.015925763582954083,-0.01159534088072744
03/31/2006,-0.005015961281572024,0.013535909006774425
04/30/2006,-0.017739287719589648,0.012896927629248767
05/31/2006,0.009610010285091246,-0.01610016840054944
06/30/2006,0.011415724292845895,-0.005093546735817008
07/31/2006,0.0016314305337310675,-0.006088321770013743
08/31/2006,0.0017839530068001468,-0.0029164583816048964
09/30/2006,0.008504485569777037,0.002775467628940379
10/31/2006,-0.00033569198386503105,0.005880369332579121
11/30/2006,-0.00044492176811328216,-0.002167773961033696
12/31/2006,0.00679031718104634,0.014072649306291174
01/31/2007,0.004952755008537391,0.0003364119249942823
02/28/2007,0.0026271136921596295,-0.0007286517197406118
03/31/2007,-0.009775783143866386,0.007659159322076997
04/30/2007,-0.012320067736307004,0.013463324462347246
05/31/2007,-0.002323449538531432,0.0033039799664898286
06/30/2007,-0.003757029006382876,0.002181715777737872
07/31/2007,-0.010333228298819512,0.005976778381612947
08/31/2007,0.011507408936255513,-0.0026045805456157045
09/30/2007,-0.02581821640901505,0.027884990372625033
10/31/2007,-0.020385651893301732,0.01425784970968904
11/30/2007,0.010394894928496408,0.002821339780560381
12/31/2007,0.003242465003666429,0.01788245513737064
01/31/2008,0.011914913852482584,-0.02108508659788759
02/29/2008,-0.01909991768216816,0.03712756688328376
03/31/2008,0.0019253806810819048,-0.001200836874663847
04/30/2008,-0.0013614744529008604,-0.0007938065002756092
05/31/2008,-0.008504259630711324,0.013749970815286268
06/30/2008,-0.022376149291548512,0.06599017538022274
07/31/2008,0.016906910493551117,-0.024045318008577593
08/31/2008,0.02669393097115409,-0.023279082645710054
09/30/2008,0.016334815298984524,-0.022694012140438317
10/31/2008,0.014250622601819985,0.031235082371218973
11/30/2008,-0.0010935787672179688,0.024672367765118802
12/31/2008,0.0044321749553469835,0.003314569857001798
01/31/2009,-0.006884738948256382,0.01575840147680696
02/28/2009,0.001800856368545389,0.0008337551956591863
03/31/2009,0.03065239403387907,-0.06100796992730838
04/30/2009,0.06633328335309518,-0.0990655055595568
05/31/2009,0.00886872451778837,-0.055447869572736355
06/30/2009,0.0055647040752301235,0.0005428381441853462
07/31/2009,0.012745212759982288,-0.011692639796543978
08/31/2009,0.0049202659454024265,-0.014794234889576742
09/30/2009,-0.01160234405459523,-0.0020560066050267466
10/31/2009,-0.007933146124935796,0.009213748114872094
11/30/2009,-0.017532142631897726,0.003987677700892054
12/31/2009,0.013793207940198032,0.015009554633204986
01/31/2010,0.00633400576572429,-0.014870369579648008
02/28/2010,-0.002998993366122053,0.0022757040190869134
03/31/2010,0.009672722748951208,0.030599920240011732
04/30/2010,0.0030370512455134085,0.011046532504586102
05/31/2010,-0.006007239027354268,-0.020415473014833728
06/30/2010,-0.010065145265981974,-0.017212151131976217
07/31/2010,0.007742035426467115,-0.00809500058127518
08/31/2010,-0.022459950949680837,0.020299054650810854
09/30/2010,-0.0036742263313298564,0.010881501712524937
10/31/2010,-0.006187731682504046,0.005335349610628926
11/30/2010,-0.007603645020822628,0.024811005176733025
12/31/2010,0.0001585289858121233,0.001069961498362422
01/31/2011,0.01874028446007693,-0.024612527949321755
02/28/2011,-0.0068606059436633875,0.007681339396570351
03/31/2011,-0.005387789058151906,0.012457988900031554
04/30/2011,-0.01138982867315874,0.015882839028763668
05/31/2011,-0.004193966328138714,0.0029414320800305017
06/30/2011,0.003860420932481182,0.0037346015344032336
07/31/2011,-0.020953784231004545,0.011006787655984613
08/31/2011,-0.017203371391054774,-0.004142164398560383
09/30/2011,0.010542003763507488,-0.03827099652167767
10/31/2011,0.006051555756084874,0.006375680946311711
11/30/2011,-0.007325478495568837,0.021778352505294783
12/31/2011,-0.0026461298890605315,0.006679336540219124
01/31/2012,0.0028347344044319773,-0.023597985034661456
02/29/2012,0.003288822854210379,-0.016332531186824623
03/31/2012,-0.009833783685278936,0.012693378994294482
04/30/2012,-0.017239380076481903,0.02760783623725721
05/31/2012,-0.014554732026175575,0.03567901977916206
06/30/2012,0.012151481316381933,-0.016761320413874587
07/31/2012,-0.020995611956279213,0.026478967503398624
08/31/2012,0.0018011992434087238,-0.008278123844109388
09/30/2012,0.016205985026923327,-0.016612558174857687
10/31/2012,0.009829937989803708,-0.005090785613023643
11/30/2012,0.003810770231284756,0.002751711032528552
12/31/2012,0.02478326099702588,-0.010583335693644266
01/31/2013,0.009856343219929516,0.009443854238876155
02/28/2013,-0.013330284403344512,0.015184131623114116
03/31/2013,-0.011263151221988175,0.016486110488158193
04/30/2013,0.00960307644054357,0.010219503871793528
05/31/2013,0.011607259090542893,-0.008373531603983967
06/30/2013,-0.0027201945133270965,-0.001059533265191226
07/31/2013,0.003999514359947559,0.013898524886529061
08/31/2013,0.005727333610695334,-0.00949395093528598
09/30/2013,-0.0050254983975926825,0.01643084534231254
10/31/2013,0.010051797520014165,0.002350966269786723
11/30/2013,-0.0017934392128490665,0.018496057579593682
12/31/2013,-0.005941819130948392,0.014269223962080189
01/31/2014,0.0030898476702035157,0.004828214451516172
02/28/2014,-0.003405305402988564,0.00026207783242676076
03/31/2014,0.012977172208570469,-0.012364648655456225
04/30/2014,0.01776299113344221,-0.018007380833529523
05/31/2014,-0.002209432617108289,-0.0005489762108638648
06/30/2014,-0.010080347982992482,0.0031865713025352074
07/31/2014,-0.006326094924771762,0.0021643983421476987
08/31/2014,-0.009323023911103968,0.0019208203334825614
09/30/2014,-0.009155945648297043,0.009690173031969335
10/31/2014,-0.006059906746177893,0.002597058446730558
11/30/2014,-0.010823051446556778,0.012828944776156707
12/31/2014,-0.012877185775855851,0.016038721621637362
01/31/2015,-0.0038100170213738313,0.013166891375208687
02/28/2015,0.007897654131983352,-0.016535350739128086
03/31/2015,-0.017164570546544303,0.01907299526290815
04/30/2015,0.03626611397498612,-0.03522500267085662
05/31/2015,-0.01268166879709578,0.01763413736493339
06/30/2015,-0.006901723233090626,0.0018040580425016974
07/31/2015,-0.024284847879545317,0.0299349543253161
08/31/2015,0.0044952405311451515,-0.0007908994091254301
09/30/2015,-0.004846508654156436,0.013084051227721393
10/31/2015,0.008964283941854794,-0.012908303615379058
11/30/2015,-0.012589730344572031,0.012571282382100564
12/31/2015,-0.013507275474901994,0.018894566298366056
01/31/2016,0.004516387247517608,-0.001154045638461994
02/29/2016,0.01086858048519265,-0.01633680806529239
03/31/2016,0.021250129253184098,-0.01638555064424959
04/30/2016,0.02826422072416088,-0.02161562951659528
05/31/2016,-0.021665214451157704,0.012282621764134192
06/30/2016,0.0038360814439891795,0.04080015386650532
07/31/2016,0.004661103849010795,-0.010485063632709934
08/31/2016,0.014617182273818606,-0.02577946112761564
