scenario,symbol,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days
F_per_asset_licensed_ensemble_corr_penalized,BTCUSDT,1250.0,1733.0840865179332,0.3864672692143465,0.050027872314178046,0.11920206675581602,0.46927922558694435,0.44572694693389575,0.1728904382327184,-0.28936170690271634,-0.1776262579859345,2071.6666666666665,1.0611669912831732,0.5019271948608137,0.007361489737782185,16.132704760349657,404.9739541997425,1202,0.0948696118885652,0.0948696118885652,0.40311162187593275,-0.11590261730075124,0.4125,2444.8333333333335
F_per_asset_licensed_ensemble_corr_penalized,ETHUSDT,1250.0,2185.444612273316,0.748355689818653,0.08704641211304032,0.1533828265723082,0.6209695179188855,0.5931622591372755,0.301637758170762,-0.2885792967064884,-0.2043866140236485,2069.833333333333,1.0810667219079837,0.5013150973172015,0.006185598253742221,13.555738573076077,340.28522393399396,1056,0.08873842671598058,0.08873842671598058,0.6825146699223783,-0.06009667720909251,0.375,2444.8333333333335
F_per_asset_licensed_ensemble_corr_penalized,SOLUSDT,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2221.6666666666665
F_per_asset_licensed_ensemble_corr_penalized,BNBUSDT,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2444.8333333333335
