symbol,alpha_name,regime,direction,passed,median_fold_ic,positive_fold_ratio,max_fold_pnl_ratio,max_year_pnl_ratio,cost_drag_ratio,total_pnl,total_observations,min_fold_observations,check__折IC中位数为正,check__至少60%的折IC为正,check__单折PnL占比不超过50%,check__单一日历年PnL占比不超过60%,check__扣费后成本侵蚀比例不超过70%,check__总有效样本不少于1000根K线,check__每折样本不少于30根K线
ETHUSDT,A09_efficiency_ratio_20,mixed,trend,False,-0.019989729482205426,0.16666666666666666,inf,inf,0.278943599936578,-1.6325836607695838,4748,475,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_1,mixed,mean_reversion,False,-0.01629595778696475,0.16666666666666666,inf,inf,0.4197129984911401,-4.019800740012416,4748,475,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_2,mixed,mean_reversion,False,-0.0022831765232030204,0.5,inf,inf,0.3468014266841883,-3.389127191230972,4748,475,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_3,mixed,mean_reversion,False,-0.024088505625690843,0.3333333333333333,inf,inf,0.31552663045258633,-3.3693518042923265,4748,475,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_6,mixed,mean_reversion,False,-0.007617930972226796,0.5,inf,inf,0.28883910149460007,-2.563387908238713,4748,475,False,False,False,False,True,True,True
ETHUSDT,A05_bollinger_reversion_20,mixed,mean_reversion,False,-0.0007637672805441756,0.5,inf,inf,0.2714943035017866,-3.5593574609991174,4748,475,False,False,False,False,True,True,True
ETHUSDT,A06_rsi_reversion_14,mixed,mean_reversion,False,0.00726389335707109,0.5,inf,inf,0.2502037732439952,-3.3184530688007032,4748,475,True,False,False,False,True,True,True
ETHUSDT,A17_mean_reversion_ensemble,mixed,mean_reversion,False,-0.011435827709413288,0.3333333333333333,inf,inf,0.3099692989605027,-2.6594620519953596,4748,475,False,False,False,False,True,True,True
ETHUSDT,A07_volatility_compression,mixed,regime,False,0.007973474678851664,0.5,inf,inf,0.30856747920897315,-2.0534437247184645,4748,475,True,False,False,False,True,True,True
ETHUSDT,A07_atr_percentile,mixed,regime,False,0.013918228505500032,0.5,0.5032941213758425,inf,0.18647670885724224,-3.1561444766612734,4748,475,True,False,False,False,True,True,True
ETHUSDT,A15_volatility_adjusted_breakout_20,mixed,trend,False,-0.0034401960142850904,0.3333333333333333,inf,inf,0.6441095654106778,-0.13669767774600852,4748,475,False,False,False,False,True,True,True
ETHUSDT,A10_volume_surprise_48,mixed,trend,False,0.05428807305063063,0.8333333333333334,inf,inf,0.48506176738472156,-2.530298351201826,4748,475,True,True,False,False,True,True,True
ETHUSDT,A11_signed_volume_pressure_6,mixed,trend,False,-0.02282731308567291,0.16666666666666666,inf,inf,0.3316687838101788,-2.003201914180376,4748,475,False,False,False,False,True,True,True
ETHUSDT,A12_close_location_value_10,mixed,trend,False,-0.013508919399222375,0.5,inf,inf,0.3120819071861609,-1.397422440173135,4748,475,False,False,False,False,True,True,True
ETHUSDT,A13_intraday_range_position_10,mixed,trend,False,-0.013508919399222377,0.5,inf,inf,0.31208190718616086,-1.3974224401731348,4748,475,False,False,False,False,True,True,True
ETHUSDT,A14_gap_proxy,mixed,trend,False,-0.003416854603699895,0.5,inf,inf,0.34821815710333387,-0.019757665848867467,4748,475,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_1,mixed,cross_asset,False,0.012222961189281515,0.6666666666666666,inf,inf,0.4195328495577181,-3.065887353522747,4748,475,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_2,mixed,cross_asset,False,0.00024173064291854902,0.5,inf,inf,0.3656088477640731,-3.2559817931025643,4748,475,True,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_3,mixed,cross_asset,False,0.01054086821978378,0.6666666666666666,inf,inf,0.33959770777331433,-3.248902385809954,4748,475,True,True,False,False,True,True,True
ETHUSDT,A19_relative_strength_btc_eth_24,mixed,relative_value,False,0.005238017530703142,0.5,1.0,inf,0.28477944344926165,-3.2317660608224905,4748,475,True,False,False,False,True,True,True
ETHUSDT,A20_market_breadth_24,mixed,regime,False,-0.03662634839913487,0.16666666666666666,inf,inf,0.29188995458889866,-5.694627982230489,4748,475,False,False,False,False,True,True,True
ETHUSDT,A23_cross_sectional_relative_strength_24,mixed,relative_value,False,-0.020234372040431967,0.3333333333333333,inf,inf,0.2729242006717119,-3.603748609632694,4748,475,False,False,False,False,True,True,True
ETHUSDT,A21_funding_rate_crowding_90,mixed,mean_reversion,False,0.03583038681243326,0.8333333333333334,inf,inf,0.28697117887091156,-2.711028003542051,4748,475,True,True,False,False,True,True,True
ETHUSDT,A22_funding_rate_trend_21,mixed,trend,False,-0.019188993838429026,0.3333333333333333,inf,inf,0.20509740934346482,-2.610839562324355,4748,475,False,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_12,ranging,trend,False,0.011677690965132041,0.6666666666666666,inf,inf,0.27790424232617805,-1.7481070416744373,4885,489,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_24,ranging,trend,False,0.010069851408000388,0.6666666666666666,inf,inf,0.28714410814135893,-2.7699408770284633,4885,489,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_48,ranging,trend,False,-0.014146702215477851,0.5,0.5585460146766295,inf,0.1993706456875389,-3.0726222073480036,4885,489,False,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_72,ranging,trend,False,-0.01857124999880783,0.5,0.5377127519191985,1.0,0.1815540444110627,-2.8887788500973097,4885,489,False,False,False,False,True,True,True
ETHUSDT,A01_ts_momentum_120,ranging,trend,False,0.017013974074022692,0.8333333333333334,0.5889696478787281,inf,0.16748283116480128,-2.691812474977101,4885,489,True,True,False,False,True,True,True
ETHUSDT,A16_momentum_ensemble,ranging,trend,False,-0.005656457817749254,0.5,1.0,inf,0.21491183308918377,-1.7467766402161682,4885,489,False,False,False,False,True,True,True
ETHUSDT,A02_ema_distance_20,ranging,trend,False,-0.002832917708964282,0.5,inf,inf,0.2921371110048488,-0.9154058293554926,4885,489,False,False,False,False,True,True,True
ETHUSDT,A02_ema_distance_50,ranging,trend,False,0.0007459541523364035,0.5,1.0,inf,0.24229353674918963,-1.304997742744923,4885,489,True,False,False,False,True,True,True
ETHUSDT,A02_ema_distance_100,ranging,trend,False,-0.0005986073031060473,0.5,0.908596667552623,inf,0.18873708816125995,-1.7819656136210456,4885,489,False,False,False,False,True,True,True
ETHUSDT,A03_donchian_breakout_20,ranging,trend,False,0.030803483140129324,0.8333333333333334,0.7881926359039332,1.0,0.5649937153647395,-0.0428134562821696,4885,489,True,True,False,False,True,True,True
ETHUSDT,A08_trend_quality,ranging,trend,False,-0.014892428851248092,0.3333333333333333,0.7129351090063274,0.4978297326288632,0.2822046051654207,-0.006156779078668465,4885,489,False,False,False,True,True,True,True
ETHUSDT,A09_efficiency_ratio_20,ranging,trend,False,-0.015319200999954097,0.3333333333333333,inf,inf,0.3641939898375102,-0.5557982844824635,4885,489,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_1,ranging,mean_reversion,False,-0.01147405493642946,0.3333333333333333,inf,inf,0.4315445250576727,-2.6722871993931,4885,489,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_2,ranging,mean_reversion,False,0.000986101419176248,0.5,inf,inf,0.3499835733962102,-2.328306795661856,4885,489,True,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_3,ranging,mean_reversion,False,-0.00817396102836111,0.5,inf,inf,0.29973356172668625,-2.363448291107067,4885,489,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_6,ranging,mean_reversion,False,0.041754092701941234,0.6666666666666666,inf,inf,0.25676523360675363,-1.7653084854806385,4885,489,True,True,False,False,True,True,True
ETHUSDT,A05_bollinger_reversion_20,ranging,mean_reversion,False,0.0008861568429070872,0.5,inf,inf,0.2745576853220634,-2.520027959551294,4885,489,True,False,False,False,True,True,True
ETHUSDT,A06_rsi_reversion_14,ranging,mean_reversion,False,-0.0031833915955175067,0.3333333333333333,inf,inf,0.2902542072842613,-1.5262742613804576,4885,489,False,False,False,False,True,True,True
ETHUSDT,A17_mean_reversion_ensemble,ranging,mean_reversion,False,0.012539223617240603,0.6666666666666666,inf,inf,0.3159893575592311,-1.7667745575365175,4885,489,True,True,False,False,True,True,True
ETHUSDT,A07_volatility_compression,ranging,regime,False,6.542641726277418e-05,0.5,1.0,inf,0.21580655057396253,-1.2739062629286213,4885,489,True,False,False,False,True,True,True
ETHUSDT,A07_atr_percentile,ranging,regime,False,0.00031961031763435774,0.5,0.6551184479124255,1.0,0.14716450764914815,-1.1677223805414514,4885,489,True,False,False,False,True,True,True
ETHUSDT,A15_volatility_adjusted_breakout_20,ranging,trend,False,0.04412191322737695,0.6666666666666666,0.7646885516953358,0.9409961406740366,0.6330888609341233,-0.010198466668611067,4885,489,True,True,False,False,True,True,True
ETHUSDT,A10_volume_surprise_48,ranging,trend,False,-0.04479310461565646,0.3333333333333333,inf,inf,0.47075797952879234,-1.8446844137985654,4885,489,False,False,False,False,True,True,True
ETHUSDT,A11_signed_volume_pressure_6,ranging,trend,False,-0.035526069240545396,0.5,inf,inf,0.2722825658558417,-1.0632950676696205,4885,489,False,False,False,False,True,True,True
ETHUSDT,A12_close_location_value_10,ranging,trend,False,0.001960984964183495,0.5,1.0,inf,0.23924859448756258,-0.5794161504913071,4885,489,True,False,False,False,True,True,True
ETHUSDT,A13_intraday_range_position_10,ranging,trend,False,0.001960984964183513,0.5,1.0,inf,0.23924859448756258,-0.5794161504913069,4885,489,True,False,False,False,True,True,True
ETHUSDT,A14_gap_proxy,ranging,trend,False,0.039155046625987185,0.6666666666666666,inf,inf,0.35363658376024154,-0.02741052379963783,4885,489,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_1,ranging,cross_asset,False,-0.017391339365932953,0.5,inf,inf,0.44389032525438205,-2.9728783897395905,4885,489,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_2,ranging,cross_asset,False,0.00017777908968166604,0.5,inf,inf,0.34591052432237324,-2.5242909493594348,4885,489,True,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_3,ranging,cross_asset,False,0.0012654649305147607,0.5,inf,inf,0.31389328630149577,-2.1448700237681413,4885,489,True,False,False,False,True,True,True
ETHUSDT,A19_relative_strength_btc_eth_24,ranging,relative_value,False,0.03634454962377465,0.6666666666666666,1.0,inf,0.22320533337736065,-1.7217718007492193,4885,489,True,True,False,False,True,True,True
ETHUSDT,A20_market_breadth_24,ranging,regime,False,0.01352508439463613,0.5,1.0,inf,0.27575265847315317,-2.8381547717204634,4885,489,True,False,False,False,True,True,True
ETHUSDT,A23_cross_sectional_relative_strength_24,ranging,relative_value,False,-0.017830448297909605,0.16666666666666666,1.0,inf,0.21674164683384112,-1.675343638657479,4885,489,False,False,False,False,True,True,True
ETHUSDT,A21_funding_rate_crowding_90,ranging,mean_reversion,False,0.01839550455484237,0.6666666666666666,1.0,inf,0.23000915937435712,-1.3404304213688754,4885,489,True,True,False,False,True,True,True
ETHUSDT,A22_funding_rate_trend_21,ranging,trend,False,0.011250472793525205,0.6666666666666666,0.7002139723093086,inf,0.12935291330350587,-1.0284629135161998,4885,489,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_12,trending,trend,False,0.024608865950336907,0.8333333333333334,0.9743904738150695,1.0,0.07548869905455191,-0.7660192373322818,4392,440,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_24,trending,trend,False,0.023892433690429066,0.8333333333333334,0.8833683098154539,0.9225064303499141,0.067135103654744,-0.709511967882506,4392,440,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_48,trending,trend,False,0.033663753679678075,0.8333333333333334,0.8441044014492487,0.6545230229000845,0.071331022747201,-0.44627354743278214,4392,440,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_72,trending,trend,False,0.019088791347458476,0.6666666666666666,0.9931521044606858,0.6343309630208722,0.07509993277759212,-0.9567795271727906,4392,440,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_120,trending,trend,False,0.04179101201326222,0.8333333333333334,0.6889673474863284,0.6307008839995317,0.0764951155562839,-0.5003899031898191,4392,440,True,True,False,False,True,True,True
SOLUSDT,A16_momentum_ensemble,trending,trend,False,0.029337387232175362,0.8333333333333334,0.6699831083636291,0.9356867653117662,0.06524357340653603,-0.18519352443788578,4392,440,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_20,trending,trend,False,0.014329827538059238,0.6666666666666666,0.8108899263841407,1.0,0.07863931372432814,-0.6552338831691529,4392,440,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_50,trending,trend,False,0.016815636619124847,0.8333333333333334,0.7968713614468798,0.9989344682928044,0.06696314422605423,-0.5582760177231247,4392,440,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_100,trending,trend,False,0.02241638056517832,0.6666666666666666,0.7687166153800957,0.9839890956494292,0.06650227748342412,-0.5261456870693944,4392,440,True,True,False,False,True,True,True
SOLUSDT,A03_donchian_breakout_20,trending,trend,False,-0.03770225889292797,0.3333333333333333,1.0,0.8946169904537653,0.2679628409371286,-0.4000852026979063,4392,440,False,False,False,False,True,True,True
SOLUSDT,A08_trend_quality,trending,trend,False,0.008908619494534465,0.8333333333333334,0.8202038261752735,0.8986910118243606,0.05359770127062699,-0.15894932970787312,4392,440,True,True,False,False,True,True,True
SOLUSDT,A09_efficiency_ratio_20,trending,trend,False,0.01545687666671056,0.8333333333333334,0.966572208857419,0.9414139030685437,0.07188162069687053,-0.5005721020951083,4392,440,True,True,False,False,True,True,True
SOLUSDT,A04_short_reversion_1,trending,mean_reversion,False,-0.013430230010034388,0.5,1.0,1.0,0.22226023704415565,-2.4276440191991506,4392,440,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_2,trending,mean_reversion,False,-0.02438225001084863,0.3333333333333333,1.0,0.5385245954438379,0.17271110710330925,-1.6486257402307232,4392,440,False,False,False,True,True,True,True
SOLUSDT,A04_short_reversion_3,trending,mean_reversion,False,-0.01546695542419935,0.5,0.8986576770434446,0.5599490261413862,0.14409960151062423,-1.541854226389146,4392,440,False,False,False,True,True,True,True
SOLUSDT,A04_short_reversion_6,trending,mean_reversion,False,-0.008658319682696636,0.5,0.542733242850857,0.784401371738744,0.10730050709872473,-1.1727237842751619,4392,440,False,False,False,False,True,True,True
SOLUSDT,A05_bollinger_reversion_20,trending,mean_reversion,False,-0.014708493407078218,0.3333333333333333,0.5325952125300034,0.9235814793034283,0.08657877020657227,-1.815292009035118,4392,440,False,False,False,False,True,True,True
SOLUSDT,A06_rsi_reversion_14,trending,mean_reversion,False,-0.013294372202840358,0.16666666666666666,0.6690372824778708,0.8906992905550242,0.07294298789815924,-1.7504496879977511,4392,440,False,False,False,False,True,True,True
SOLUSDT,A17_mean_reversion_ensemble,trending,mean_reversion,False,-0.007384241138810917,0.5,1.0,0.7775526239474834,0.12389789885640894,-1.4555941742165368,4392,440,False,False,False,False,True,True,True
SOLUSDT,A07_volatility_compression,trending,regime,False,0.013325322241311038,0.6666666666666666,0.8590519623498281,1.0,0.1115613076989045,-0.6991907441734075,4392,440,True,True,False,False,True,True,True
SOLUSDT,A07_atr_percentile,trending,regime,False,-0.0037344185683868755,0.5,0.7497256943400223,0.9438702548445305,0.0534680646371014,-0.9453898567351102,4392,440,False,False,False,False,True,True,True
SOLUSDT,A15_volatility_adjusted_breakout_20,trending,trend,False,-0.037234739045239544,0.3333333333333333,1.0,0.5837521389259863,0.3083710462581808,-0.24659647480577462,4392,440,False,False,False,True,True,True,True
SOLUSDT,A10_volume_surprise_48,trending,trend,False,0.007718486181850347,0.5,inf,inf,0.2358468535113347,-1.981641393914196,4392,440,True,False,False,False,True,True,True
SOLUSDT,A11_signed_volume_pressure_6,trending,trend,False,0.017960832948144115,0.5,0.6788317212802342,1.0,0.12002569718682388,-0.630498249185568,4392,440,True,False,False,False,True,True,True
SOLUSDT,A12_close_location_value_10,trending,trend,False,0.016095372665958216,0.6666666666666666,0.7979121317248926,1.0,0.11971291228694475,-0.5840136802875233,4392,440,True,True,False,False,True,True,True
SOLUSDT,A13_intraday_range_position_10,trending,trend,False,0.01609537266595826,0.6666666666666666,0.7979121317248928,1.0,0.11971291228694476,-0.5840136802875225,4392,440,True,True,False,False,True,True,True
SOLUSDT,A14_gap_proxy,trending,trend,False,0.005266287517468237,0.5,inf,inf,0.20923042970327846,-0.1428284440315754,4392,440,True,False,False,False,True,True,True
SOLUSDT,A20_market_breadth_24,trending,regime,False,0.0020064242133306215,0.6666666666666666,0.9019350389808529,0.5142714651642804,0.07941634322344823,-0.19740323084673195,4392,440,True,True,False,True,True,True,True
SOLUSDT,A23_cross_sectional_relative_strength_24,trending,relative_value,False,0.03619925722094909,0.8333333333333334,0.9208540777839506,0.7460022784289203,0.07482031297421704,-0.6531408770997711,4392,440,True,True,False,False,True,True,True
SOLUSDT,A21_funding_rate_crowding_90,trending,mean_reversion,False,-0.000642456189947448,0.5,0.5360864614905962,0.5280972132267159,0.10197598916490071,-1.8651039744976852,4392,440,False,False,False,True,True,True,True
SOLUSDT,A22_funding_rate_trend_21,trending,trend,False,-0.02969404866913182,0.16666666666666666,0.8964398820605411,0.9647178985040682,0.06191881420011102,0.2621773419059199,4392,440,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_12,mixed,trend,False,-0.016440743057142465,0.3333333333333333,inf,inf,0.20137733490405582,-3.012193042601094,4291,430,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_24,mixed,trend,False,-0.020573339400306527,0.3333333333333333,inf,inf,0.17405624801800715,-3.326319830407148,4291,430,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_48,mixed,trend,False,0.002623331046417544,0.5,1.0,inf,0.17914806317650306,-3.7953831419524757,4291,430,True,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_72,mixed,trend,False,-0.016605679816249563,0.3333333333333333,1.0,1.0,0.17377287370937625,-3.2155858841051828,4291,430,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_120,mixed,trend,False,-0.007830905351508793,0.5,1.0,1.0,0.16827639800002472,-3.7080444575353773,4291,430,False,False,False,False,True,True,True
SOLUSDT,A16_momentum_ensemble,mixed,trend,False,-0.008723812327672649,0.0,1.0,1.0,0.1713039263863251,-2.2237542020455536,4291,430,False,False,False,False,True,True,True
SOLUSDT,A02_ema_distance_20,mixed,trend,False,-0.02883149708983001,0.3333333333333333,inf,inf,0.19732948796269037,-1.693609813632113,4291,430,False,False,False,False,True,True,True
SOLUSDT,A02_ema_distance_50,mixed,trend,False,-0.019329771035045178,0.3333333333333333,inf,inf,0.17653315005152967,-1.9764899470508093,4291,430,False,False,False,False,True,True,True
SOLUSDT,A02_ema_distance_100,mixed,trend,False,-0.014075099101874133,0.0,1.0,inf,0.16881204689148108,-2.24258064431303,4291,430,False,False,False,False,True,True,True
SOLUSDT,A03_donchian_breakout_20,mixed,trend,False,-0.049946552016125106,0.3333333333333333,1.0,inf,0.26743776676766995,-0.2679656052010375,4291,430,False,False,False,False,True,True,True
SOLUSDT,A08_trend_quality,mixed,trend,False,-0.005958884846706751,0.3333333333333333,0.9805319237138643,1.0,0.16189274129123532,-0.07423850912581453,4291,430,False,False,False,False,True,True,True
SOLUSDT,A09_efficiency_ratio_20,mixed,trend,False,-0.02712031654315207,0.3333333333333333,inf,inf,0.1826494511297208,-1.1822166105569027,4291,430,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_1,mixed,mean_reversion,False,0.035508463149451615,0.6666666666666666,1.0,1.0,0.2972175780226242,-2.2109617185257697,4291,430,True,True,False,False,True,True,True
SOLUSDT,A04_short_reversion_2,mixed,mean_reversion,False,0.054210552507892557,0.6666666666666666,inf,1.0,0.2576273449635203,-1.954137533570084,4291,430,True,True,False,False,True,True,True
SOLUSDT,A04_short_reversion_3,mixed,mean_reversion,False,0.01938131839439612,0.5,inf,1.0,0.2323559494092303,-1.8984650614972773,4291,430,True,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_6,mixed,mean_reversion,False,0.04074311416474204,0.6666666666666666,1.0,1.0,0.2122907934987841,-1.7328753579257294,4291,430,True,True,False,False,True,True,True
SOLUSDT,A05_bollinger_reversion_20,mixed,mean_reversion,False,0.023821151770260417,0.6666666666666666,0.9117700123827737,inf,0.216956117690052,-2.799568612719324,4291,430,True,True,False,False,True,True,True
SOLUSDT,A06_rsi_reversion_14,mixed,mean_reversion,False,0.02089903320064415,0.6666666666666666,0.6072933119106207,inf,0.20868195238951934,-2.396998124392746,4291,430,True,True,False,False,True,True,True
SOLUSDT,A17_mean_reversion_ensemble,mixed,mean_reversion,False,0.05560880711820098,0.6666666666666666,1.0,1.0,0.24087409868460613,-1.6451752089729457,4291,430,True,True,False,False,True,True,True
SOLUSDT,A07_volatility_compression,mixed,regime,False,-0.026153513976679536,0.16666666666666666,inf,inf,0.21245609085357497,-2.091858541954321,4291,430,False,False,False,False,True,True,True
SOLUSDT,A07_atr_percentile,mixed,regime,False,0.006616290430747844,0.5,1.0,1.0,0.13403612237288892,-1.2556743090558122,4291,430,True,False,False,False,True,True,True
SOLUSDT,A15_volatility_adjusted_breakout_20,mixed,trend,False,-0.04362565196676526,0.3333333333333333,inf,1.0,0.3127637713825002,-0.15529865832354112,4291,430,False,False,False,False,True,True,True
SOLUSDT,A10_volume_surprise_48,mixed,trend,False,0.03358663481522733,0.6666666666666666,inf,inf,0.2988269768793352,-2.5960776305022026,4291,430,True,True,False,False,True,True,True
SOLUSDT,A11_signed_volume_pressure_6,mixed,trend,False,-0.03316251251331328,0.16666666666666666,inf,inf,0.21546238922999358,-1.6899033759169597,4291,430,False,False,False,False,True,True,True
SOLUSDT,A12_close_location_value_10,mixed,trend,False,-0.049382574458717785,0.3333333333333333,inf,inf,0.22323095544972527,-1.263235068522257,4291,430,False,False,False,False,True,True,True
SOLUSDT,A13_intraday_range_position_10,mixed,trend,False,-0.04938257445871777,0.3333333333333333,inf,inf,0.22323095544972524,-1.2632350685222553,4291,430,False,False,False,False,True,True,True
SOLUSDT,A14_gap_proxy,mixed,trend,False,-0.022741514094531626,0.3333333333333333,inf,inf,0.2684516124176155,-0.19159397942232737,4291,430,False,False,False,False,True,True,True
SOLUSDT,A20_market_breadth_24,mixed,regime,False,-0.014710284804377466,0.3333333333333333,1.0,inf,0.20245527501452715,-4.239843852876209,4291,430,False,False,False,False,True,True,True
SOLUSDT,A23_cross_sectional_relative_strength_24,mixed,relative_value,False,0.0031540061728854035,0.5,inf,inf,0.1628799270390338,-2.3799250051337153,4291,430,True,False,False,False,True,True,True
SOLUSDT,A21_funding_rate_crowding_90,mixed,mean_reversion,False,-0.014402073802420465,0.3333333333333333,1.0,1.0,0.2014998605579686,-1.8265539644305546,4291,430,False,False,False,False,True,True,True
SOLUSDT,A22_funding_rate_trend_21,mixed,trend,False,0.02006901757218459,0.6666666666666666,1.0,inf,0.13310911186267774,-1.1179098358421982,4291,430,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_12,ranging,trend,False,0.026102128575771502,0.8333333333333334,1.0,0.9178494304492573,0.18368953919869868,-1.370682710016388,4379,439,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_24,ranging,trend,False,0.031196006913541314,0.6666666666666666,inf,0.7410209772099886,0.17501173220076868,-0.6827130098864924,4379,439,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_48,ranging,trend,False,0.02064972261741293,1.0,0.9791104455196112,0.8639445678908828,0.12547132852321216,0.38739541972484703,4379,439,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_72,ranging,trend,False,-0.010597219744985415,0.5,1.0,1.0,0.11846850849339824,-0.9000566730685686,4379,439,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_120,ranging,trend,False,0.015622092217821201,0.6666666666666666,0.559040859670641,0.9210604641230967,0.1136148338982367,0.1882402962035471,4379,439,True,True,False,False,True,True,True
SOLUSDT,A16_momentum_ensemble,ranging,trend,False,0.024823353233595795,0.6666666666666666,1.0,0.9315339302988929,0.1357066409127288,0.23062362914371093,4379,439,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_20,ranging,trend,False,0.020187267759632314,0.8333333333333334,inf,0.7503600172325452,0.19492712022722167,-0.45114612918291097,4379,439,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_50,ranging,trend,False,0.019900694372420768,0.6666666666666666,1.0,0.9299897425143091,0.15664676134428082,-0.15996312675482693,4379,439,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_100,ranging,trend,False,0.0070526969695302085,0.6666666666666666,0.9493305234358098,0.9774937027387967,0.12448002325311638,0.07992247941021857,4379,439,True,True,False,False,True,True,True
SOLUSDT,A03_donchian_breakout_20,ranging,trend,False,0.025949843209325807,0.8333333333333334,0.42086042546169505,0.6728762678188331,0.30672656621105915,0.02366978459889307,4379,439,True,True,True,False,True,True,True
SOLUSDT,A08_trend_quality,ranging,trend,False,0.00700596473498051,0.5,0.8828581262402828,1.0,0.17329275016731063,-0.02317933831350384,4379,439,True,False,False,False,True,True,True
SOLUSDT,A09_efficiency_ratio_20,ranging,trend,False,-0.007338544683585967,0.3333333333333333,inf,0.7120579233351906,0.2405833266534269,-0.3119536254942898,4379,439,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_1,ranging,mean_reversion,False,-0.03837338563131085,0.3333333333333333,1.0,1.0,0.30395008037970755,-1.6539735858473017,4379,439,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_2,ranging,mean_reversion,False,-0.0229538310828514,0.3333333333333333,inf,1.0,0.23568585940061604,-1.5115496299567823,4379,439,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_3,ranging,mean_reversion,False,-0.02066044860985734,0.3333333333333333,inf,1.0,0.21186417645278474,-1.3934179515486234,4379,439,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_6,ranging,mean_reversion,False,0.016045740625208024,0.6666666666666666,inf,1.0,0.18053340059033562,-1.1025861194292148,4379,439,True,True,False,False,True,True,True
SOLUSDT,A05_bollinger_reversion_20,ranging,mean_reversion,False,-0.026935095922559937,0.16666666666666666,inf,1.0,0.19874648934639408,-2.1160527188057108,4379,439,False,False,False,False,True,True,True
SOLUSDT,A06_rsi_reversion_14,ranging,mean_reversion,False,-0.013458732099491668,0.16666666666666666,inf,inf,0.2120586918729637,-1.6467531414409584,4379,439,False,False,False,False,True,True,True
SOLUSDT,A17_mean_reversion_ensemble,ranging,mean_reversion,False,-0.016119374809567648,0.5,inf,1.0,0.22969899245446948,-1.3183970993735017,4379,439,False,False,False,False,True,True,True
SOLUSDT,A07_volatility_compression,ranging,regime,False,-0.053851368286521366,0.16666666666666666,inf,inf,0.14290342062199846,-1.1655680071585492,4379,439,False,False,False,False,True,True,True
SOLUSDT,A07_atr_percentile,ranging,regime,False,0.05079559916588698,0.8333333333333334,0.4250506620041609,0.8783154377087764,0.09419229946892614,1.3024340101353102,4379,439,True,True,True,False,True,True,True
SOLUSDT,A15_volatility_adjusted_breakout_20,ranging,trend,True,0.024456902440528432,1.0,0.4455031261477908,0.3694364304352148,0.3443751803280798,0.011284391363756948,4379,439,True,True,True,True,True,True,True
SOLUSDT,A10_volume_surprise_48,ranging,trend,False,0.04653412054405806,1.0,inf,inf,0.2996784475118446,-1.2818153622267998,4379,439,True,True,False,False,True,True,True
SOLUSDT,A11_signed_volume_pressure_6,ranging,trend,False,-0.008632139415894064,0.3333333333333333,inf,0.4350138534781019,0.19212408952435928,-0.6671399802158298,4379,439,False,False,False,True,True,True,True
