symbol,alpha_name,fold,start_time,end_time,observations,active_observations,fold_ic,fold_ic_observations,fold_sharpe,fold_return,fold_pnl_sum,fold_turnover,fold_max_drawdown
BTCUSDT,A17_mean_reversion_ensemble,4,2024-09-07 08:00:00+00:00,2025-05-09 20:00:00+00:00,1468,1468,0.021773505289660586,1466,-2.4354928502116358,-0.22606225298874993,-0.24848340602541552,0.0952551775226677,-0.2445730841041891
BTCUSDT,A17_mean_reversion_ensemble,5,2025-05-09 20:00:00+00:00,2026-01-09 08:00:00+00:00,1468,1468,0.020169849886006216,1466,-5.680834533582392,-0.36006021658201504,-0.4417829873315398,0.10254683661171425,-0.3625338415471324
BTCUSDT,A17_mean_reversion_ensemble,6,2026-01-09 08:00:00+00:00,2026-09-10 20:00:00+00:00,1466,1466,-0.021726926338830263,1466,-5.86896742259299,-0.4212405678491272,-0.5403837633400495,0.10662198583409943,-0.4226511293571542
BTCUSDT,A07_volatility_compression,1,2022-09-04 20:00:00+00:00,2023-05-07 08:00:00+00:00,1468,1468,-0.060582749123060574,1466,-2.0024736377943495,-0.14333030711481665,-0.15047049111601127,0.026078017473724756,-0.16814031901243864
BTCUSDT,A07_volatility_compression,2,2023-05-07 08:00:00+00:00,2024-01-06 20:00:00+00:00,1468,1468,0.0059193744173642055,1466,-0.9253610519349353,-0.05961650380474404,-0.05850073859646217,0.02670239127217237,-0.08138180442256215
BTCUSDT,A07_volatility_compression,3,2024-01-06 20:00:00+00:00,2024-09-07 08:00:00+00:00,1468,1468,-0.04034971627489534,1466,-1.8897409103077838,-0.13724003589439593,-0.1433124021023583,0.02523165549464638,-0.17295950679506344
BTCUSDT,A07_volatility_compression,4,2024-09-07 08:00:00+00:00,2025-05-09 20:00:00+00:00,1468,1468,-0.007429058217522515,1466,0.13024137570429797,0.005406440792406375,0.008799174928688258,0.02143106034675776,-0.11818471054995117
BTCUSDT,A07_volatility_compression,5,2025-05-09 20:00:00+00:00,2026-01-09 08:00:00+00:00,1468,1468,-0.026636753840546878,1466,-2.3334491976926914,-0.10961496663420356,-0.1143034322074893,0.023045053286270975,-0.13052659534833
BTCUSDT,A07_volatility_compression,6,2026-01-09 08:00:00+00:00,2026-09-10 20:00:00+00:00,1466,1466,-0.004384974384036875,1466,-1.5664445494822397,-0.0907368110820781,-0.09251341206381154,0.02293480507382979,-0.11252847936859078
BTCUSDT,A07_atr_percentile,1,2022-09-04 20:00:00+00:00,2023-05-07 08:00:00+00:00,1468,1468,0.024217494654212336,1466,0.6737878358409751,0.11486161927411231,0.1414365642716173,0.029133514986376022,-0.2744876702637824
BTCUSDT,A07_atr_percentile,2,2023-05-07 08:00:00+00:00,2024-01-06 20:00:00+00:00,1468,1468,0.01942039471541281,1466,0.6057960383179056,0.06891002411470981,0.0793851335151837,0.04027792915531335,-0.1654958320718315
BTCUSDT,A07_atr_percentile,3,2024-01-06 20:00:00+00:00,2024-09-07 08:00:00+00:00,1468,1468,0.033450305848126284,1466,0.5344828031404318,0.08195392222757802,0.11124406043541527,0.03371117166212534,-0.22410283396556507
BTCUSDT,A07_atr_percentile,4,2024-09-07 08:00:00+00:00,2025-05-09 20:00:00+00:00,1468,1468,0.037091260760674066,1466,1.4800742794941362,0.29253442215931114,0.2838411557145107,0.03312261580381471,-0.10707117575507863
BTCUSDT,A07_atr_percentile,5,2025-05-09 20:00:00+00:00,2026-01-09 08:00:00+00:00,1468,1468,-0.026090486512971783,1466,-2.3674368165682584,-0.22542324824317417,-0.2472495316402743,0.0367574931880109,-0.29683946510620485
BTCUSDT,A07_atr_percentile,6,2026-01-09 08:00:00+00:00,2026-09-10 20:00:00+00:00,1466,1466,-0.026987275500955317,1466,-1.5692828308350701,-0.21841597754805953,-0.23025107922785082,0.022588555858310624,-0.32095311367754464
BTCUSDT,A15_volatility_adjusted_breakout_20,1,2022-09-04 20:00:00+00:00,2023-05-07 08:00:00+00:00,1468,1468,0.08001709718715119,1466,0.30007385942421194,0.006621160175474872,0.007004955293968225,0.011768174176937776,-0.020368858637379583
BTCUSDT,A15_volatility_adjusted_breakout_20,2,2023-05-07 08:00:00+00:00,2024-01-06 20:00:00+00:00,1468,1468,0.060344891790005156,1466,-1.0156755815434406,-0.0212864029276173,-0.021191832126540924,0.014358852201831392,-0.04665199458558822
BTCUSDT,A15_volatility_adjusted_breakout_20,3,2024-01-06 20:00:00+00:00,2024-09-07 08:00:00+00:00,1468,1468,0.02007985239110366,1466,-0.975495397400169,-0.020444835824824592,-0.020333463940527943,0.013799021939579046,-0.026602390936462772
BTCUSDT,A15_volatility_adjusted_breakout_20,4,2024-09-07 08:00:00+00:00,2025-05-09 20:00:00+00:00,1468,1468,-0.030097611506807533,1466,-4.277239895141778,-0.06401614216752971,-0.06597773808618174,0.015670386012987716,-0.06401614216752971
BTCUSDT,A15_volatility_adjusted_breakout_20,5,2025-05-09 20:00:00+00:00,2026-01-09 08:00:00+00:00,1468,1468,0.0035635699961533915,1466,-3.9346468601855817,-0.06679874583467349,-0.06890412282216407,0.01500944635750296,-0.06679874583467349
BTCUSDT,A15_volatility_adjusted_breakout_20,6,2026-01-09 08:00:00+00:00,2026-09-10 20:00:00+00:00,1466,1466,-0.029818249390406587,1466,-5.100974758200794,-0.06171824830917594,-0.06358716739683205,0.01060826657545017,-0.06875518177676798
BTCUSDT,A10_volume_surprise_48,1,2022-09-04 20:00:00+00:00,2023-05-07 08:00:00+00:00,1468,1468,0.109128417033961,1466,-4.5926620680506804,-0.3312307076917227,-0.39666807487824834,0.16030692125043194,-0.35387547721705226
BTCUSDT,A10_volume_surprise_48,2,2023-05-07 08:00:00+00:00,2024-01-06 20:00:00+00:00,1468,1468,0.0786115351259938,1466,-6.345175916801365,-0.344295991237888,-0.41875191018273633,0.1406325397816112,-0.34439290602843664
BTCUSDT,A10_volume_surprise_48,3,2024-01-06 20:00:00+00:00,2024-09-07 08:00:00+00:00,1468,1468,0.03277163287064053,1466,-5.551350047915218,-0.3666128759592886,-0.4516538576268153,0.14566329438545245,-0.3785400375681993
