symbol,alpha_name,direction,passed,median_fold_ic,positive_fold_ratio,max_fold_pnl_ratio,max_year_pnl_ratio,cost_drag_ratio,total_pnl,total_observations,min_fold_observations,check__折IC中位数为正,check__至少60%的折IC为正,check__单折PnL占比不超过50%,check__单一日历年PnL占比不超过60%,check__扣费后成本侵蚀比例不超过70%,check__总有效样本不少于1000根K线,check__每折样本不少于30根K线
BTCUSDT,A12_close_location_value_10,trend,False,-0.006992661881892208,0.16666666666666666,inf,inf,0.17225682279823235,-1.4100776354752003,14658,1466,False,False,False,False,True,True,True
BTCUSDT,A13_intraday_range_position_10,trend,False,-0.006992661881892236,0.16666666666666666,inf,inf,0.17225682279823237,-1.4100776354752005,14658,1466,False,False,False,False,True,True,True
BTCUSDT,A14_gap_proxy,trend,False,-0.005152296924223202,0.5,1.0,0.8992600646664397,0.39364608683979274,-0.014991174791620723,14666,1466,False,False,False,False,True,True,True
BTCUSDT,A20_market_breadth_24,regime,False,-0.01057797499719106,0.3333333333333333,inf,1.0,0.09228208008114826,-2.5747437132145654,14643,1466,False,False,False,False,True,True,True
BTCUSDT,A23_cross_sectional_relative_strength_24,relative_value,False,0.014470427194989302,0.8333333333333334,inf,0.8194254430108443,0.09345804653264797,-0.9490820043433352,14619,1466,True,True,False,False,True,True,True
BTCUSDT,A21_funding_rate_crowding_90,mean_reversion,False,0.016908264259940273,0.8333333333333334,1.0,0.568774784705833,0.14456605356605076,-1.2653791142141573,14486,1454,True,True,False,True,True,True,True
BTCUSDT,A22_funding_rate_trend_21,trend,False,-0.016250470382929323,0.3333333333333333,0.4658202185445754,0.4188495572417635,0.00868524818161715,0.3162446542888644,14647,1466,False,False,True,True,True,True,True
ETHUSDT,A01_ts_momentum_12,trend,False,0.020838908239756326,1.0,inf,0.8081359476792663,0.09590226805034202,-0.9606455156471496,14619,1466,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_24,trend,False,0.003551983975328557,0.6666666666666666,0.5188654277485186,0.958870621162002,0.06296219379473704,-0.6065762521270512,14619,1466,True,True,False,False,True,True,True
ETHUSDT,A01_ts_momentum_48,trend,False,0.005399003892778839,0.6666666666666666,1.0,0.5028451786914561,0.04110318336674474,0.7478507121378744,14619,1466,True,True,False,True,True,True,True
ETHUSDT,A01_ts_momentum_72,trend,False,0.01407261755403802,0.6666666666666666,0.5686391411769695,0.4280150071263747,0.02903480893050805,2.6130101553421685,14595,1466,True,True,False,True,True,True,True
ETHUSDT,A01_ts_momentum_120,trend,False,0.004847354182913041,0.6666666666666666,0.5719449354739323,0.525653203904205,0.02269110935221654,2.577316062989199,14547,1466,True,True,False,True,True,True,True
ETHUSDT,A16_momentum_ensemble,trend,False,0.014151950257333127,0.8333333333333334,0.5489491451967675,0.4743464472326245,0.04758590127054318,1.4903538633548066,14619,1466,True,True,False,True,True,True,True
ETHUSDT,A02_ema_distance_20,trend,False,0.020108895864064773,0.8333333333333334,inf,1.0,0.10171014715363451,-0.7836845430946788,14648,1466,True,True,False,False,True,True,True
ETHUSDT,A02_ema_distance_50,trend,False,0.011396842900540452,0.8333333333333334,0.7716083219041507,0.5280734932893277,0.058893865615080136,0.6376079841791947,14618,1466,True,True,False,True,True,True,True
ETHUSDT,A02_ema_distance_100,trend,True,0.010110120327283213,0.8333333333333334,0.481214227434736,0.3604455523628447,0.03550812456775228,2.012392808751683,14568,1466,True,True,True,True,True,True,True
ETHUSDT,A03_donchian_breakout_20,trend,False,0.02239679991578951,1.0,inf,1.0,0.4124497968288093,-0.6086773395807351,14668,1466,True,True,False,False,True,True,True
ETHUSDT,A08_trend_quality,trend,True,0.008852877082701811,0.6666666666666666,0.4554851635768759,0.39411420703893374,0.045278676403175476,0.36583156670124234,14608,1466,True,True,True,True,True,True,True
ETHUSDT,A09_efficiency_ratio_20,trend,False,0.008219640836911974,0.8333333333333334,inf,0.9488506683259091,0.08223908304450772,-0.46972416281889817,14647,1466,True,True,False,False,True,True,True
ETHUSDT,A04_short_reversion_1,mean_reversion,False,-0.020239112747572775,0.16666666666666666,inf,inf,0.3344862873483654,-8.100682412732743,14567,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_2,mean_reversion,False,-0.023940972683412103,0.16666666666666666,inf,inf,0.23253794000374722,-5.901351238940231,14566,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_3,mean_reversion,False,-0.034115188055102955,0.0,inf,inf,0.18123718483943196,-5.432965785592994,14565,1466,False,False,False,False,True,True,True
ETHUSDT,A04_short_reversion_6,mean_reversion,False,-0.008161662847676622,0.3333333333333333,inf,1.0,0.12603720746625288,-2.8774399353248494,14562,1466,False,False,False,False,True,True,True
ETHUSDT,A05_bollinger_reversion_20,mean_reversion,False,-0.015301614451587904,0.0,inf,inf,0.0966586128953664,-3.87595244737175,14648,1466,False,False,False,False,True,True,True
ETHUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.015248401383579274,0.16666666666666666,inf,1.0,0.07933297643432108,-3.250800242923786,14653,1466,False,False,False,False,True,True,True
ETHUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.022812586084408077,0.0,inf,inf,0.1696920002727166,-4.325780627925226,14653,1466,False,False,False,False,True,True,True
ETHUSDT,A07_volatility_compression,regime,False,-0.01212290551717584,0.3333333333333333,inf,0.4701785745715222,0.04760216726398085,-0.47291029902321646,14567,1466,False,False,False,True,True,True,True
ETHUSDT,A07_atr_percentile,regime,True,0.009867160773959886,0.8333333333333334,0.3981584021476008,0.37215851786267945,0.026654888501683505,0.5986160823701234,14405,1466,True,True,True,True,True,True,True
ETHUSDT,A15_volatility_adjusted_breakout_20,trend,False,0.02263571405994559,0.8333333333333334,inf,inf,0.46024525280730116,-0.3589991425551038,14468,1466,True,True,False,False,True,True,True
ETHUSDT,A10_volume_surprise_48,trend,False,0.025807312830891257,1.0,inf,inf,0.37598849754646757,-5.256680609216728,14620,1466,True,True,False,False,True,True,True
ETHUSDT,A11_signed_volume_pressure_6,trend,False,0.0032389848803864004,0.6666666666666666,inf,inf,0.14856692653161893,-2.0143072838988276,14662,1466,True,True,False,False,True,True,True
ETHUSDT,A12_close_location_value_10,trend,False,-0.0024521987986112453,0.5,inf,1.0,0.12363445913740558,-1.1232073008397456,14658,1466,False,False,False,False,True,True,True
ETHUSDT,A13_intraday_range_position_10,trend,False,-0.0024521987986112397,0.5,inf,1.0,0.12363445913740558,-1.1232073008397454,14658,1466,False,False,False,False,True,True,True
ETHUSDT,A14_gap_proxy,trend,False,-0.010074112257920903,0.5,inf,inf,0.30885559246476796,-0.05639953892725223,14666,1466,False,False,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_1,cross_asset,False,0.002392382746759893,0.6666666666666666,inf,inf,0.3585627744059384,-7.12194329017435,14666,1466,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_2,cross_asset,False,0.018284098307938864,1.0,inf,inf,0.25385810101322576,-5.650199819514563,14665,1466,True,True,False,False,True,True,True
ETHUSDT,A18_btc_lead_eth_lag_3,cross_asset,False,0.029279936669232638,1.0,inf,inf,0.20264620126713334,-3.8911525847333928,14664,1466,True,True,False,False,True,True,True
ETHUSDT,A19_relative_strength_btc_eth_24,relative_value,False,0.011104356515915174,0.6666666666666666,1.0,0.8386385110105656,0.07096394997853504,-1.164946400747522,14619,1466,True,True,False,False,True,True,True
ETHUSDT,A20_market_breadth_24,regime,False,0.008391421718685427,0.6666666666666666,0.7728591372338549,0.9704830635980617,0.06932466853388666,-0.2380963784985125,14643,1466,True,True,False,False,True,True,True
ETHUSDT,A23_cross_sectional_relative_strength_24,relative_value,False,0.0017099322633264788,0.5,1.0,0.6527320472309542,0.06696892133519784,-1.433726651747579,14619,1466,True,False,False,False,True,True,True
ETHUSDT,A21_funding_rate_crowding_90,mean_reversion,False,0.029333801352950134,0.8333333333333334,0.8337023659325662,1.0,0.10690925005289675,-1.2606986893424121,14392,1416,True,True,False,False,True,True,True
ETHUSDT,A22_funding_rate_trend_21,trend,False,-0.006908444354276671,0.3333333333333333,0.657597812464278,0.6063673240719183,0.006016731088143171,1.5531380074740582,14647,1466,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_12,trend,False,0.006235460407413793,1.0,1.0,0.5352348940495246,0.05940622991273319,-0.14159986138450886,13280,1333,True,True,False,True,True,True,True
SOLUSDT,A01_ts_momentum_24,trend,False,0.001493223273805917,0.6666666666666666,1.0,0.6695062886534748,0.03884390655731993,2.024080529517934,13280,1333,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_48,trend,False,0.01620466583353154,0.8333333333333334,0.9282428917277312,0.6053408456597034,0.02488699382441668,4.613220273038249,13280,1333,True,True,False,False,True,True,True
SOLUSDT,A01_ts_momentum_72,trend,False,-0.004831681275546931,0.5,0.9703073737978631,0.6835748787943107,0.018914094006810458,4.12606557952032,13256,1333,False,False,False,False,True,True,True
SOLUSDT,A01_ts_momentum_120,trend,False,0.019116674136093845,0.6666666666666666,0.8254826441880315,0.630488567001869,0.01465589297415377,5.703204162215486,13208,1333,True,True,False,False,True,True,True
SOLUSDT,A16_momentum_ensemble,trend,False,0.01150995420390198,0.6666666666666666,0.8897632680967259,0.6407864970418541,0.030161683482537754,3.323999368541555,13280,1333,True,True,False,False,True,True,True
SOLUSDT,A02_ema_distance_20,trend,False,0.00198092314769166,0.5,1.0,0.612316223008239,0.06720511662323028,-0.7750776384885523,13309,1333,True,False,False,False,True,True,True
SOLUSDT,A02_ema_distance_50,trend,False,0.00338572444527214,0.6666666666666666,0.9556175991810881,0.5821971777803786,0.039799160710828306,1.1524188240369622,13279,1333,True,True,False,True,True,True,True
SOLUSDT,A02_ema_distance_100,trend,False,0.004656034241455314,0.6666666666666666,0.9256465611343362,0.6218287319925653,0.025881503623322547,2.9502697133733555,13229,1333,True,True,False,False,True,True,True
SOLUSDT,A03_donchian_breakout_20,trend,False,-0.020244258302701636,0.16666666666666666,inf,0.9085496856537284,0.2567612630014329,-0.6474847303178861,13329,1333,False,False,False,False,True,True,True
SOLUSDT,A08_trend_quality,trend,False,0.011497535733516244,0.6666666666666666,0.8373671853149528,0.5122668151689164,0.030273084010442528,0.21125921433053396,13269,1333,True,True,False,True,True,True,True
SOLUSDT,A09_efficiency_ratio_20,trend,False,-0.0006538733668538097,0.5,1.0,0.5846016102477021,0.0537179626673557,-0.3991156778867211,13308,1333,False,False,False,True,True,True,True
SOLUSDT,A04_short_reversion_1,mean_reversion,False,0.001329634034034962,0.5,1.0,0.9956303067315841,0.22992679707611802,-4.763882006510824,13228,1333,True,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_2,mean_reversion,False,0.009338029083227731,0.6666666666666666,1.0,1.0,0.16338678513648577,-3.4341658399622,13227,1333,True,True,False,False,True,True,True
SOLUSDT,A04_short_reversion_3,mean_reversion,False,-0.0027331684362899393,0.3333333333333333,1.0,0.9038695832907984,0.12995514964403862,-2.4716157638202345,13226,1333,False,False,False,False,True,True,True
SOLUSDT,A04_short_reversion_6,mean_reversion,False,-0.0018357634782173427,0.5,1.0,0.861672570206656,0.088846028951687,-1.1362576173376913,13223,1333,False,False,False,False,True,True,True
SOLUSDT,A05_bollinger_reversion_20,mean_reversion,False,-0.0032800866013698443,0.3333333333333333,1.0,1.0,0.06848834214971256,-2.5436431252470966,13309,1333,False,False,False,False,True,True,True
SOLUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.0027328868267983367,0.5,1.0,0.9504723043095722,0.059314571888103955,-2.0923244960416767,13314,1333,False,False,False,False,True,True,True
SOLUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.003765815004344834,0.3333333333333333,1.0,0.8890513844150849,0.12279912576659976,-2.33607899026663,13314,1333,False,False,False,False,True,True,True
SOLUSDT,A07_volatility_compression,regime,False,-0.016039253250438083,0.16666666666666666,1.0,0.6614816493363855,0.02989482189186947,-0.6437823914075875,13228,1333,False,False,False,False,True,True,True
SOLUSDT,A07_atr_percentile,regime,False,0.014401379319852019,0.6666666666666666,0.8580969257510115,0.6298357213560728,0.013793392306219716,4.540009844344388,13066,1333,True,True,False,False,True,True,True
SOLUSDT,A15_volatility_adjusted_breakout_20,trend,False,-0.01853377409535383,0.0,inf,1.0,0.2971775498000157,-0.3721317773019067,13129,1333,False,False,False,False,True,True,True
SOLUSDT,A10_volume_surprise_48,trend,False,0.006604091520009746,0.6666666666666666,inf,inf,0.23486938594286133,-5.193081839270624,13281,1333,True,True,False,False,True,True,True
SOLUSDT,A11_signed_volume_pressure_6,trend,False,-0.0020553827252819375,0.5,1.0,0.8698968587461428,0.09767715701686719,-1.545128142984546,13323,1333,False,False,False,False,True,True,True
SOLUSDT,A12_close_location_value_10,trend,False,-0.016612180387517668,0.3333333333333333,1.0,inf,0.08873278939454946,-1.3615532630495988,13319,1333,False,False,False,False,True,True,True
SOLUSDT,A13_intraday_range_position_10,trend,False,-0.016612180387517658,0.3333333333333333,1.0,inf,0.08873278939454947,-1.361553263049598,13319,1333,False,False,False,False,True,True,True
SOLUSDT,A14_gap_proxy,trend,False,-0.0009401753860241344,0.5,inf,inf,0.20657225247935632,-0.417754085326972,13327,1333,False,False,False,False,True,True,True
SOLUSDT,A20_market_breadth_24,regime,False,-0.008147152793374449,0.5,0.9383756640080797,0.6974429152822285,0.04573998532313161,1.7229092601113831,13329,1333,False,False,False,False,True,True,True
SOLUSDT,A23_cross_sectional_relative_strength_24,relative_value,False,0.024748358990465777,0.8333333333333334,0.716699379680432,0.6168073485839549,0.037146581379118755,1.7195914594833153,13280,1333,True,True,False,False,True,True,True
SOLUSDT,A21_funding_rate_crowding_90,mean_reversion,False,-0.003645107081080485,0.5,1.0,0.8162850747785001,0.07270720609063969,-1.4621294216356506,13033,1330,False,False,False,False,True,True,True
SOLUSDT,A22_funding_rate_trend_21,trend,False,0.0027873361430281528,0.5,0.9377463929965324,0.8584644944459863,0.005104323897321903,3.6035751846785367,13106,1333,True,False,False,False,True,True,True
BNBUSDT,A01_ts_momentum_12,trend,False,0.00583377135785151,0.5,inf,1.0,0.10042705503871564,-1.7469044150434514,14619,1466,True,False,False,False,True,True,True
BNBUSDT,A01_ts_momentum_24,trend,False,-0.0018137298154449614,0.3333333333333333,1.0,0.8624527087488761,0.0635862715517182,0.4041157529147843,14619,1466,False,False,False,False,True,True,True
BNBUSDT,A01_ts_momentum_48,trend,False,0.006338018809184998,0.8333333333333334,1.0,0.8706663502340612,0.04009207352364295,0.9668272133819757,14619,1466,True,True,False,False,True,True,True
BNBUSDT,A01_ts_momentum_72,trend,False,-0.0009763900601105473,0.5,1.0,0.860301236630607,0.030629957498369876,2.2234218476721788,14595,1466,False,False,False,False,True,True,True
BNBUSDT,A01_ts_momentum_120,trend,False,0.006132026956574733,0.5,0.6447117237501739,0.8308286636690838,0.02442737641632304,2.2361407798594324,14547,1466,True,False,False,False,True,True,True
BNBUSDT,A16_momentum_ensemble,trend,False,0.0076900408771226805,0.6666666666666666,1.0,0.9196770308265972,0.049976550906770126,1.1150916034016491,14619,1466,True,True,False,False,True,True,True
BNBUSDT,A02_ema_distance_20,trend,False,-0.0016875041274366698,0.3333333333333333,inf,1.0,0.10637485953531359,-0.862920511354535,14648,1466,False,False,False,False,True,True,True
BNBUSDT,A02_ema_distance_50,trend,False,0.004630542823505273,0.6666666666666666,1.0,1.0,0.06380477825671287,0.3310937843770687,14618,1466,True,True,False,False,True,True,True
BNBUSDT,A02_ema_distance_100,trend,False,0.004182880105184453,0.6666666666666666,1.0,1.0,0.04277395027992507,0.8947548618134552,14568,1466,True,True,False,False,True,True,True
BNBUSDT,A03_donchian_breakout_20,trend,False,-0.016325653665556585,0.3333333333333333,inf,1.0,0.3828582975984942,-0.7706355093911135,14668,1466,False,False,False,False,True,True,True
BNBUSDT,A08_trend_quality,trend,False,0.0008830840338876983,0.5,0.5291779896946791,0.9838217433506523,0.04408714767467155,0.4385068730243629,14608,1466,True,False,False,False,True,True,True
BNBUSDT,A09_efficiency_ratio_20,trend,False,-0.0013868615271858445,0.5,inf,1.0,0.08448653628490509,-0.2292210196210578,14647,1466,False,False,False,False,True,True,True
BNBUSDT,A04_short_reversion_1,mean_reversion,False,0.008046905152615413,0.6666666666666666,inf,inf,0.35821656670749824,-7.328233430326939,14567,1466,True,True,False,False,True,True,True
BNBUSDT,A04_short_reversion_2,mean_reversion,False,0.0020610619866365068,0.6666666666666666,inf,inf,0.24501927700990442,-4.99068928249339,14566,1466,True,True,False,False,True,True,True
BNBUSDT,A04_short_reversion_3,mean_reversion,False,-0.008893925776904787,0.3333333333333333,inf,inf,0.18824803577867424,-4.946632360692928,14565,1466,False,False,False,False,True,True,True
BNBUSDT,A04_short_reversion_6,mean_reversion,False,0.007533536448457601,0.5,inf,1.0,0.13121574881193218,-2.403602459903437,14562,1466,True,False,False,False,True,True,True
BNBUSDT,A05_bollinger_reversion_20,mean_reversion,False,0.00250291351729419,0.6666666666666666,inf,inf,0.1077728204696735,-3.314920968736206,14648,1466,True,True,False,False,True,True,True
BNBUSDT,A06_rsi_reversion_14,mean_reversion,False,-0.005046718654429207,0.3333333333333333,inf,1.0,0.09213874767113933,-2.4778017323611397,14653,1466,False,False,False,False,True,True,True
BNBUSDT,A17_mean_reversion_ensemble,mean_reversion,False,-0.0029469077975457936,0.5,inf,inf,0.18354608285640414,-3.637788591745649,14653,1466,False,False,False,False,True,True,True
BNBUSDT,A07_volatility_compression,regime,False,-0.03220130277667292,0.3333333333333333,inf,0.5263819759707293,0.04572380894035643,-0.6079302256143705,14567,1466,False,False,False,True,True,True,True
BNBUSDT,A07_atr_percentile,regime,False,0.025705834357600273,0.8333333333333334,0.5018520211132043,0.7487771531055974,0.020286932931966258,2.535772350692301,14405,1466,True,True,False,False,True,True,True
BNBUSDT,A15_volatility_adjusted_breakout_20,trend,False,-0.019393018421002352,0.3333333333333333,inf,inf,0.4420518750939458,-0.4858042762485264,14468,1466,False,False,False,False,True,True,True
BNBUSDT,A10_volume_surprise_48,trend,False,-0.00862995335885755,0.3333333333333333,inf,inf,0.39042092772049336,-5.847602057578115,14620,1466,False,False,False,False,True,True,True
BNBUSDT,A11_signed_volume_pressure_6,trend,False,0.005224857204262723,0.5,inf,1.0,0.15025138507284863,-1.716922967298659,14662,1466,True,False,False,False,True,True,True
BNBUSDT,A12_close_location_value_10,trend,False,0.005866718846312346,0.6666666666666666,inf,1.0,0.11926507499127395,-1.0166683684244353,14658,1466,True,True,False,False,True,True,True
BNBUSDT,A13_intraday_range_position_10,trend,False,0.0058667188463123465,0.6666666666666666,inf,1.0,0.11926507499127396,-1.0166683684244344,14658,1466,True,True,False,False,True,True,True
BNBUSDT,A14_gap_proxy,trend,False,-0.0066007701454436655,0.3333333333333333,inf,inf,0.37871862990198096,-0.333966156933058,14666,1466,False,False,False,False,True,True,True
BNBUSDT,A20_market_breadth_24,regime,False,-0.004872687602507392,0.5,1.0,0.6280290500681281,0.07161574761835049,0.046300930761876025,14643,1466,False,False,False,False,True,True,True
BNBUSDT,A23_cross_sectional_relative_strength_24,relative_value,False,0.006130191812762535,0.5,inf,1.0,0.06562949364201648,-0.002478597681874528,14619,1466,True,False,False,False,True,True,True
BNBUSDT,A21_funding_rate_crowding_90,mean_reversion,False,-0.0021626710898007624,0.3333333333333333,inf,0.798699836257942,0.09803106550380346,-1.4984549061679058,14171,1380,False,False,False,False,True,True,True
BNBUSDT,A22_funding_rate_trend_21,trend,False,0.01958363967295755,0.8333333333333334,0.7386070818589688,0.863594571410548,0.008940838307300213,1.3523181694866795,14405,1466,True,True,False,False,True,True,True
