strategy,trades,net_profit,win_rate,average_trade,total_fees
range_mean_reversion,14,-41.83602180043875,0.35714285714285715,-2.9882872714599107,9.06110920681893
trend_breakout,88,853.6847905822608,0.3522727272727273,9.700963529343873,74.67050287321301
