strategy,trades,net_profit,win_rate,average_trade,total_fees
trend_breakout,44,286.38560233852485,0.25,6.5087636895119285,33.79955415120242
trend_pullback,3,-5.778069182791036,0.3333333333333333,-1.9260230609303453,1.190658124247274
