strategy,trades,net_profit,win_rate,average_trade,total_fees
range_mean_reversion,3,23.899460313761608,0.6666666666666666,7.966486771253869,2.7478306550382725
trend_breakout,33,7.642247437285395,0.3333333333333333,0.231583255675315,39.436852738840905
