year,return
2016,0.055718047968422724
2017,0.25555174507622325
2018,-0.14030368153018802
2019,0.141140922774458
2020,0.8030545735442352
2021,0.23065552868425487
2022,-0.13605373912722551
2023,0.22853510294727175
2024,0.11391447055036208
2025,0.08534175848741898
2026,0.03858284593971106
