scenario,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,average_position,max_position,total_overlay_cost,bootstrap_p,bootstrap_bh_q,check__sharpe_1_5,check__cagr_40pct,check__max_drawdown_20pct,check__positive_years_80pct,check__worst_rolling_3y_sharpe_1,check__mean_fdr_5pct,passed
1x,10000.0,38454.404573446605,2.8454404573446603,0.14428623557123688,0.1366770940353524,1.5026242462173285,2.2049556216031014,0.6667040640913129,-0.21641721318722185,-0.06240072103851291,528.0,1.2468553786568761,0.5254980079681275,,,,,,,0.8030545735442352,-0.14030368153018802,0.6,3650.0,0.7777777777777778,9,0.18805684854410734,,,,0.0012,0.0046,True,False,False,False,False,True,False
2x,10000.0,88192.2039641513,7.81922039641513,0.24339115914381027,0.27334879065524487,1.2957124214453324,1.9002163817639794,0.5832655964396721,-0.41729044303230134,-0.1415944459628289,580.0,1.2095513656645835,0.5191235059760956,,,,,,,2.0354917056351187,-0.29923026851841283,0.5666666666666667,3650.0,0.7777777777777778,9,0.006260802912077405,,,,0.0032,0.0046,False,False,False,False,False,True,False
3x,10000.0,177988.65131060648,16.798865131060648,0.3339049203663276,0.4100207533394493,1.2267392013244245,1.7987436845547506,0.5831286591921261,-0.5726093463300599,-0.21556943795799222,587.0,1.1973621876322635,0.5171314741035856,,,,,,,3.9699929470153235,-0.43666241317700927,0.5583333333333333,3650.0,0.7777777777777778,9,-0.054337878965265964,,,,0.0046,0.0046,False,False,False,False,False,True,False
RISK_OVERLAY,10000.0,54447.60019117167,4.444760019117167,0.18480883434899353,0.21426460863326896,1.258490066666218,1.6166790115230065,0.6561844772895206,-0.28164158212394363,-0.1487386616915687,585.0,1.2298092047231415,0.5215139442231076,,,,,,,1.1184074671621795,-0.15801621391945697,0.5333333333333333,3650.0,0.6666666666666666,9,-0.18509919456683024,1.3632689779057459,3.0,2445.354178014023,0.0046,0.0046,False,False,False,False,False,True,False
