open_time,net_pnl,equity,position,turnover,rebalanced
2020-01-01 00:00:00+00:00,0.004084061918471438,1.0040840619184714,1.0,1.0,True
2020-01-01 04:00:00+00:00,-0.00089456520222575,1.0031858432565697,1.0,0.0,False
2020-01-01 08:00:00+00:00,0.001052453000976783,1.0042416492078423,1.0,0.0,False
2020-01-01 12:00:00+00:00,0.007709608410537694,1.0119839590727875,1.0,0.0,False
2020-01-01 16:00:00+00:00,-0.0011626670742888034,1.010807358643865,1.0,0.0,False
2020-01-01 20:00:00+00:00,-0.006130419852809821,1.0046106851450687,1.0,0.0,False
2020-01-02 00:00:00+00:00,-0.011340244973925051,0.9932181538721008,1.0,0.0,False
2020-01-02 04:00:00+00:00,-0.0007070992020115074,0.9925158501080745,1.0,0.0,False
2020-01-02 08:00:00+00:00,0.0030927238673694735,0.9955854275664462,1.0,0.0,False
2020-01-02 12:00:00+00:00,-0.0003808622751784174,0.9952062466353687,1.0,0.0,False
2020-01-02 16:00:00+00:00,-0.017940874576761856,0.9773513761864737,1.0,0.0,False
2020-01-02 20:00:00+00:00,-0.0029458062871474677,0.9744722883577513,1.0,0.0,False
2020-01-03 00:00:00+00:00,-0.0021622620297027106,0.9723652239296378,1.0,0.0,False
2020-01-03 04:00:00+00:00,0.025741333529225585,0.9973952014710307,1.0,0.0,False
2020-01-03 08:00:00+00:00,0.02348802779892467,1.0208220476896963,1.0,0.0,False
2020-01-03 12:00:00+00:00,-0.0011128368833472901,1.0196860392636933,1.0,0.0,False
2020-01-03 16:00:00+00:00,0.005194778704592062,1.0249830825858302,1.0,0.0,False
2020-01-03 20:00:00+00:00,0.0033687692666848346,1.028436014093317,1.0,0.0,False
2020-01-04 00:00:00+00:00,-0.004593266510173,1.0237121333919266,1.0,0.0,False
2020-01-04 04:00:00+00:00,0.0031673242920864375,1.0269545617001223,1.0,0.0,False
2020-01-04 08:00:00+00:00,-0.0013140979979510137,1.0256050427666057,1.0,0.0,False
2020-01-04 12:00:00+00:00,-0.003101805301483296,1.022423815607724,1.0,0.0,False
2020-01-04 16:00:00+00:00,0.002812636130151036,1.0252995217718293,1.0,0.0,False
2020-01-04 20:00:00+00:00,0.0031127918297040313,1.0284910657462,1.0,0.0,False
2020-01-05 00:00:00+00:00,0.015580968276881269,1.0445159524146475,1.0,0.0,False
2020-01-05 04:00:00+00:00,-0.0013384812231840293,1.0431178874250242,1.0,0.0,False
2020-01-05 08:00:00+00:00,-0.006264370356685811,1.0365834106525103,1.0,0.0,False
2020-01-05 12:00:00+00:00,0.011245911168833445,1.0482407356077947,1.0,0.0,False
2020-01-05 16:00:00+00:00,0.001010437155680055,1.0492999169951502,1.0,0.0,False
2020-01-05 20:00:00+00:00,-0.015216665611786473,1.0333330710317599,1.0,0.0,False
2020-01-06 00:00:00+00:00,0.02762876161365191,1.061882784118799,1.0,0.0,False
2020-01-06 04:00:00+00:00,-0.0044103111669302475,1.057199550618029,1.0,0.0,False
2020-01-06 08:00:00+00:00,0.01217195924175285,1.070067740458551,1.0,0.0,False
