date,gross_fund_return,leverage,external_cost,financing_cost,net_return,equity,solvent
1990-09-04 13:30:00+00:00,0.0,2.0,0.057,0.00015873015873015873,-0.05715873015873016,9428.412698412698,True
1990-09-05 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9426.916124968506,True
1990-09-06 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9425.419789075655,True
1990-09-07 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9423.923690696436,True
1990-09-10 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9422.427829793152,True
1990-09-11 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9420.932206328105,True
1990-09-12 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9419.436820263609,True
1990-09-13 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9417.941671561981,True
1990-09-14 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9416.446760185541,True
1990-09-17 13:30:00+00:00,0.0009999001692344578,2.0,0.0,0.00015873015873015873,0.0018410701797387569,9433.783099514816,True
1990-09-18 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9432.285673626006,True
1990-09-19 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9430.788485423842,True
1990-09-20 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9429.291534870601,True
1990-09-21 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9427.794821928557,True
1990-09-24 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9426.298346559997,True
1990-09-25 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9424.80210872721,True
1990-09-26 13:30:00+00:00,0.0009991002330802523,2.0,0.0,0.00015873015873015873,0.0018394703074303459,9442.13875235962,True
1990-09-27 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9440.640000176707,True
1990-09-28 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9439.141485890965,True
1990-10-01 13:30:00+00:00,-0.0009981030281123182,2.0,0.0,0.00015873015873015873,-0.002154936214954795,9418.800738064936,True
1990-10-02 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9417.305690328734,True
1990-10-03 13:30:00+00:00,0.0009991002330802523,2.0,0.0,0.00015873015873015873,0.0018394703074303459,9434.628544522087,True
1990-10-04 13:30:00+00:00,0.0009978050276062689,2.0,0.0,0.00015873015873015873,0.001836879896482379,9451.958824026298,True
1990-10-05 13:30:00+00:00,-0.0009968104051724103,2.0,0.0,0.00015873015873015873,-0.002152350969074979,9431.614891291749,True
1990-10-08 13:30:00+00:00,0.0019960073892204555,2.0,0.0,0.00015873015873015873,0.0038332846197107525,9467.768955593572,True
1990-10-09 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9466.26613512443,True
1990-10-10 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9464.76355319822,True
1990-10-11 13:30:00+00:00,-0.0009962139112861257,2.0,0.0,0.00015873015873015873,-0.00215115798130241,9444.403351539617,True
1990-10-12 13:30:00+00:00,-0.0009968104051724103,2.0,0.0,0.00015873015873015873,-0.002152350969074979,9424.075680833597,True
1990-10-15 13:30:00+00:00,-0.0009981030281123182,2.0,0.0,0.00015873015873015873,-0.002154936214954795,9403.767398856495,True
1990-10-16 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9402.274737364613,True
1990-10-17 13:30:00+00:00,-0.0009989013675880676,2.0,0.0,0.00015873015873015873,-0.0021565328939062937,9381.998422615941,True
1990-10-18 13:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9380.509216517114,True
1990-10-19 13:30:00+00:00,0.0009999001692344578,2.0,0.0,0.00015873015873015873,0.0018410701797387569,9397.779392306407,True
1990-10-22 13:30:00+00:00,-0.0009989013675880676,2.0,0.0,0.00015873015873015873,-0.0021565328939062937,9377.512771917223,True
1990-10-23 13:30:00+00:00,0.0009999001692344578,2.0,0.0,0.00015873015873015873,0.0018410701797387569,9394.777431041719,True
1990-10-24 13:30:00+00:00,-0.0019976038696838394,2.0,0.0,0.00015873015873015873,-0.004153937898097837,9355.75210902672,True
1990-10-25 13:30:00+00:00,0.001000701507299251,2.0,0.0,0.00015873015873015873,0.001842672855868343,9372.991699484257,True
1990-10-26 13:30:00+00:00,0.0009999001692344578,2.0,0.0,0.00015873015873015873,0.0018410701797387569,9390.248034997116,True
1990-10-29 14:30:00+00:00,-0.0019976038696838394,2.0,0.0,0.00015873015873015873,-0.004153937898097837,9351.241527812002,True
1990-10-30 14:30:00+00:00,-0.002001801541682058,2.0,0.0,0.00015873015873015873,-0.004162333242094274,9312.318544345937,True
1990-10-31 14:30:00+00:00,0.0030085255200054117,2.0,0.0,0.00015873015873015873,0.005858320881280665,9366.873094527416,True
1990-11-01 14:30:00+00:00,-0.00199999940280704,2.0,0.0,0.00015873015873015873,-0.004158728964344239,9327.918808083868,True
1990-11-02 14:30:00+00:00,0.0010023029031180908,2.0,0.0,0.00015873015873015873,0.0018458756475060228,9345.136986253623,True
1990-11-05 14:30:00+00:00,0.001000701507299251,2.0,0.0,0.00015873015873015873,0.001842672855868343,9362.357016512562,True
1990-11-06 14:30:00+00:00,0.00199999940280704,2.0,0.0,0.00015873015873015873,0.0038412686468839215,9398.320344981024,True
1990-11-07 14:30:00+00:00,-0.0009981030281123182,2.0,0.0,0.00015873015873015873,-0.002154936214954795,9378.067564109879,True
1990-11-08 14:30:00+00:00,0.0009991002330802523,2.0,0.0,0.00015873015873015873,0.0018394703074303459,9395.318240935134,True
1990-11-09 14:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9393.82692057943,True
1990-11-12 14:30:00+00:00,0.0009978050276062689,2.0,0.0,0.00015873015873015873,0.001836879896482379,9411.082252400874,True
1990-11-13 14:30:00+00:00,0.0,2.0,0.0,0.00015873015873015873,-0.00015873015873015873,9409.58842982113,True
1990-11-14 14:30:00+00:00,0.000997207343113704,2.0,0.0,0.00015873015873015873,0.0018356845274972494,9426.861465711869,True
1990-11-15 14:30:00+00:00,-0.003984062560131951,2.0,0.0,0.00015873015873015873,-0.008126855278994061,9350.250726844903,True
1990-11-16 14:30:00+00:00,0.00199999940280704,2.0,0.0,0.00015873015873015873,0.0038412686468839215,9386.167551802435,True
1990-11-19 14:30:00+00:00,0.002993713083324856,2.0,0.0,0.00015873015873015873,0.005828696007919553,9440.87666914129,True
1990-11-20 14:30:00+00:00,0.001990445899298088,2.0,0.0,0.00015873015873015873,0.003822161639866017,9476.961225792786,True
1990-11-21 14:30:00+00:00,-0.0009933447876036006,2.0,0.0,0.00015873015873015873,-0.0021454197339373596,9456.62916616121,True
1990-11-23 14:30:00+00:00,0.0019879724353222272,2.0,0.0,0.00015873015873015873,0.003817214711914296,9492.727150139399,True
1990-11-26 14:30:00+00:00,-0.0009916685230211275,2.0,0.0,0.00015873015873015873,-0.0021420672047724135,9472.393090627233,True
1990-11-27 14:30:00+00:00,-0.0009933447876036006,2.0,0.0,0.00015873015873015873,-0.0021454197339373596,9452.070831562989,True
