date,small_cap_return,market_return,weight_small_cap,weight_market,turnover,leverage,net_return
2000-05-30 13:30:00+00:00,0.0369101864225434,0.03260926673240694,1.5482186064409882,-1.5417968700396407,3.0,3.0,0.0046160620748872325
2000-05-31 13:30:00+00:00,0.003626119665899763,0.0021927071521474772,1.5508890458185907,-1.542250388671936,0.0,3.0,0.0018979994515156175
2000-06-01 13:30:00+00:00,0.02265967555155246,0.01750523357560385,1.5227972946436223,-1.515122043057958,0.09313943449052675,3.0,0.00734977578636019
2000-06-02 13:30:00+00:00,0.05202285564961118,0.017419283016420595,1.522117636050763,-1.464632029624314,0.0,3.0,0.05249260671010216
2000-06-05 13:30:00+00:00,-0.003662792277985827,-0.004861075400392267,1.5147108945572632,-1.4557520932525414,0.0,3.0,0.001209168546003116
2000-06-06 13:30:00+00:00,0.009803948314982103,-0.0044602799576235475,1.4980893431319937,-1.419439597952734,0.0,3.0,0.02100789174686509
2000-06-07 13:30:00+00:00,0.0012135565457187525,0.0069335333516469255,1.512550821682021,-1.4413294503653453,0.0,3.0,-0.008359033124941708
2000-06-08 13:30:00+00:00,-0.002423963655905137,-0.003919597485113613,1.5064022857107542,-1.4333182751821163,0.0,3.0,0.001647745609088063
2000-06-09 13:30:00+00:00,0.01761851882137755,-0.002127188178154382,1.4893724668061707,-1.3896172017642865,0.0,3.0,0.02925419725354365
2000-06-12 13:30:00+00:00,-0.02970161999449361,-0.011725096493365395,1.487191530008693,-1.4132897996054548,0.0,3.0,-0.028278696720129226
2000-06-13 13:30:00+00:00,0.01276735004206131,0.018766381833970724,1.5181269245818303,-1.4512335740764926,0.0,3.0,-0.007870158638559681
2000-06-14 13:30:00+00:00,-0.004860747420283307,0.001693676095041008,1.5262736639795498,-1.4686310974206163,0.0,3.0,-0.010172468605375502
2000-06-15 13:30:00+00:00,0.0012214883256076448,0.0021139467749373697,1.5305495232247348,-1.47405823149798,0.0,3.0,-0.0015755999700490769
2000-06-16 13:30:00+00:00,-0.005488007598153266,-0.008216623226559916,1.5170271642043947,-1.4570263692463765,0.0,3.0,0.003376796229103473
2000-06-19 13:30:00+00:00,0.02513789430526825,0.012790463558117748,1.5259200510423014,-1.447915275422057,0.0,3.0,0.019163508372611045
2000-06-20 13:30:00+00:00,0.006579112449688562,-0.0035782699525457318,1.5134319464780313,-1.4215742336721524,0.0,3.0,0.014884913868599076
2000-06-21 13:30:00+00:00,0.005326831477969085,-0.00042220045471519363,1.508929388212699,-1.4092397716029912,0.0,3.0,0.008326668759813525
2000-06-22 13:30:00+00:00,-0.03015954015385014,-0.015215796229071099,1.500023180467712,-1.4225080097169163,0.0,3.0,-0.02440122873082907
2000-06-23 13:30:00+00:00,-0.006707205717070508,-0.00858383917904526,1.487263875835243,-1.4077433630948395,0.0,3.0,0.0018142984742249785
2000-06-26 13:30:00+00:00,0.012277141468533426,0.012878434134409034,1.5058326713990506,-1.4261659684349997,0.0,3.0,-0.00020549863541720082
2000-06-27 13:30:00+00:00,-0.01576742986461499,-0.007372028910781592,1.502470104182083,-1.435119180989535,0.0,3.0,-0.01356469174357218
2000-06-28 13:30:00+00:00,0.025262691030047524,0.0027983453494546673,1.4903433144663887,-1.3923451562668328,0.0,3.0,0.03360516147748256
2000-06-29 13:30:00+00:00,-0.01562580191951568,-0.009445622578465707,1.4825804350813487,-1.3937887318088678,0.0,3.0,-0.01047156003919236
2000-06-30 13:30:00+00:00,0.009615457955149065,0.007585328857383056,1.4918414003928318,-1.3996749289580244,0.0,3.0,0.0033480264898487202
2000-07-03 13:30:00+00:00,0.014059491867165264,0.013766273256012207,1.521012778585712,-1.520572972777414,0.10848367064914388,3.0,5.0268621087552604e-05
2000-07-05 13:30:00+00:00,-0.011330048959445893,-0.018034786221250543,1.4891048851972037,-1.4785787524605212,0.0,3.0,0.009854741788215672
2000-07-06 13:30:00+00:00,0.01176140636861045,0.007778946001533171,1.4981142590576808,-1.4816692987502609,0.0,3.0,0.005676865945565189
2000-07-07 13:30:00+00:00,0.006258848644048687,0.01608048280104013,1.5301131536586154,-1.5280877352113926,0.0,3.0,-0.014784804736767054
2000-07-10 13:30:00+00:00,0.006516685102590625,-0.0016884921056981028,1.5214976334333556,-1.507096708628055,0.0,3.0,0.012216112211126126
2000-07-11 13:30:00+00:00,-0.0011769607416505234,0.002113488315373946,1.527821596657264,-1.5183463201611855,0.0,3.0,-0.005311291727206625
2000-07-12 13:30:00+00:00,0.020034934920599712,0.006538494659463323,1.5273546395831996,-1.497798626117644,0.0,3.0,0.020346789493407864
2000-07-13 13:30:00+00:00,0.0031780940887489173,0.004401502359105525,1.535392821483864,-1.5075174874489718,0.0,3.0,-0.0020738048951566843
2000-07-14 13:30:00+00:00,0.0008634604926169853,0.009805601287039334,1.5582088938195242,-1.543588281322021,0.0,3.0,-0.013791681833482363
2000-07-17 13:30:00+00:00,0.0034520439544769577,-0.0016530172912738728,1.551801553444065,-1.5294203484461848,0.0,3.0,0.007595266251037476
2000-07-18 13:30:00+00:00,-0.017201528645318875,-0.008175020970747848,1.5475878881328766,-1.53927626702973,0.0,3.0,-0.014525632912099833
2000-07-19 13:30:00+00:00,-0.01750289967600316,-0.008032867998908788,1.5437460158126763,-1.5502548762414952,0.0,3.0,-0.015057789939201904
2000-07-20 13:30:00+00:00,0.01662655333710994,0.013882971504777908,1.5634568681732435,-1.5658117260687288,0.0,3.0,0.003809713738539287
2000-07-21 13:30:00+00:00,-0.027452857434620337,-0.01950207892774325,1.5401260549299267,-1.5550555925584117,0.0,3.0,-0.012720092099677274
2000-07-24 13:30:00+00:00,-0.014564782367542106,-0.005712677265442889,1.5390618461780305,-1.5679403858427643,0.0,3.0,-0.013883387538844784
2000-07-25 13:30:00+00:00,0.0019805132185983787,0.0031916966051526163,1.5456519561005964,-1.5765575759914237,0.0,3.0,-0.0022915751362974804
2000-07-26 13:30:00+00:00,-0.0018241921419928087,-0.00975797924948929,1.5241928338287118,-1.5423124169768148,0.0,3.0,0.012229132499257464
2000-07-27 13:30:00+00:00,-0.027422379166934796,-0.0034276843570163473,1.539105332039726,-1.5958252363328786,0.0,3.0,-0.03684575112778973
