date,small_cap_return,market_return,weight_small_cap,weight_market,turnover,leverage,net_return
2000-05-30 13:30:00+00:00,0.0369101864225434,0.03260926673240694,0.5176038897511206,-0.5154569605471532,1.0,1.0,0.0016445074641158503
2000-05-31 13:30:00+00:00,0.003626119665899763,0.0021927071521474772,0.5190962913161079,-0.5162048563041256,0.0,1.0,0.0007406950988044274
2000-06-01 13:30:00+00:00,0.02265967555155246,0.01750523357560385,0.5100274225521146,-0.5074567660389695,0.03530114762023351,1.0,0.002553618033211807
2000-06-02 13:30:00+00:00,0.05202285564961118,0.017419283016420595,0.5272349852864231,-0.5073229744532347,0.0,1.0,0.017687597573589182
2000-06-05 13:30:00+00:00,-0.003662792277985827,-0.004861075400392267,0.5250260781833265,-0.5045898957179882,0.0,1.0,0.0005290306174249917
2000-06-06 13:30:00+00:00,0.009803948314982103,-0.0044602799576235475,0.5262831279659357,-0.4986532445438109,0.0,1.0,0.007391988352265003
2000-06-07 13:30:00+00:00,0.0012135565457187525,0.0069335333516469255,0.5284144181792659,-0.5035330066281621,0.0,1.0,-0.0028247069480594428
2000-06-08 13:30:00+00:00,-0.002423963655905137,-0.003919597485113613,0.5267717545130205,-0.5012151068511018,0.0,1.0,0.0006868369805762604
2000-06-09 13:30:00+00:00,0.01761851882137755,-0.002127188178154382,0.5305660220508458,-0.4950297439662931,0.0,1.0,0.010341164540511394
2000-06-12 13:30:00+00:00,-0.02970161999449361,-0.011725096493365395,0.5199866008638988,-0.4941473536553596,0.0,1.0,-0.009960351234805967
2000-06-13 13:30:00+00:00,0.01276735004206131,0.018766381833970724,0.5280196662799062,-0.5047534926561805,0.0,1.0,-0.0026404593514840133
2000-06-14 13:30:00+00:00,-0.004860747420283307,0.001693676095041008,0.5272602338572164,-0.5073472694647436,0.0,1.0,-0.003427411536081517
2000-06-15 13:30:00+00:00,0.0012214883256076448,0.0021139467749373697,0.5281337054314861,-0.5086407358989468,0.0,1.0,-0.0004344152847969099
2000-06-16 13:30:00+00:00,-0.005488007598153266,-0.008216623226559916,0.5245665048944752,-0.5038190799012486,0.0,1.0,0.0012749551153605988
2000-06-19 13:30:00+00:00,0.02513789430526825,0.012790463558117748,0.5341546876820861,-0.5068487901478854,0.0,1.0,0.006736465393807582
2000-06-20 13:30:00+00:00,0.006579112449688562,-0.0035782699525457318,0.5348226503379292,-0.5023616034232347,0.0,1.0,0.005321953171106673
2000-06-21 13:30:00+00:00,0.005326831477969085,-0.00042220045471519363,0.5360339472518253,-0.5006200842117405,0.0,1.0,0.0030550550453952974
2000-06-22 13:30:00+00:00,-0.03015954015385014,-0.015215796229071099,0.5243533347608742,-0.49725686131500013,0.0,1.0,-0.008555156547374335
2000-06-23 13:30:00+00:00,-0.006707205717070508,-0.00858383917904526,0.520448407870864,-0.49262125162693515,0.0,1.0,0.0007454748625792717
2000-06-26 13:30:00+00:00,0.012277141468533426,0.012878434134409034,0.5268172299605711,-0.49894574558334603,0.0,1.0,3.947600726357856e-05
2000-06-27 13:30:00+00:00,-0.01576742986461499,-0.007372028910781592,0.520924779000525,-0.49757338939090634,0.0,1.0,-0.00463426364447453
2000-06-28 13:30:00+00:00,0.025262691030047524,0.0027983453494546673,0.5278760593348403,-0.49316534464895817,0.0,1.0,0.011761627180619232
2000-06-29 13:30:00+00:00,-0.01562580191951568,-0.009445622578465707,0.5215029940509707,-0.4902701934502097,0.0,1.0,-0.003596185407840081
2000-06-30 13:30:00+00:00,0.009615457955149065,0.007585328857383056,0.5258393212404743,-0.4933527883103331,0.0,1.0,0.001289677085536431
2000-07-03 13:30:00+00:00,0.014059491867165264,0.013766273256012207,0.5069666723553101,-0.5068200812876646,0.0324865329301412,1.0,0.00012441365815907675
2000-07-05 13:30:00+00:00,-0.011330048959445893,-0.018034786221250543,0.49952907070456254,-0.49599801701161095,0.0,1.0,0.0033904822191144456
2000-07-06 13:30:00+00:00,0.01176140636861045,0.007778946001533171,0.5043899723227682,-0.4988532296983933,0.0,1.0,0.0020108702213374676
2000-07-07 13:30:00+00:00,0.006258848644048687,0.01608048280104013,0.5100311594503828,-0.5093560286494097,0.0,1.0,-0.004870852667016603
2000-07-10 13:30:00+00:00,0.006516685102590625,-0.0016884921056981028,0.5112190988606459,-0.5063804269889632,0.0,1.0,0.0041778037110592175
2000-07-11 13:30:00+00:00,-0.0011769607416505234,0.002113488315373946,0.5114756017295253,-0.508303521456548,0.0,1.0,-0.0016778663062685625
