symbol,alpha_name,direction,horizon_bars,sample_start,sample_end,observations,alpha_mean,alpha_std,forward_return_correlation,pearson_ic,spearman_ic,ic_t_stat,rolling_ic_positive_ratio,rolling_windows_used,low_bucket_return,mid_bucket_return,high_bucket_return,top_minus_bottom_spread,turnover_proxy,cost_adjusted_spread_1x,cost_adjusted_spread_2x,cost_adjusted_spread_3x,regime_trending_ic,regime_trending_observations,regime_mixed_ic,regime_mixed_observations,regime_ranging_ic,regime_ranging_observations
ETHUSDT,A03_donchian_breakout_20,trend,6,2020-01-01 00:00:00+00:00,2026-09-09 16:00:00+00:00,14663,0.005153629545755618,0.10321895635708467,0.01763137051444827,0.01763137051444827,-0.01335328974036642,2.135184376107763,0.46531150270570276,14414,,,,,0.041187735575595866,,,,0.022689102971905687,4883,0.017174315644570018,4880,0.007533239070826171,4880
ETHUSDT,A08_trend_quality,trend,1,2020-01-10 20:00:00+00:00,2026-09-10 12:00:00+00:00,14609,-0.04190470126929344,0.1518818789786005,0.01568519768047794,0.01568519768047794,-0.004236897543061347,1.8959371717264766,0.35201949860724235,14360,0.0005081114145091868,-0.0003275203883945797,0.0008137919283858738,0.000305680513876687,0.021208147668594395,0.0002420560708709038,0.0001784316278651206,0.00011480718485933739,0.025788707472096575,4868,0.0030415083723597442,4869,0.0066723505461362565,4872
ETHUSDT,A08_trend_quality,trend,3,2020-01-10 20:00:00+00:00,2026-09-10 04:00:00+00:00,14607,-0.04190470126929344,0.1518818789786005,0.024940881498876216,0.024940881498876216,-0.012243922206848163,3.0150720690706634,0.3442680039002647,14358,0.0015643057194274534,-0.0006630129123419077,0.0020637616084777178,0.0004994558890502644,0.021208147668594395,0.0003085825600329148,0.0001177092310155652,-7.316409800178433e-05,0.05193759189250942,4868,0.005250464831467428,4867,-0.025250885244990133,4872
ETHUSDT,A08_trend_quality,trend,6,2020-01-10 20:00:00+00:00,2026-09-09 16:00:00+00:00,14604,-0.04190470126929344,0.1518818789786005,0.028171285976068414,0.028171285976068414,-0.0135689680841329,3.4055341956297336,0.3155694879832811,14355,0.00309087973381266,-0.0006797324969736474,0.0036058470286132083,0.0005149672948005484,0.021208147668594395,0.00013322063676584923,-0.00024852602126884996,-0.000630272679303549,0.07845348198653601,4868,-0.01082963855523604,4866,-0.02469505322163398,4870
ETHUSDT,A09_efficiency_ratio_20,trend,1,2020-01-04 08:00:00+00:00,2026-09-10 12:00:00+00:00,14648,0.028265810459307705,0.29999382368137023,0.016459581140717352,0.016459581140717352,-0.00887741722968473,1.9922192451068692,0.4602402944648934,14399,-3.597710785968496e-05,0.0005450979731874461,0.000499784537393611,0.0005357616452532959,0.07434292915240272,0.00031273285779608777,8.970407033887965e-05,-0.00013332471711832846,0.024421799052050917,4883,0.0071702701020055935,4883,-0.0017262405153532256,4882
ETHUSDT,A09_efficiency_ratio_20,trend,3,2020-01-04 08:00:00+00:00,2026-09-10 04:00:00+00:00,14646,0.028265810459307705,0.29999382368137023,0.02828973691110784,0.02828973691110784,-0.003911458346265333,3.424779563123852,0.4492602625546989,14397,9.458937152495532e-05,0.0011939649264962576,0.001715392850128627,0.0016208034786036718,0.07434292915240272,0.0009517171162320474,0.00028263075386042295,-0.00038645560851120167,0.04742093323345972,4883,0.011872529851218254,4881,-0.030452808782476432,4882
ETHUSDT,A09_efficiency_ratio_20,trend,6,2020-01-04 08:00:00+00:00,2026-09-09 16:00:00+00:00,14643,0.028265810459307705,0.29999382368137023,0.030888699890157436,0.030888699890157436,-0.005159959019927573,3.739316975602859,0.4307350284840906,14394,0.000782035956244498,0.002155296219002563,0.0031497579806245442,0.002367722024380046,0.07434292915240272,0.0010295492996367974,-0.0003086234251064514,-0.0016467961498497006,0.061646033688376546,4883,0.00409969173239247,4880,-0.047884666653886736,4880
ETHUSDT,A04_short_reversion_1,mean_reversion,1,2020-01-17 16:00:00+00:00,2026-09-10 12:00:00+00:00,14568,0.001096799472189026,0.38174497228046517,0.001632821732598314,0.001632821732598314,0.041862085774878134,0.19706500282439687,0.5059012500872966,14319,0.00028902169234672204,0.0002556875107269584,0.00041919894390477804,0.000130177251558056,0.42536897211367103,-0.0011459296647829572,-0.0024220365811239704,-0.0036981434974649834,-0.0010909455057260347,4848,-0.011377170037479283,4855,0.0212761027159132,4865
ETHUSDT,A04_short_reversion_1,mean_reversion,3,2020-01-17 16:00:00+00:00,2026-09-10 04:00:00+00:00,14566,0.001096799472189026,0.38174497228046517,-0.019702455786096588,-0.019702455786096588,0.0026947236760333465,-2.378181556834499,0.36578892226025006,14317,0.0013727574186880892,0.0009206589991649465,0.0005709390336358094,-0.0008018183850522798,0.42536897211367103,-0.0046301391340753196,-0.008458459883098358,-0.012286780632121398,-0.025470638947755215,4848,-0.02708012169211454,4853,-0.0024839149231657047,4865
ETHUSDT,A04_short_reversion_1,mean_reversion,6,2020-01-17 16:00:00+00:00,2026-09-09 16:00:00+00:00,14563,0.001096799472189026,0.38174497228046517,0.0027189981109856476,0.0027189981109856476,0.013188115975243078,0.3280999106851303,0.5540729355875367,14314,0.0016759079465741913,0.001933741944984339,0.0022039923560457373,0.0005280844094715459,0.42536897211367103,-0.007128557088574533,-0.014785198586620613,-0.02244184008466669,0.014787245774201695,4848,-0.0051646237423997755,4852,-0.004010749193785739,4863
ETHUSDT,A04_short_reversion_2,mean_reversion,1,2020-01-17 20:00:00+00:00,2026-09-10 12:00:00+00:00,14567,0.0021553222776432685,0.3916229724784953,-0.008316341100394142,-0.008316341100394142,0.034180548219207296,-1.0036968407142244,0.44377706383573123,14318,0.00048306133009489994,0.00015950778765178337,0.0003205322369186031,-0.00016252909317629683,0.3009988227623947,-0.0010655255614634809,-0.001968522029750665,-0.0028715184980378492,-0.010629026753281038,4847,-0.005383034703340168,4855,-0.007739510299463405,4865
ETHUSDT,A04_short_reversion_2,mean_reversion,3,2020-01-17 20:00:00+00:00,2026-09-10 04:00:00+00:00,14565,0.0021553222776432685,0.3916229724784953,-0.027573638155948488,-0.027573638155948488,-0.001860443469829898,-3.328776661639465,0.3552668343112601,14316,0.0014295732349001065,0.0011753343751306118,0.0002611059383679804,-0.001168467296532126,0.3009988227623947,-0.0038774567013936784,-0.006586446106255231,-0.009295435511116784,-0.038355832355651764,4847,-0.017212510518685754,4853,-0.023356376685392602,4865
ETHUSDT,A04_short_reversion_2,mean_reversion,6,2020-01-17 20:00:00+00:00,2026-09-09 16:00:00+00:00,14562,0.0021553222776432685,0.3916229724784953,0.0024349879324211845,0.0024349879324211845,0.01899236318551826,0.29381826387055693,0.5388108712359394,14313,0.0014892087116817557,0.0021107584835277945,0.0022070569548070604,0.0007178482431253047,0.3009988227623947,-0.0047001305665978,-0.010118109376320905,-0.01553608818604401,0.005332784443119854,4847,0.006954510803052951,4852,-0.00642542512177697,4863
ETHUSDT,A04_short_reversion_3,mean_reversion,1,2020-01-18 00:00:00+00:00,2026-09-10 12:00:00+00:00,14566,0.003023339132551209,0.3990505075008418,-0.02293381321673156,-0.02293381321673156,0.022872792114942052,-2.7684127899196294,0.3284906055737934,14317,0.0005571108053845336,0.00032917754964148645,7.445153499758604e-05,-0.0004826592703869475,0.2462061743683501,-0.0012212777934919978,-0.001959896316597048,-0.002698514839702098,-0.03021737492077081,4847,-0.015213465028591916,4854,-0.019736930235511718,4865
ETHUSDT,A04_short_reversion_3,mean_reversion,3,2020-01-18 00:00:00+00:00,2026-09-10 04:00:00+00:00,14564,0.003023339132551209,0.3990505075008418,-0.032882404442137525,-0.032882404442137525,-0.004033748871585499,-3.9701690377073975,0.3849109325881942,14315,0.001759480956720378,0.0007553377649189839,0.0003523201482203783,-0.0014071608084999998,0.2462061743683501,-0.0036230163778151504,-0.005838871947130301,-0.008054727516445452,-0.04289803272899724,4847,-0.015301883833331212,4852,-0.03727735610424864,4865
