date,WTMF
2011-03-25 13:30:00+00:00,35.847652435302734
2011-03-28 13:30:00+00:00,35.606468200683594
2011-03-29 13:30:00+00:00,35.6478157043457
2011-03-30 13:30:00+00:00,35.57890701293945
2011-03-31 13:30:00+00:00,35.90278244018555
2011-04-01 13:30:00+00:00,35.951019287109375
2011-04-04 13:30:00+00:00,35.88211441040039
2011-04-05 13:30:00+00:00,36.00614547729492
2011-04-06 13:30:00+00:00,36.06128692626953
2011-04-07 13:30:00+00:00,36.06817626953125
2011-04-08 13:30:00+00:00,36.21977996826172
2011-04-11 13:30:00+00:00,36.07505798339844
2011-04-12 13:30:00+00:00,35.97169494628906
2011-04-13 13:30:00+00:00,36.11640548706055
2011-04-14 13:30:00+00:00,36.26801681518555
2011-04-15 13:30:00+00:00,36.274906158447266
2011-04-18 13:30:00+00:00,36.04060363769531
2011-04-19 13:30:00+00:00,36.09573745727539
2011-04-20 13:30:00+00:00,36.30936050415039
2011-04-21 13:30:00+00:00,36.31625747680664
2011-04-25 13:30:00+00:00,36.21288299560547
2011-04-26 13:30:00+00:00,36.15086364746094
2011-04-27 13:30:00+00:00,36.48853302001953
2011-04-28 13:30:00+00:00,36.6539192199707
2011-04-29 13:30:00+00:00,36.702152252197266
2011-05-02 13:30:00+00:00,36.48163986206055
2011-05-03 13:30:00+00:00,36.30247497558594
2011-05-04 13:30:00+00:00,36.23356628417969
2011-05-05 13:30:00+00:00,35.4341926574707
2011-05-06 13:30:00+00:00,35.39972686767578
2011-05-09 13:30:00+00:00,35.68915939331055
2011-05-10 13:30:00+00:00,35.68226623535156
2011-05-11 13:30:00+00:00,35.248130798339844
2011-05-12 13:30:00+00:00,35.17232894897461
2011-05-13 13:30:00+00:00,35.179222106933594
2011-05-16 13:30:00+00:00,35.096519470214844
2011-05-17 13:30:00+00:00,35.13787841796875
2011-05-18 13:30:00+00:00,35.35149002075195
2011-05-19 13:30:00+00:00,35.385948181152344
2011-05-20 13:30:00+00:00,35.39972686767578
2011-05-23 13:30:00+00:00,35.33770751953125
2011-05-24 13:30:00+00:00,35.392845153808594
2011-05-25 13:30:00+00:00,35.530662536621094
2011-05-26 13:30:00+00:00,35.67538070678711
2011-05-27 13:30:00+00:00,35.79252243041992
2011-05-31 13:30:00+00:00,35.806312561035156
2011-06-01 13:30:00+00:00,36.013038635253906
2011-06-02 13:30:00+00:00,36.04060363769531
2011-06-03 13:30:00+00:00,36.14396667480469
2011-06-06 13:30:00+00:00,36.081947326660156
2011-06-07 13:30:00+00:00,36.109519958496094
2011-06-08 13:30:00+00:00,36.16464614868164
2011-06-09 13:30:00+00:00,36.07505798339844
2011-06-10 13:30:00+00:00,35.992366790771484
2011-06-13 13:30:00+00:00,35.97858428955078
2011-06-14 13:30:00+00:00,35.737403869628906
2011-06-15 13:30:00+00:00,35.599578857421875
2011-06-16 13:30:00+00:00,35.48932647705078
2011-06-17 13:30:00+00:00,35.57890701293945
2011-06-20 13:30:00+00:00,35.50310134887695
2011-06-21 13:30:00+00:00,35.59268569946289
2011-06-22 13:30:00+00:00,35.4341926574707
2011-06-23 13:30:00+00:00,35.35839080810547
2011-06-24 13:30:00+00:00,35.18610763549805
2011-06-27 13:30:00+00:00,35.1929931640625
2011-06-28 13:30:00+00:00,35.1929931640625
2011-06-29 13:30:00+00:00,35.19989013671875
2011-06-30 13:30:00+00:00,34.9035758972168
2011-07-01 13:30:00+00:00,35.00005340576172
2011-07-05 13:30:00+00:00,34.627925872802734
2011-07-06 13:30:00+00:00,34.627925872802734
2011-07-07 13:30:00+00:00,34.455650329589844
2011-07-08 13:30:00+00:00,34.42808151245117
2011-07-11 13:30:00+00:00,34.4625358581543
2011-07-12 13:30:00+00:00,34.40052032470703
2011-07-13 13:30:00+00:00,34.235130310058594
2011-07-14 13:30:00+00:00,34.18000411987305
2011-07-15 13:30:00+00:00,34.17311477661133
2011-07-18 13:30:00+00:00,34.193782806396484
2011-07-19 13:30:00+00:00,34.21445846557617
2011-07-20 13:30:00+00:00,34.28336715698242
2011-07-21 13:30:00+00:00,34.44186782836914
2011-07-22 13:30:00+00:00,34.386741638183594
2011-07-25 13:30:00+00:00,34.44875717163086
2011-07-26 13:30:00+00:00,34.41429901123047
2011-07-27 13:30:00+00:00,34.35227966308594
2011-07-28 13:30:00+00:00,34.43497848510742
2011-07-29 13:30:00+00:00,34.67616271972656
2011-08-01 13:30:00+00:00,34.503883361816406
2011-08-02 13:30:00+00:00,34.455650329589844
2011-08-03 13:30:00+00:00,34.552120208740234
2011-08-04 13:30:00+00:00,34.52455520629883
2011-08-05 13:30:00+00:00,34.34538650512695
2011-08-08 13:30:00+00:00,34.67616271972656
2011-08-09 13:30:00+00:00,34.89668273925781
2011-08-10 13:30:00+00:00,35.02072525024414
2011-08-11 13:30:00+00:00,34.7175178527832
2011-08-12 13:30:00+00:00,34.71062088012695
2011-08-15 13:30:00+00:00,34.56590270996094
2011-08-16 13:30:00+00:00,34.593467712402344
2011-08-17 13:30:00+00:00,34.655487060546875
2011-08-18 13:30:00+00:00,34.80709457397461
2011-08-19 13:30:00+00:00,34.82777404785156
2011-08-22 13:30:00+00:00,34.77263641357422
2011-08-23 13:30:00+00:00,34.57279586791992
2011-08-24 13:30:00+00:00,34.39363098144531
2011-08-25 13:30:00+00:00,34.43497848510742
2011-08-26 13:30:00+00:00,34.379844665527344
2011-08-29 13:30:00+00:00,34.17311477661133
2011-08-30 13:30:00+00:00,34.359169006347656
2011-08-31 13:30:00+00:00,34.40052032470703
2011-09-01 13:30:00+00:00,34.27648162841797
2011-09-02 13:30:00+00:00,34.503883361816406
2011-09-06 13:30:00+00:00,34.20756912231445
2011-09-07 13:30:00+00:00,34.06285858154297
2011-09-08 13:30:00+00:00,33.987056732177734
2011-09-09 13:30:00+00:00,33.952598571777344
2011-09-12 13:30:00+00:00,33.88368225097656
2011-09-13 13:30:00+00:00,33.78031539916992
2011-09-14 13:30:00+00:00,33.86300277709961
2011-09-15 13:30:00+00:00,33.69762420654297
2011-09-16 13:30:00+00:00,33.67005920410156
2011-09-19 13:30:00+00:00,33.7734260559082
2011-09-20 13:30:00+00:00,33.78720474243164
2011-09-21 13:30:00+00:00,33.614933013916016
2011-09-22 13:30:00+00:00,33.5322380065918
2011-09-23 13:30:00+00:00,33.20835876464844
2011-09-26 13:30:00+00:00,33.17390060424805
2011-09-27 13:30:00+00:00,33.16011428833008
2011-09-28 13:30:00+00:00,33.09809112548828
2011-09-29 13:30:00+00:00,33.15322494506836
2011-09-30 13:30:00+00:00,32.822444915771484
2011-10-03 13:30:00+00:00,33.09809112548828
2011-10-04 13:30:00+00:00,33.0567512512207
2011-10-05 13:30:00+00:00,32.80867004394531
2011-10-06 13:30:00+00:00,32.498565673828125
2011-10-07 13:30:00+00:00,32.712188720703125
2011-10-10 13:30:00+00:00,32.284942626953125
2011-10-11 13:30:00+00:00,32.11266326904297
2011-10-12 13:30:00+00:00,31.87147331237793
2011-10-13 13:30:00+00:00,31.988628387451172
2011-10-14 13:30:00+00:00,31.740541458129883
2011-10-17 13:30:00+00:00,31.988628387451172
2011-10-18 13:30:00+00:00,31.981731414794922
2011-10-19 13:30:00+00:00,32.16089630126953
2011-10-20 13:30:00+00:00,32.25737762451172
2011-10-21 13:30:00+00:00,32.04374694824219
2011-10-24 13:30:00+00:00,31.768108367919922
2011-10-25 13:30:00+00:00,31.878368377685547
2011-10-26 13:30:00+00:00,31.768108367919922
2011-10-27 13:30:00+00:00,31.14101219177246
2011-10-28 13:30:00+00:00,31.14790916442871
2011-10-31 13:30:00+00:00,31.47867774963379
2011-11-01 13:30:00+00:00,31.3959903717041
2011-11-02 13:30:00+00:00,31.561370849609375
2011-11-03 13:30:00+00:00,31.451114654541016
2011-11-04 13:30:00+00:00,31.506244659423828
2011-11-07 14:30:00+00:00,31.513132095336914
2011-11-08 14:30:00+00:00,31.54069709777832
2011-11-09 14:30:00+00:00,31.561370849609375
2011-11-10 14:30:00+00:00,31.64406394958496
2011-11-11 14:30:00+00:00,31.699201583862305
2011-11-14 14:30:00+00:00,31.75432777404785
2011-11-15 14:30:00+00:00,31.63717269897461
2011-11-16 14:30:00+00:00,31.650957107543945
2011-11-17 14:30:00+00:00,31.82323455810547
2011-11-18 14:30:00+00:00,31.837018966674805
2011-11-21 14:30:00+00:00,31.919715881347656
2011-11-22 14:30:00+00:00,31.974842071533203
2011-11-23 14:30:00+00:00,32.00240707397461
2011-11-25 14:30:00+00:00,31.926603317260742
2011-11-28 14:30:00+00:00,31.830129623413086
2011-11-29 14:30:00+00:00,31.843914031982422
2011-11-30 14:30:00+00:00,31.837018966674805
2011-12-01 14:30:00+00:00,31.857694625854492
2011-12-02 14:30:00+00:00,31.96795082092285
2011-12-05 14:30:00+00:00,31.87147331237793
2011-12-06 14:30:00+00:00,31.830129623413086
2011-12-07 14:30:00+00:00,31.91282081604004
2011-12-08 14:30:00+00:00,31.905929565429688
2011-12-09 14:30:00+00:00,31.864582061767578
2011-12-12 14:30:00+00:00,32.00240707397461
2011-12-13 14:30:00+00:00,32.236698150634766
2011-12-14 14:30:00+00:00,32.22291946411133
2011-12-15 14:30:00+00:00,32.202247619628906
2011-12-16 14:30:00+00:00,32.11266326904297
2011-12-19 14:30:00+00:00,32.07820510864258
2011-12-20 14:30:00+00:00,32.01618576049805
2011-12-21 14:30:00+00:00,31.988157272338867
2011-12-22 14:30:00+00:00,32.072261810302734
2011-12-23 14:30:00+00:00,32.03721237182617
2011-12-27 14:30:00+00:00,31.981142044067383
2011-12-28 14:30:00+00:00,31.995161056518555
2011-12-29 14:30:00+00:00,32.04422378540039
2011-12-30 14:30:00+00:00,31.700790405273438
2012-01-03 14:30:00+00:00,31.46249008178711
2012-01-04 14:30:00+00:00,31.546598434448242
2012-01-05 14:30:00+00:00,31.756864547729492
2012-01-06 14:30:00+00:00,31.89703941345215
2012-01-09 14:30:00+00:00,31.74985694885254
2012-01-10 14:30:00+00:00,31.511558532714844
2012-01-11 14:30:00+00:00,31.665748596191406
2012-01-12 14:30:00+00:00,31.74985694885254
2012-01-13 14:30:00+00:00,31.9040470123291
2012-01-17 14:30:00+00:00,31.777896881103516
2012-01-18 14:30:00+00:00,31.651731491088867
2012-01-19 14:30:00+00:00,31.371374130249023
2012-01-20 14:30:00+00:00,31.35035514831543
2012-01-23 14:30:00+00:00,31.140085220336914
2012-01-24 14:30:00+00:00,31.098037719726562
2012-01-25 14:30:00+00:00,30.964866638183594
2012-01-26 14:30:00+00:00,31.006927490234375
2012-01-27 14:30:00+00:00,30.852725982666016
2012-01-30 14:30:00+00:00,31.112049102783203
2012-01-31 14:30:00+00:00,31.098037719726562
2012-02-01 14:30:00+00:00,31.04897689819336
2012-02-02 14:30:00+00:00,31.084020614624023
2012-02-03 14:30:00+00:00,30.922819137573242
2012-02-06 14:30:00+00:00,30.95785903930664
2012-02-07 14:30:00+00:00,30.9438419342041
2012-02-08 14:30:00+00:00,30.95785903930664
2012-02-09 14:30:00+00:00,30.915813446044922
2012-02-10 14:30:00+00:00,31.02094078063965
2012-02-13 14:30:00+00:00,30.887773513793945
2012-02-14 14:30:00+00:00,30.93683433532715
2012-02-15 14:30:00+00:00,30.922819137573242
2012-02-16 14:30:00+00:00,30.866744995117188
2012-02-17 14:30:00+00:00,30.670495986938477
2012-02-21 14:30:00+00:00,30.733579635620117
2012-02-22 14:30:00+00:00,30.698528289794922
2012-02-23 14:30:00+00:00,30.712549209594727
2012-02-24 14:30:00+00:00,30.642465591430664
2012-02-27 14:30:00+00:00,30.656482696533203
2012-02-28 14:30:00+00:00,30.663488388061523
2012-02-29 14:30:00+00:00,30.523313522338867
2012-03-01 14:30:00+00:00,30.530324935913086
2012-03-02 14:30:00+00:00,30.439208984375
2012-03-05 14:30:00+00:00,30.341083526611328
2012-03-06 14:30:00+00:00,30.200916290283203
2012-03-07 14:30:00+00:00,30.200916290283203
2012-03-08 14:30:00+00:00,30.299030303955078
2012-03-09 14:30:00+00:00,30.39715576171875
2012-03-12 13:30:00+00:00,30.36211395263672
2012-03-13 13:30:00+00:00,30.390153884887695
2012-03-14 13:30:00+00:00,30.235950469970703
2012-03-15 13:30:00+00:00,30.355106353759766
2012-03-16 13:30:00+00:00,30.551349639892578
2012-03-19 13:30:00+00:00,30.481260299682617
2012-03-20 13:30:00+00:00,30.3200626373291
2012-03-21 13:30:00+00:00,30.3200626373291
2012-03-22 13:30:00+00:00,30.17988395690918
2012-03-23 13:30:00+00:00,30.348094940185547
2012-03-26 13:30:00+00:00,30.495277404785156
2012-03-27 13:30:00+00:00,30.39715576171875
2012-03-28 13:30:00+00:00,30.24296760559082
2012-03-29 13:30:00+00:00,30.137832641601562
2012-03-30 13:30:00+00:00,30.3200626373291
2012-04-02 13:30:00+00:00,30.165864944458008
2012-04-03 13:30:00+00:00,30.341083526611328
2012-04-04 13:30:00+00:00,30.425195693969727
2012-04-05 13:30:00+00:00,30.327070236206055
2012-04-09 13:30:00+00:00,30.165864944458008
2012-04-10 13:30:00+00:00,30.19390106201172
2012-04-11 13:30:00+00:00,30.19390106201172
2012-04-12 13:30:00+00:00,30.10279083251953
2012-04-13 13:30:00+00:00,30.19390106201172
2012-04-16 13:30:00+00:00,30.137832641601562
2012-04-17 13:30:00+00:00,30.200916290283203
2012-04-18 13:30:00+00:00,30.306049346923828
2012-04-19 13:30:00+00:00,30.235950469970703
2012-04-20 13:30:00+00:00,30.22894859313965
2012-04-23 13:30:00+00:00,30.172876358032227
2012-04-24 13:30:00+00:00,30.17988395690918
2012-04-25 13:30:00+00:00,30.285017013549805
2012-04-26 13:30:00+00:00,30.144840240478516
2012-04-27 13:30:00+00:00,30.032699584960938
2012-04-30 13:30:00+00:00,29.94858741760254
2012-05-01 13:30:00+00:00,29.92756462097168
2012-05-02 13:30:00+00:00,29.93457794189453
2012-05-03 13:30:00+00:00,29.808412551879883
2012-05-04 13:30:00+00:00,29.710294723510742
2012-05-07 13:30:00+00:00,29.668245315551758
2012-05-08 13:30:00+00:00,29.5981502532959
2012-05-09 13:30:00+00:00,29.471994400024414
2012-05-10 13:30:00+00:00,29.521055221557617
2012-05-11 13:30:00+00:00,29.443958282470703
2012-05-14 13:30:00+00:00,29.443958282470703
2012-05-15 13:30:00+00:00,29.471994400024414
2012-05-16 13:30:00+00:00,29.450969696044922
2012-05-17 13:30:00+00:00,29.366865158081055
2012-05-18 13:30:00+00:00,29.261735916137695
2012-05-21 13:30:00+00:00,29.415922164916992
2012-05-22 13:30:00+00:00,29.3107852935791
2012-05-23 13:30:00+00:00,29.268739700317383
2012-05-24 13:30:00+00:00,29.27574920654297
2012-05-25 13:30:00+00:00,29.33181381225586
2012-05-29 13:30:00+00:00,29.443958282470703
2012-05-30 13:30:00+00:00,29.366865158081055
2012-05-31 13:30:00+00:00,29.177627563476562
2012-06-01 13:30:00+00:00,29.3107852935791
2012-06-04 13:30:00+00:00,29.142578125
2012-06-05 13:30:00+00:00,29.135578155517578
2012-06-06 13:30:00+00:00,28.841205596923828
2012-06-07 13:30:00+00:00,28.82017707824707
2012-06-08 13:30:00+00:00,28.90428352355957
2012-06-11 13:30:00+00:00,29.01642417907715
2012-06-12 13:30:00+00:00,28.99539566040039
2012-06-13 13:30:00+00:00,29.04445457458496
2012-06-14 13:30:00+00:00,28.78512954711914
2012-06-15 13:30:00+00:00,28.869237899780273
2012-06-18 13:30:00+00:00,28.63794708251953
2012-06-19 13:30:00+00:00,28.406654357910156
2012-06-20 13:30:00+00:00,28.46973419189453
2012-06-21 13:30:00+00:00,28.71504783630371
2012-06-22 13:30:00+00:00,28.574867248535156
2012-06-25 13:30:00+00:00,28.399648666381836
2012-06-26 13:30:00+00:00,28.2664794921875
2012-06-27 13:30:00+00:00,28.210411071777344
2012-06-28 13:30:00+00:00,28.315549850463867
2012-06-29 13:30:00+00:00,27.859973907470703
2012-07-02 13:30:00+00:00,28.007158279418945
2012-07-03 13:30:00+00:00,27.979116439819336
2012-07-05 13:30:00+00:00,28.322547912597656
2012-07-06 13:30:00+00:00,28.413667678833008
2012-07-09 13:30:00+00:00,28.560848236083984
2012-07-10 13:30:00+00:00,28.448713302612305
2012-07-11 13:30:00+00:00,28.322547912597656
2012-07-12 13:30:00+00:00,28.518800735473633
2012-07-13 13:30:00+00:00,28.448713302612305
2012-07-16 13:30:00+00:00,28.574867248535156
2012-07-17 13:30:00+00:00,28.574867248535156
2012-07-18 13:30:00+00:00,28.778125762939453
2012-07-19 13:30:00+00:00,28.82017707824707
2012-07-20 13:30:00+00:00,29.079498291015625
2012-07-23 13:30:00+00:00,29.037452697753906
2012-07-24 13:30:00+00:00,28.946334838867188
2012-07-25 13:30:00+00:00,28.981372833251953
2012-07-26 13:30:00+00:00,28.83419418334961
2012-07-27 13:30:00+00:00,28.869237899780273
2012-07-30 13:30:00+00:00,29.030445098876953
2012-07-31 13:30:00+00:00,29.00941276550293
2012-08-01 13:30:00+00:00,28.988388061523438
2012-08-02 13:30:00+00:00,28.911291122436523
2012-08-03 13:30:00+00:00,28.967363357543945
2012-08-06 13:30:00+00:00,28.97437286376953
2012-08-07 13:30:00+00:00,28.967363357543945
2012-08-08 13:30:00+00:00,29.01642417907715
2012-08-09 13:30:00+00:00,29.12856674194336
2012-08-10 13:30:00+00:00,29.030445098876953
2012-08-13 13:30:00+00:00,28.946334838867188
2012-08-14 13:30:00+00:00,28.960351943969727
2012-08-15 13:30:00+00:00,28.988388061523438
2012-08-16 13:30:00+00:00,28.918296813964844
2012-08-17 13:30:00+00:00,28.99539566040039
2012-08-20 13:30:00+00:00,29.04445457458496
2012-08-21 13:30:00+00:00,29.05146598815918
2012-08-22 13:30:00+00:00,29.07249641418457
2012-08-23 13:30:00+00:00,28.939327239990234
2012-08-24 13:30:00+00:00,28.90428352355957
2012-08-27 13:30:00+00:00,28.86223030090332
2012-08-28 13:30:00+00:00,28.883255004882812
2012-08-29 13:30:00+00:00,29.002405166625977
2012-08-30 13:30:00+00:00,28.988388061523438
2012-08-31 13:30:00+00:00,29.030445098876953
2012-09-04 13:30:00+00:00,29.00941276550293
2012-09-05 13:30:00+00:00,28.953344345092773
2012-09-06 13:30:00+00:00,28.981372833251953
2012-09-07 13:30:00+00:00,28.981372833251953
2012-09-10 13:30:00+00:00,28.84821128845215
2012-09-11 13:30:00+00:00,28.764108657836914
2012-09-12 13:30:00+00:00,28.72906494140625
2012-09-13 13:30:00+00:00,28.792144775390625
2012-09-14 13:30:00+00:00,28.69400978088379
2012-09-17 13:30:00+00:00,28.46973419189453
2012-09-18 13:30:00+00:00,28.4346923828125
2012-09-19 13:30:00+00:00,28.350587844848633
2012-09-20 13:30:00+00:00,28.420677185058594
2012-09-21 13:30:00+00:00,28.427684783935547
2012-09-24 13:30:00+00:00,28.364604949951172
2012-09-25 13:30:00+00:00,28.37160873413086
2012-09-26 13:30:00+00:00,28.322547912597656
2012-09-27 13:30:00+00:00,28.315549850463867
2012-09-28 13:30:00+00:00,28.350587844848633
2012-10-01 13:30:00+00:00,28.47675132751465
2012-10-02 13:30:00+00:00,28.483753204345703
2012-10-03 13:30:00+00:00,28.287513732910156
2012-10-04 13:30:00+00:00,28.51179313659668
2012-10-05 13:30:00+00:00,28.427684783935547
2012-10-08 13:30:00+00:00,28.413667678833008
2012-10-09 13:30:00+00:00,28.46973419189453
2012-10-10 13:30:00+00:00,28.455717086791992
2012-10-11 13:30:00+00:00,28.483753204345703
2012-10-12 13:30:00+00:00,28.47675132751465
2012-10-15 13:30:00+00:00,28.462732315063477
2012-10-16 13:30:00+00:00,28.490768432617188
2012-10-17 13:30:00+00:00,28.46973419189453
2012-10-18 13:30:00+00:00,28.378620147705078
2012-10-19 13:30:00+00:00,28.217418670654297
2012-10-22 13:30:00+00:00,28.091266632080078
2012-10-23 13:30:00+00:00,28.014163970947266
2012-10-24 13:30:00+00:00,27.909032821655273
2012-10-25 13:30:00+00:00,27.965106964111328
2012-10-26 13:30:00+00:00,27.97211456298828
2012-10-31 13:30:00+00:00,27.923049926757812
2012-11-01 13:30:00+00:00,27.937070846557617
2012-11-02 13:30:00+00:00,27.880992889404297
2012-11-05 14:30:00+00:00,27.84595489501953
2012-11-06 14:30:00+00:00,27.979116439819336
2012-11-07 14:30:00+00:00,27.866979598999023
2012-11-08 14:30:00+00:00,27.824928283691406
2012-11-09 14:30:00+00:00,27.880992889404297
2012-11-12 14:30:00+00:00,27.958093643188477
2012-11-13 14:30:00+00:00,28.03519058227539
2012-11-14 14:30:00+00:00,28.056209564208984
2012-11-15 14:30:00+00:00,28.084251403808594
2012-11-16 14:30:00+00:00,28.1473331451416
2012-11-19 14:30:00+00:00,28.098268508911133
2012-11-20 14:30:00+00:00,28.161346435546875
2012-11-21 14:30:00+00:00,28.294519424438477
2012-11-23 14:30:00+00:00,28.385631561279297
2012-11-26 14:30:00+00:00,28.23143768310547
2012-11-27 14:30:00+00:00,28.175369262695312
2012-11-28 14:30:00+00:00,28.1473331451416
2012-11-29 14:30:00+00:00,28.028182983398438
2012-11-30 14:30:00+00:00,28.04219627380371
2012-12-03 14:30:00+00:00,28.03519058227539
2012-12-04 14:30:00+00:00,27.97211456298828
2012-12-05 14:30:00+00:00,27.944082260131836
2012-12-06 14:30:00+00:00,27.810911178588867
2012-12-07 14:30:00+00:00,27.768857955932617
2012-12-10 14:30:00+00:00,27.789888381958008
2012-12-11 14:30:00+00:00,27.838947296142578
2012-12-12 14:30:00+00:00,27.979116439819336
2012-12-13 14:30:00+00:00,27.8950138092041
2012-12-14 14:30:00+00:00,27.97211456298828
2012-12-17 14:30:00+00:00,27.944082260131836
2012-12-18 14:30:00+00:00,28.007158279418945
2012-12-19 14:30:00+00:00,28.119300842285156
2012-12-20 14:30:00+00:00,28.1473331451416
2012-12-21 14:30:00+00:00,28.04219627380371
2012-12-24 14:30:00+00:00,28.014163970947266
2012-12-26 14:30:00+00:00,28.2664794921875
2012-12-27 14:30:00+00:00,28.280498504638672
2012-12-28 14:30:00+00:00,28.27349090576172
2012-12-31 14:30:00+00:00,28.245458602905273
2013-01-02 14:30:00+00:00,28.413667678833008
2013-01-03 14:30:00+00:00,28.483753204345703
2013-01-04 14:30:00+00:00,28.47675132751465
2013-01-07 14:30:00+00:00,28.448713302612305
2013-01-08 14:30:00+00:00,28.427684783935547
2013-01-09 14:30:00+00:00,28.448713302612305
2013-01-10 14:30:00+00:00,28.50478172302246
2013-01-11 14:30:00+00:00,28.47675132751465
2013-01-14 14:30:00+00:00,28.37160873413086
2013-01-15 14:30:00+00:00,28.217418670654297
2013-01-16 14:30:00+00:00,28.18938636779785
2013-01-17 14:30:00+00:00,28.301523208618164
2013-01-18 14:30:00+00:00,28.301523208618164
2013-01-22 14:30:00+00:00,28.280498504638672
2013-01-23 14:30:00+00:00,28.294519424438477
2013-01-24 14:30:00+00:00,28.52581024169922
2013-01-25 14:30:00+00:00,28.532817840576172
2013-01-28 14:30:00+00:00,28.560848236083984
2013-01-29 14:30:00+00:00,28.68000030517578
2013-01-30 14:30:00+00:00,28.701030731201172
2013-01-31 14:30:00+00:00,28.750091552734375
2013-02-01 14:30:00+00:00,28.806161880493164
2013-02-04 14:30:00+00:00,28.68701171875
2013-02-05 14:30:00+00:00,28.806161880493164
2013-02-06 14:30:00+00:00,28.841205596923828
2013-02-07 14:30:00+00:00,28.813169479370117
2013-02-08 14:30:00+00:00,28.86223030090332
2013-02-11 14:30:00+00:00,28.981372833251953
2013-02-12 14:30:00+00:00,29.114545822143555
2013-02-13 14:30:00+00:00,29.07249641418457
2013-02-14 14:30:00+00:00,29.14959144592285
2013-02-15 14:30:00+00:00,29.14959144592285
2013-02-19 14:30:00+00:00,29.135578155517578
2013-02-20 14:30:00+00:00,29.01642417907715
2013-02-21 14:30:00+00:00,28.89026641845703
2013-02-22 14:30:00+00:00,28.918296813964844
2013-02-25 14:30:00+00:00,28.72906494140625
2013-02-26 14:30:00+00:00,28.708040237426758
2013-02-27 14:30:00+00:00,28.764108657836914
2013-02-28 14:30:00+00:00,28.69400978088379
2013-03-01 14:30:00+00:00,28.743083953857422
2013-03-04 14:30:00+00:00,28.68000030517578
2013-03-05 14:30:00+00:00,28.736068725585938
2013-03-06 14:30:00+00:00,28.806161880493164
2013-03-07 14:30:00+00:00,28.778125762939453
2013-03-08 14:30:00+00:00,28.869237899780273
2013-03-11 13:30:00+00:00,28.79914665222168
2013-03-12 13:30:00+00:00,28.75709342956543
2013-03-13 13:30:00+00:00,28.83419418334961
2013-03-14 13:30:00+00:00,28.764108657836914
2013-03-15 13:30:00+00:00,28.77111053466797
2013-03-18 13:30:00+00:00,28.8552188873291
2013-03-19 13:30:00+00:00,28.77111053466797
2013-03-20 13:30:00+00:00,28.75709342956543
2013-03-21 13:30:00+00:00,28.63794708251953
2013-03-22 13:30:00+00:00,28.65196418762207
2013-03-25 13:30:00+00:00,28.701030731201172
2013-03-26 13:30:00+00:00,28.77111053466797
2013-03-27 13:30:00+00:00,28.77111053466797
