date,gross_fund_return,leverage,turnover,trading_cost,financing_cost,net_return
2011-01-06 14:30:00+00:00,-0.0067607968009608665,1.0,0.0067607968009608665,0.0005033803984004805,0.0,-0.007264177199361347
2011-01-07 14:30:00+00:00,-0.0014012599370430978,1.0,0.0014012599370430978,7.006299685215489e-07,0.0,-0.0014019605670116194
2011-01-10 14:30:00+00:00,0.003207643743013744,1.0,0.003207643743013744,1.603821871506872e-06,0.0,0.003206039921142237
2011-01-11 14:30:00+00:00,0.0037970845284955868,1.0,0.0037970845284955868,1.8985422642477935e-06,0.0,0.0037951859862313387
2011-01-12 14:30:00+00:00,0.006967903846321288,1.0,0.006967903846321288,3.4839519231606442e-06,0.0,0.006964419894398128
2011-01-13 14:30:00+00:00,-0.009094663010225212,1.0,0.009094663010225212,4.547331505112606e-06,0.0,-0.009099210341730325
2011-01-14 14:30:00+00:00,0.004589233200110732,1.0,0.004589233200110732,2.294616600055366e-06,0.0,0.004586938583510676
2011-01-18 14:30:00+00:00,0.002184470262388105,1.0,0.002184470262388105,1.0922351311940527e-06,0.0,0.0021833780272569113
2011-01-19 14:30:00+00:00,-0.0013869876576418916,1.0,0.0013869876576418916,6.934938288209458e-07,0.0,-0.0013876811514707125
2011-01-20 14:30:00+00:00,-0.0021830657506842766,1.0,0.0021830657506842766,1.0915328753421384e-06,0.0,-0.002184157283559619
2011-01-21 14:30:00+00:00,0.00039766934058560466,1.0,0.00039766934058560466,1.9883467029280234e-07,0.0,0.00039747050591531184
2011-01-24 14:30:00+00:00,-0.00198810657747972,1.0,0.00198810657747972,9.9405328873986e-07,0.0,-0.00198910063076846
2011-01-25 14:30:00+00:00,-0.007968047531722533,1.0,0.007968047531722533,3.9840237658612665e-06,0.0,-0.007972031555488394
2011-01-26 14:30:00+00:00,0.00803204726611595,1.0,0.00803204726611595,4.016023633057975e-06,0.0,0.008028031242482891
2011-01-27 14:30:00+00:00,-0.0059758702405147135,1.0,0.0059758702405147135,2.9879351202573567e-06,0.0,-0.005978858175634971
2011-01-28 14:30:00+00:00,0.006813413120829059,1.0,0.006813413120829059,3.40670656041453e-06,0.0,0.006810006414268645
2011-01-31 14:30:00+00:00,0.006568642228651056,1.0,0.006568642228651056,3.284321114325528e-06,0.0,0.006565357907536731
2011-02-01 14:30:00+00:00,0.00672325222425374,1.0,0.00672325222425374,3.36162611212687e-06,0.0,0.006719890598141613
2011-02-02 14:30:00+00:00,0.003731978648932932,1.0,0.003731978648932932,1.8659893244664662e-06,0.0,0.0037301126596084658
