funding_time,basis_contribution,funding_contribution,trend_contribution,gross_return,spot_turnover,perp_turnover,trading_cost,financing_cost,net_return,equity,bankrupt
2020-10-16 16:00:00+00:00,-0.0009587393763587738,0.0,0.0,-0.0009587393763587738,0.3,0.3,0.0003,0.0,-0.0012587393763587738,9987.412606236412,False
2020-10-17 00:00:00+00:00,0.005542384954381178,0.0,0.0,0.005542384954381178,0.0,0.0,0.0,0.0,0.005542384954381178,10042.766691598415,False
2020-10-17 08:00:00+00:00,-0.0010655426267186954,0.0,0.0,-0.0010655426267186954,0.0,0.0,0.0,0.0,-0.0010655426267186954,10032.065695598327,False
2020-10-17 16:00:00+00:00,-0.0077513896398126,0.0,0.0,-0.0077513896398126,0.0,0.0,0.0,0.0,-0.0077513896398126,9954.303245499546,False
2020-10-18 00:00:00+00:00,-0.00261241390804584,0.0,0.0,-0.00261241390804584,0.0,0.0,0.0,0.0,-0.00261241390804584,9928.298485256097,False
2020-10-18 08:00:00+00:00,-0.002447169933565755,0.0,0.0,-0.002447169933565755,0.0,0.0,0.0,0.0,-0.002447169933565755,9904.002251711512,False
2020-10-18 16:00:00+00:00,-0.00371629294198809,0.0,0.0,-0.00371629294198809,0.0,0.0,0.0,0.0,-0.00371629294198809,9867.196078046043,False
2020-10-19 00:00:00+00:00,-0.002883287844043302,0.0,0.0,-0.002883287844043302,0.0,0.0,0.0,0.0,-0.002883287844043302,9838.74611153942,False
2020-10-19 08:00:00+00:00,0.003669091001108844,0.0,0.0,0.003669091001108844,0.0,0.0,0.0,0.0,0.003669091001108844,9874.845366359465,False
2020-10-19 16:00:00+00:00,0.0007565713287223495,0.0,0.0,0.0007565713287223495,0.0,0.0,0.0,0.0,0.0007565713287223495,9882.316391239217,False
2020-10-20 00:00:00+00:00,-0.0005780334103894469,0.0,0.0,-0.0005780334103894469,0.0,0.0,0.0,0.0,-0.0005780334103894469,9876.604082193042,False
2020-10-20 08:00:00+00:00,-0.0014927928306689563,0.0,0.0,-0.0014927928306689563,0.0,0.0,0.0,0.0,-0.0014927928306689563,9861.860358427788,False
2020-10-20 16:00:00+00:00,-0.0018006497943907278,0.0,0.0,-0.0018006497943907278,0.0,0.0,0.0,0.0,-0.0018006497943907278,9844.102601601076,False
2020-10-21 00:00:00+00:00,-0.0019297898453588178,0.0,0.0,-0.0019297898453588178,0.0,0.0,0.0,0.0,-0.0019297898453588178,9825.105552363835,False
