regime,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,family
2020_2022,807,10000.0,11175.563656405568,0.11755636564055671,0.05165661996623738,0.3010874955199743,0.3179574830038819,0.4155322393342403,0.16114451737875388,-0.3205608282956579,-0.1288177723061813,369.0,1.0510734027183437,0.5055762081784386,,,,,,,0.07263527105201706,-0.010595696699524093,0.5769230769230769,806.0,1.0,2,0.2029499377557428,period
2023_plus,1351,10000.0,5775.691687586098,-0.42243083124139025,-0.13801315431255923,0.23180053019137623,-0.5237856830316011,-0.6908407128851786,-0.26218727124222435,-0.5263915126720793,-0.2753719656567077,913.0,0.9242794597381446,0.4855662472242783,,,,,,,-0.003270319641488495,-0.20536855732500547,0.4318181818181818,1350.0,0.0,4,-0.7549551427975448,period
2021,365,10000.0,10530.368474373718,0.05303684743737169,0.05322374271407848,0.3419922960261844,0.322888160394233,0.40817523534973343,0.16603320810298566,-0.32056082829565824,-0.1449153020840602,238.0,1.052046701114406,0.5150684931506849,,,,,,,0.05303684743737169,0.05303684743737169,0.6363636363636364,364.0,1.0,1,,event
2022,365,10000.0,10726.35271052017,0.07263527105201706,0.0728935836281901,0.2822547312287901,0.3896915211828958,0.5560413543672309,0.3436369661623848,-0.2121238132271963,-0.1053907627882414,201.0,1.0598116579402297,0.5068493150684932,,,,,,,0.07263527105201706,0.07263527105201706,0.6363636363636364,364.0,1.0,1,,event
2024,366,10000.0,8917.849703007796,-0.10821502969922048,-0.10828498335733827,0.27293623067477546,-0.28172677874191954,-0.37400545872184565,-0.3339332216258829,-0.32427137027610187,-0.09901067340210284,293.0,0.9580244133111436,0.4890710382513661,,,,,,,-0.10821502969922048,-0.10821502969922048,0.45454545454545453,365.0,0.0,1,,event
other_days,1062,10000.0,6407.928368995861,-0.3592071631004139,-0.07259158049383752,0.2097212101406989,-0.6244631969659684,-0.8190789295729917,-0.15681516899762557,-0.4629117256822053,-0.2742582700519304,990.0,0.9110051728982294,0.4821092278719397,,,,,,,-0.003270319641488495,-0.20536855732500547,0.42857142857142855,2157.0,0.0,3,-1.100305272576017,event
