,spot,spot,spot,spot,spot,spot,perp,perp,perp,perp,perp,perp
2022-06-27 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-27 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-28 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-28 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-28 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-29 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-29 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-29 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-30 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-30 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-06-30 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-01 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-01 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-01 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-02 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-02 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-02 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-03 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-03 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-03 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-04 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02682875165542062,-0.18792045937036733,-0.19613211523023066,-0.019955342764596457,-0.11309864642118703,-0.1060646845581979
2022-07-04 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-04 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-05 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-05 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-05 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-06 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-06 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-06 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-07 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-07 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-07 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-08 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-08 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-08 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-09 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-09 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-09 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-10 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-10 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-10 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-11 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.026043824654561093,-0.18669444835883023,-0.19902417385452195,-0.017904041758830515,-0.11533482585632807,-0.10499868551692818
2022-07-11 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-11 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-12 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-12 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-12 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-13 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-13 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-13 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-14 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-14 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-14 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-15 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-15 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-15 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-16 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-16 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-16 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-17 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-17 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-17 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-18 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.02513495326853467,-0.18548550030367605,-0.11446646663386278,-0.01844802984785464,-0.2036564661906076,-0.10280858375546431
2022-07-18 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-18 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-19 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-19 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-19 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-20 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-20 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-20 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-21 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-21 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-21 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-22 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-22 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-22 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-23 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-23 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-23 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-24 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-24 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-24 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-25 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030012985998732547,-0.18473956124329508,-0.11678990485171294,-0.01697466763357903,-0.11613169915573314,-0.1853511811169473
2022-07-25 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-25 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-26 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-26 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-26 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-27 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-27 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-27 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-28 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-28 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-28 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-29 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-29 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-29 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-30 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-30 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-30 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-31 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-31 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-07-31 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-08-01 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.030074297690483157,-0.18502990349688703,-0.1161441637654907,-0.01382570896782391,-0.1197410174132184,-0.18518490866609683
2022-08-01 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-01 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-02 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-02 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-02 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-03 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-03 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-03 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-04 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-04 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-04 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-05 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-05 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-05 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-06 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-06 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-06 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-07 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-07 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-07 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-08 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.2075017613551127,-0.012762963522521431,-0.2077481211296427,-0.01580690327814358,-0.10879441915501578,-0.09738583155956382
2022-08-08 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-08 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-09 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-09 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-09 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-10 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-10 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-10 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-11 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-11 08:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-11 16:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
2022-08-12 00:00:00+00:00,0.05,0.05,0.05,0.05,0.05,0.05,-0.20781553839583633,-0.10147092239931924,-0.2095288724442717,-0.016564874226968077,-0.017425802889887543,-0.0971939896437171
