date,inflation_protected_return,nominal_return,weight_protected,weight_nominal,turnover,leverage,net_return
2005-09-15 13:30:00+00:00,-0.001991823100571888,-0.00304485736870419,0.9921626010870038,-0.9850844288815764,0.0,2.0,0.0008586940369270851
2005-09-16 13:30:00+00:00,-0.0016167214191303847,-0.003877316907682671,0.9885371906378789,-0.9792625492273531,0.0,2.0,0.002044799062525069
2005-09-19 13:30:00+00:00,0.003332903621978245,0.0020044429771726158,0.9906815220059547,-0.9800873591700745,0.0,2.0,0.0011611883228953442
2005-09-20 13:30:00+00:00,-0.002752379288801454,-0.000823374919163733,0.9900243245554563,-0.9813317428136439,0.0,2.0,-0.0020903868734723557
2005-09-21 13:30:00+00:00,0.005615378128053461,0.004594750726198971,0.9947085893393269,-0.9849741852515541,0.0,2.0,0.000879751279779598
2005-09-22 13:30:00+00:00,0.00028509725874470426,0.0007021277595335995,0.9955682376540326,-0.9862364229806445,0.0,2.0,-0.0005786239464535731
2005-09-23 13:30:00+00:00,-0.004921068251068972,-0.005506196446723233,0.9903119537952871,-0.9804525413691016,0.0,2.0,0.0003605173211181865
2005-09-26 13:30:00+00:00,-0.002281856650647285,-0.0025926497372849022,0.9879419641902799,-0.9778014631879589,0.0,2.0,0.00011158518518271322
2005-09-27 13:30:00+00:00,0.0020013918170294076,0.0005905264133565513,0.9887039019385561,-0.977177727612275,0.0,2.0,0.0012292064511642922
2005-09-28 13:30:00+00:00,0.0039000529097210634,0.0020076770429233726,0.9908521604998045,-0.9774549361219654,0.0,2.0,0.001723505318389921
2005-09-29 13:30:00+00:00,-0.0009479112656174404,-0.0022388276363936033,0.9888464711347265,-0.9742159122979706,0.0,2.0,0.001078478278185135
2005-09-30 13:30:00+00:00,-0.0016125819340502279,-0.0028341682357723164,0.9862696877433091,-0.9704883490864359,0.0,2.0,0.0009958609178827562
2005-10-03 13:30:00+00:00,-0.006640219126813451,-0.0038377649514870216,0.9963435409158656,-0.9991544128376629,0.04324196317025497,2.0,-0.002994710077546478
2005-10-04 13:30:00+00:00,-0.0007678235670954825,0.00047750028955650947,0.9969870157720255,-1.0010457342112058,0.0,2.0,-0.0014127474937151328
2005-10-05 13:30:00+00:00,-0.0001916825753385254,0.002383902201293031,0.9995427893453986,-1.0061972954344038,0.0,2.0,-0.0027481350887782656
2005-10-06 13:30:00+00:00,-0.0026881392310210694,-0.0013088037514713546,0.9983940352731124,-1.006430918618342,0.0,2.0,-0.0015406303107736367
2005-10-07 13:30:00+00:00,0.0016361520315197886,0.0013105189636073433,0.9998836337482302,-1.0076048280592131,0.0,2.0,0.0001439427040243257
2005-10-10 13:30:00+00:00,0.0011535689042709851,0.00023802908435199832,1.0002938895751334,-1.007096434450855,0.0,2.0,0.0007429604925349292
2005-10-11 13:30:00+00:00,-0.0030721950043846036,-0.0019027507065770832,0.998546341341662,-1.006516310625325,0.0,2.0,-0.0013274793588614643
2005-10-12 13:30:00+00:00,-0.0032733209252544526,-0.003812042524370285,0.9948821285875783,-1.0022808351698584,0.0,2.0,0.00039768542299117155
2005-10-13 13:30:00+00:00,-0.0004832609312549474,-0.0015547847517752844,0.9935003271564308,-0.9998157629215556,0.0,2.0,0.0009069083749336351
2005-10-14 13:30:00+00:00,0.0021264298084653355,0.0,0.993683229080627,-0.9978779101746253,0.0,2.0,0.0019419737897505766
2005-10-17 13:30:00+00:00,0.001928958429398886,-0.0011977586885734137,0.9926801772662232,-0.9937596925439177,0.0,2.0,0.0029413556572995972
2005-10-18 13:30:00+00:00,0.0006732131504953998,0.0014386349752475436,0.9942751340222532,-0.9961177387215789,0.0,2.0,-0.0009320070217481202
2005-10-19 13:30:00+00:00,9.629939693378553e-05,0.0011974723092995632,0.9956330563326319,-0.9985764677378468,0.0,2.0,-0.0012677102337635068
2005-10-20 13:30:00+00:00,-0.0006729063135747504,0.0005984578605426893,0.9963961140498743,-1.0006131641590161,0.0,2.0,-0.0014382086267155413
2005-10-21 13:30:00+00:00,0.003175986149079657,0.0044224230668317155,1.0009933053564926,-1.0064788009491419,0.0,2.0,-0.0014312294015680284
2005-10-24 13:30:00+00:00,-0.004316847476530494,-0.004284380805511412,0.996851236202798,-1.0023467159271624,0.0,2.0,-0.00017963188894636972
2005-10-25 13:30:00+00:00,-0.005204182977634253,-0.004660694281253153,0.9923449820538087,-0.998360758038329,0.0,2.0,-0.0006867995485605804
2005-10-26 13:30:00+00:00,-0.0030024201695137975,-0.003842332501539203,0.9886873430437814,-0.9938429850516912,0.0,2.0,0.0006859624790029045
2005-10-27 13:30:00+00:00,0.004080006145319004,0.0022897583675540734,0.9911476917836242,-0.994539758553853,0.0,2.0,0.001587555223725798
2005-10-28 13:30:00+00:00,-0.00038725907052028496,-0.001082511051033852,0.9902468188965378,-0.9929447076607099,0.0,2.0,0.0005221344248237122
2005-10-31 14:30:00+00:00,0.002711085615500819,0.0007227766225192944,0.9911510267310834,-0.9918806381866682,0.0,2.0,0.0017963317637195116
2005-11-01 14:30:00+00:00,-7.759682355290565e-05,-0.0006269682338496674,0.999552316610141,-0.9990031485306009,0.016968335082248487,2.0,0.0003702523221207169
2005-11-02 14:30:00+00:00,-0.001939577295890782,-0.0020544288642087016,0.9976704379281638,-0.9970075601646956,0.0,2.0,-5.6962996210345256e-05
2005-11-03 14:30:00+00:00,-0.001553518017112121,-0.0035103410623674725,0.9943512870408378,-0.9917431124319054,0.0,2.0,0.001779302656840476
2005-11-04 14:30:00+00:00,-0.0007786047513296257,-0.0004855183242479244,0.994037649959256,-0.9917210992005369,0.0,2.0,-0.00046333210318328576
2005-11-07 14:30:00+00:00,0.003213414736533693,0.0018222633081004247,0.9960203029268387,-0.9923211736871461,0.0,2.0,0.0012164433414713137
2005-11-08 14:30:00+00:00,0.0018439755179939787,0.004973745697034904,1.0011301862166904,-1.0005280042259281,0.0,2.0,-0.0032695510343159514
2005-11-09 14:30:00+00:00,-0.005134383599748826,-0.0053109431385686134,0.9959870855401599,-0.9952113448895568,0.0,2.0,2.926009030056859e-06
2005-11-10 14:30:00+00:00,0.0022400075278650178,0.00570401074927207,1.0018410745709379,-1.0045207019301925,0.0,2.0,-0.0036163125604161688
2005-11-11 14:30:00+00:00,0.00135974998642574,0.0012067003121316588,1.0032239311459366,-1.0057535125121604,0.0,2.0,-2.0536977648215348e-05
2005-11-14 14:30:00+00:00,-0.006889209033345334,-0.004460537128641584,0.998905524082713,-1.0038732193416853,0.0,2.0,-0.0025958534047315442
2005-11-15 14:30:00+00:00,0.002930933286165782,0.0033908046946120596,1.0024817023112111,-1.0079291338022693,0.0,2.0,-0.0006468474953051298
2005-11-16 14:30:00+00:00,0.00584551577381931,0.005067098359951228,1.007755098959446,-1.0124470526667306,0.0,2.0,0.0005821116223539566
