date,GOOG,GOOGL
2014-03-10 13:30:00+00:00,29.893003463745117,30.033782958984375
2014-03-11 13:30:00+00:00,29.6072940826416,29.74671745300293
2014-03-12 13:30:00+00:00,29.78765106201172,29.92792510986328
2014-03-13 13:30:00+00:00,29.33761978149414,29.475770950317383
2014-03-14 13:30:00+00:00,28.936437606811523,29.07270240783691
2014-03-17 13:30:00+00:00,29.41262435913086,29.55113220214844
2014-03-18 13:30:00+00:00,29.885356903076172,30.02608871459961
2014-03-19 13:30:00+00:00,29.58903694152832,29.728376388549805
2014-03-20 13:30:00+00:00,29.53746795654297,29.67656707763672
2014-03-21 13:30:00+00:00,29.189088821411133,29.3265438079834
2014-03-24 13:30:00+00:00,28.569551467895508,28.704086303710938
2014-03-25 13:30:00+00:00,28.589040756225582,28.72367286682129
2014-03-26 13:30:00+00:00,27.929040908813477,28.060562133789062
2014-03-27 13:30:00+00:00,27.585268020629883,27.622041702270508
2014-03-28 13:30:00+00:00,27.66084671020508,27.76755142211914
2014-03-31 13:30:00+00:00,27.51167106628418,27.627742767333984
2014-04-01 13:30:00+00:00,28.01500701904297,28.132946014404297
2014-04-02 13:30:00+00:00,28.007110595703125,28.138153076171875
2014-04-03 13:30:00+00:00,28.142444610595703,28.30565071105957
2014-04-04 13:30:00+00:00,26.828535079956055,27.005525588989254
2014-04-07 13:30:00+00:00,26.58205223083496,26.776697158813477
2014-04-08 13:30:00+00:00,27.409425735473633,27.612747192382812
2014-04-09 13:30:00+00:00,27.86583709716797,28.084754943847656
2014-04-10 13:30:00+00:00,26.720359802246097,27.076847076416016
2014-04-11 13:30:00+00:00,26.209115982055664,26.63455390930176
2014-04-14 13:30:00+00:00,26.303958892822266,27.00304794311523
2014-04-15 13:30:00+00:00,26.49758529663086,27.1763973236084
2014-04-16 13:30:00+00:00,27.49043083190918,27.92923355102539
2014-04-17 13:30:00+00:00,26.48078727722168,26.91092300415039
2014-04-21 13:30:00+00:00,26.111310958862305,26.71429443359375
2014-04-22 13:30:00+00:00,26.41707420349121,27.017906188964844
2014-04-23 13:30:00+00:00,26.02833366394043,26.62217140197754
2014-04-24 13:30:00+00:00,25.94040870666504,26.47011947631836
2014-04-25 13:30:00+00:00,25.49683952331543,25.908462524414062
2014-04-28 13:30:00+00:00,25.544754028320312,25.90251922607422
2014-04-29 13:30:00+00:00,26.06587028503418,26.5637264251709
2014-04-30 13:30:00+00:00,26.014497756958008,26.49191093444824
2014-05-01 13:30:00+00:00,26.246164321899418,26.67268943786621
2014-05-02 13:30:00+00:00,26.07723045349121,26.44188690185547
2014-05-05 13:30:00+00:00,26.071304321289062,26.51420021057129
2014-05-06 13:30:00+00:00,25.445465087890625,25.882213592529297
2014-05-07 13:30:00+00:00,25.189603805541992,25.655866622924805
2014-05-08 13:30:00+00:00,25.2409725189209,25.763343811035156
2014-05-09 13:30:00+00:00,25.6227970123291,26.082801818847656
2014-05-12 13:30:00+00:00,26.17552947998047,26.667736053466797
2014-05-13 13:30:00+00:00,26.332111358642575,26.8217716217041
2014-05-14 13:30:00+00:00,26.014005661010746,26.4686336517334
2014-05-15 13:30:00+00:00,25.684539794921875,26.20662498474121
2014-05-16 13:30:00+00:00,25.716646194458008,26.1660099029541
2014-05-19 13:30:00+00:00,26.123170852661133,26.687545776367188
2014-05-20 13:30:00+00:00,26.168119430541992,26.764814376831055
2014-05-21 13:30:00+00:00,26.621074676513672,27.22592544555664
2014-05-22 13:30:00+00:00,26.923376083374023,27.51071548461914
2014-05-23 13:30:00+00:00,27.300752639770508,27.92428207397461
2014-05-27 13:30:00+00:00,27.95524024963379,28.472566604614254
2014-05-28 13:30:00+00:00,27.744321823120117,28.253644943237305
2014-05-29 13:30:00+00:00,27.66529083251953,28.259096145629883
2014-05-30 13:30:00+00:00,27.655906677246097,28.313081741333008
2014-06-02 13:30:00+00:00,27.361507415771484,27.951026916503903
2014-06-03 13:30:00+00:00,26.917442321777344,27.46415901184082
2014-06-04 13:30:00+00:00,26.90361595153809,27.427013397216797
2014-06-05 13:30:00+00:00,27.360027313232425,27.980249404907227
2014-06-06 13:30:00+00:00,27.48005485534668,28.034730911254883
2014-06-09 13:30:00+00:00,27.766054153442383,28.26751708984375
2014-06-10 13:30:00+00:00,27.688505172729492,28.14716339111328
2014-06-11 13:30:00+00:00,27.604040145874023,28.1075382232666
2014-06-12 13:30:00+00:00,27.23406982421875,27.711305618286133
2014-06-13 13:30:00+00:00,27.254318237304688,27.753408432006836
2014-06-16 13:30:00+00:00,26.884843826293945,27.35470199584961
2014-06-17 13:30:00+00:00,26.822114944458008,27.271493911743164
2014-06-18 13:30:00+00:00,27.33384704589844,27.768760681152344
2014-06-19 13:30:00+00:00,27.409425735473633,27.98322105407715
2014-06-20 13:30:00+00:00,27.48154067993164,28.05900001525879
2014-06-23 13:30:00+00:00,27.905845642089844,28.443838119506836
2014-06-24 13:30:00+00:00,27.889543533325195,28.357162475585938
2014-06-25 13:30:00+00:00,28.582557678222656,29.020347595214844
2014-06-26 13:30:00+00:00,28.451662063598633,28.962900161743164
2014-06-27 13:30:00+00:00,28.512910842895508,29.008466720581055
2014-06-30 13:30:00+00:00,28.41609764099121,28.957942962646484
2014-07-01 13:30:00+00:00,28.78113174438477,29.295726776123047
2014-07-02 13:30:00+00:00,28.76458168029785,29.260562896728516
2014-07-03 13:30:00+00:00,28.88288116455078,29.37447929382324
2014-07-07 13:30:00+00:00,28.7603816986084,29.25957679748535
2014-07-08 13:30:00+00:00,28.209131240844727,28.647401809692383
2014-07-09 13:30:00+00:00,28.455615997314453,28.893064498901367
2014-07-10 13:30:00+00:00,28.209623336791992,28.72863006591797
2014-07-11 13:30:00+00:00,28.60873794555664,29.05601501464844
2014-07-14 13:30:00+00:00,28.88979721069336,29.432924270629883
2014-07-15 13:30:00+00:00,28.885351181030273,29.37349319458008
2014-07-16 13:30:00+00:00,28.7806339263916,29.252641677856445
2014-07-17 13:30:00+00:00,28.339536666870117,28.767255783081055
2014-07-18 13:30:00+00:00,29.394128799438477,29.970312118530273
2014-07-21 13:30:00+00:00,29.11701774597168,29.63995361328125
2014-07-22 13:30:00+00:00,29.377330780029297,29.894039154052734
2014-07-23 13:30:00+00:00,29.438575744628903,29.974275588989254
2014-07-24 13:30:00+00:00,29.308670043945312,29.866300582885746
2014-07-25 13:30:00+00:00,29.094789505004883,29.62212371826172
2014-07-28 13:30:00+00:00,29.172832489013672,29.668684005737305
2014-07-29 13:30:00+00:00,28.926349639892575,29.417570114135746
2014-07-30 13:30:00+00:00,29.015756607055664,29.491365432739254
2014-07-31 13:30:00+00:00,28.234317779541016,28.704357147216797
2014-08-01 13:30:00+00:00,27.961166381835938,28.409664154052734
2014-08-04 13:30:00+00:00,28.31088638305664,28.839075088500977
2014-08-05 13:30:00+00:00,27.91176986694336,28.386878967285156
2014-08-06 13:30:00+00:00,27.97618103027344,28.453746795654297
2014-08-07 13:30:00+00:00,27.82730484008789,28.321006774902344
2014-08-08 13:30:00+00:00,28.09453392028809,28.624616622924805
2014-08-11 13:30:00+00:00,28.05057144165039,28.590442657470703
2014-08-12 13:30:00+00:00,27.79619026184082,28.336360931396484
2014-08-13 13:30:00+00:00,28.391401290893555,28.952497482299805
2014-08-14 13:30:00+00:00,28.384979248046875,28.95695686340332
2014-08-15 13:30:00+00:00,28.32719039916992,28.910396575927734
2014-08-18 13:30:00+00:00,28.755939483642575,29.355663299560547
2014-08-19 13:30:00+00:00,28.98809242248535,29.57408332824707
2014-08-20 13:30:00+00:00,28.871028900146484,29.48988342285156
2014-08-21 13:30:00+00:00,28.815704345703125,29.341793060302734
2014-08-22 13:30:00+00:00,28.77569580078125,29.347736358642575
2014-08-25 13:30:00+00:00,28.659120559692383,29.250167846679688
2014-08-26 13:30:00+00:00,28.543535232543945,29.128820419311523
2014-08-27 13:30:00+00:00,28.20468521118164,28.875228881835938
2014-08-28 13:30:00+00:00,28.11577415466309,28.742494583129883
2014-08-29 13:30:00+00:00,28.234317779541016,28.843530654907227
2014-09-02 13:30:00+00:00,28.517356872558594,29.15407943725586
2014-09-03 13:30:00+00:00,28.547487258911133,29.198158264160156
2014-09-04 13:30:00+00:00,28.747041702270508,29.377452850341797
2014-09-05 13:30:00+00:00,28.949565887451172,29.607267379760746
2014-09-08 13:30:00+00:00,29.129365921020508,29.79795265197754
2014-09-09 13:30:00+00:00,28.699134826660156,29.319503784179688
2014-09-10 13:30:00+00:00,28.802366256713867,29.39131546020508
2014-09-11 13:30:00+00:00,28.715925216674805,29.27690696716309
2014-09-12 13:30:00+00:00,28.43289375305176,28.969335556030273
2014-09-15 13:30:00+00:00,28.30841827392578,28.807872772216797
2014-09-16 13:30:00+00:00,28.646774291992188,29.161508560180664
2014-09-17 13:30:00+00:00,28.884857177734375,29.38488006591797
2014-09-18 13:30:00+00:00,29.10713577270508,29.58200454711914
2014-09-19 13:30:00+00:00,29.443517684936523,29.984676361083984
2014-09-22 13:30:00+00:00,29.013286590576172,29.58200454711914
2014-09-23 13:30:00+00:00,28.705062866210938,29.280378341674805
2014-09-24 13:30:00+00:00,29.04391098022461,29.638965606689453
2014-09-25 13:30:00+00:00,28.405229568481445,28.986671447753903
2014-09-26 13:30:00+00:00,28.505998611450195,29.117921829223633
2014-09-29 13:30:00+00:00,28.469446182250977,29.11346435546875
2014-09-30 13:30:00+00:00,28.51883888244629,29.14318084716797
2014-10-01 13:30:00+00:00,28.069833755493164,28.70832061767578
2014-10-02 13:30:00+00:00,28.15924072265625,28.77022933959961
2014-10-03 13:30:00+00:00,28.41609764099121,29.03620147705078
2014-10-06 13:30:00+00:00,28.51834487915039,29.11197853088379
2014-10-07 13:30:00+00:00,27.84607315063477,28.434425354003903
2014-10-08 13:30:00+00:00,28.278778076171875,28.911882400512695
2014-10-09 13:30:00+00:00,27.704805374145508,28.2714786529541
2014-10-10 13:30:00+00:00,26.89521598815918,27.497840881347656
2014-10-13 13:30:00+00:00,26.338035583496097,26.98076057434082
2014-10-14 13:30:00+00:00,26.571680068969727,27.175901412963867
2014-10-15 13:30:00+00:00,26.18096351623535,26.78165626525879
2014-10-16 13:30:00+00:00,25.908300399780273,26.59295082092285
2014-10-17 13:30:00+00:00,25.249366760253903,25.90202522277832
2014-10-20 13:30:00+00:00,25.727020263671875,26.36808967590332
2014-10-21 13:30:00+00:00,26.008573532104492,26.64792823791504
2014-10-22 13:30:00+00:00,26.31333923339844,26.87873077392578
2014-10-23 13:30:00+00:00,26.870025634765625,27.42156410217285
2014-10-24 13:30:00+00:00,26.662567138671875,27.186304092407227
2014-10-27 13:30:00+00:00,26.711469650268555,27.23484230041504
2014-10-28 13:30:00+00:00,27.113054275512695,27.683574676513672
2014-10-29 13:30:00+00:00,27.134288787841797,27.6593017578125
2014-10-30 13:30:00+00:00,27.182701110839844,27.74944496154785
2014-10-31 13:30:00+00:00,27.615896224975582,28.125865936279297
2014-11-03 14:30:00+00:00,27.425228118896484,27.922792434692383
2014-11-04 14:30:00+00:00,27.370399475097656,27.9435977935791
2014-11-05 14:30:00+00:00,26.96585273742676,27.535480499267575
2014-11-06 14:30:00+00:00,26.774198532104492,27.324487686157227
2014-11-07 14:30:00+00:00,26.723323822021484,27.33092498779297
2014-11-10 14:30:00+00:00,27.043399810791016,27.64841079711914
2014-11-11 14:30:00+00:00,27.181705474853516,27.79996109008789
2014-11-12 14:30:00+00:00,27.03451156616211,27.649394989013672
2014-11-13 14:30:00+00:00,26.93917655944824,27.559749603271484
2014-11-14 14:30:00+00:00,26.890769958496097,27.497840881347656
2014-11-17 14:30:00+00:00,26.501041412353516,27.07436752319336
2014-11-18 14:30:00+00:00,26.427940368652344,26.968873977661133
2014-11-19 14:30:00+00:00,26.52475357055664,27.10210609436035
2014-11-20 14:30:00+00:00,26.418062210083008,26.931724548339844
2014-11-21 14:30:00+00:00,26.54994773864746,27.03722381591797
2014-11-24 14:30:00+00:00,26.637372970581055,27.11597442626953
2014-11-25 14:30:00+00:00,26.726783752441406,27.202648162841797
2014-11-26 14:30:00+00:00,26.69171142578125,27.128355026245117
2014-11-28 14:30:00+00:00,26.763826370239254,27.195219039916992
2014-12-01 14:30:00+00:00,26.3671817779541,26.728158950805664
2014-12-02 14:30:00+00:00,26.36471176147461,26.67566299438477
2014-12-03 14:30:00+00:00,26.24468231201172,26.595422744750977
2014-12-04 14:30:00+00:00,26.54055976867676,26.87328338623047
2014-12-05 14:30:00+00:00,25.94534683227539,26.155113220214844
2014-12-08 14:30:00+00:00,26.03030776977539,26.28636932373047
2014-12-09 14:30:00+00:00,26.34593963623047,26.552833557128903
2014-12-10 14:30:00+00:00,25.98486328125,26.153133392333984
2014-12-11 14:30:00+00:00,26.09748649597168,26.354717254638672
2014-12-12 14:30:00+00:00,25.619340896606445,25.829713821411133
2014-12-15 14:30:00+00:00,25.37927627563477,25.548885345458984
2014-12-16 14:30:00+00:00,24.469907760620117,24.6732177734375
2014-12-17 14:30:00+00:00,24.939165115356445,25.08380889892578
2014-12-18 14:30:00+00:00,25.245912551879883,25.488460540771484
2014-12-19 14:30:00+00:00,25.50523567199707,25.75690269470215
2014-12-22 14:30:00+00:00,25.92607879638672,26.364124298095703
2014-12-23 14:30:00+00:00,26.20862197875977,26.6845760345459
2014-12-24 14:30:00+00:00,26.11872673034668,26.593446731567383
2014-12-26 14:30:00+00:00,26.378541946411133,26.820781707763672
2014-12-29 14:30:00+00:00,26.19577980041504,26.612266540527344
2014-12-30 14:30:00+00:00,26.200223922729492,26.5117244720459
2014-12-31 14:30:00+00:00,26.00165557861328,26.282899856567383
2015-01-02 14:30:00+00:00,25.923114776611328,26.227922439575195
2015-01-05 14:30:00+00:00,25.382736206054688,25.728179931640625
2015-01-06 14:30:00+00:00,24.79443359375,25.09322166442871
2015-01-07 14:30:00+00:00,24.7519588470459,25.01942443847656
2015-01-08 14:30:00+00:00,24.830001831054688,25.106592178344727
2015-01-09 14:30:00+00:00,24.508441925048828,24.80000877380371
2015-01-12 14:30:00+00:00,24.329627990722656,24.618738174438477
2015-01-13 14:30:00+00:00,24.508934020996097,24.85350227355957
2015-01-14 14:30:00+00:00,24.7405948638916,25.058055877685547
2015-01-15 14:30:00+00:00,24.786039352416992,24.962963104248047
2015-01-16 14:30:00+00:00,25.096736907958984,25.28241920471191
2015-01-20 14:30:00+00:00,25.038454055786133,25.25666618347168
2015-01-21 14:30:00+00:00,25.588716506958008,25.774240493774418
2015-01-22 14:30:00+00:00,26.396326065063477,26.61176872253418
2015-01-23 14:30:00+00:00,26.670961380004883,26.842079162597656
2015-01-26 14:30:00+00:00,26.436830520629883,26.583045959472656
2015-01-27 14:30:00+00:00,25.61785888671875,25.813861846923828
2015-01-28 14:30:00+00:00,25.191577911376953,25.379993438720703
2015-01-29 14:30:00+00:00,25.224178314208984,25.41961669921875
2015-01-30 14:30:00+00:00,26.402748107910156,26.624155044555664
2015-02-02 14:30:00+00:00,26.104400634765625,26.35917282104492
2015-02-03 14:30:00+00:00,26.14194107055664,26.413654327392575
2015-02-04 14:30:00+00:00,25.82185935974121,26.057048797607425
2015-02-05 14:30:00+00:00,26.059946060180664,26.241790771484375
2015-02-06 14:30:00+00:00,26.2288761138916,26.4423828125
2015-02-09 14:30:00+00:00,26.07229232788086,26.214550018310547
2015-02-10 14:30:00+00:00,26.522281646728516,26.753421783447266
2015-02-11 14:30:00+00:00,26.474369049072266,26.646440505981445
2015-02-12 14:30:00+00:00,26.818159103393555,27.043169021606445
2015-02-13 14:30:00+00:00,27.118484497070312,27.298240661621097
2015-02-17 14:30:00+00:00,26.813716888427734,26.993635177612305
2015-02-18 14:30:00+00:00,26.658615112304688,26.876747131347656
2015-02-19 14:30:00+00:00,26.815196990966797,27.064960479736328
2015-02-20 14:30:00+00:00,26.621566772460938,26.83464813232422
2015-02-23 14:30:00+00:00,26.27382469177246,26.49785614013672
2015-02-24 14:30:00+00:00,26.480295181274418,26.678634643554688
2015-02-25 14:30:00+00:00,26.864593505859375,27.108543395996097
2015-02-26 14:30:00+00:00,27.43807029724121,27.700908660888672
2015-02-27 14:30:00+00:00,27.582305908203125,27.866331100463867
2015-03-02 14:30:00+00:00,28.221479415893555,28.47999382019043
2015-03-03 14:30:00+00:00,28.3350887298584,28.66671562194824
2015-03-04 14:30:00+00:00,28.321752548217773,28.643932342529297
2015-03-05 14:30:00+00:00,28.418569564819336,28.79747200012207
2015-03-06 14:30:00+00:00,28.040937423706055,28.37499237060547
2015-03-09 13:30:00+00:00,28.09848976135254,28.434425354003903
2015-03-10 13:30:00+00:00,27.41485595703125,27.72864532470703
2015-03-11 13:30:00+00:00,27.22567367553711,27.52260398864746
2015-03-12 13:30:00+00:00,27.439552307128903,27.79401969909668
2015-03-13 13:30:00+00:00,27.03500747680664,27.38937187194824
2015-03-16 13:30:00+00:00,27.390159606933594,27.81730079650879
2015-03-17 13:30:00+00:00,27.208879470825195,27.617700576782227
2015-03-18 13:30:00+00:00,27.636638641357425,28.041168212890625
2015-03-19 13:30:00+00:00,27.56205177307129,27.917844772338867
2015-03-20 13:30:00+00:00,27.679121017456055,27.981237411499023
2015-03-23 13:30:00+00:00,27.602556228637695,28.00204086303711
2015-03-24 13:30:00+00:00,28.164674758911133,28.604806900024418
2015-03-25 13:30:00+00:00,27.601322174072266,28.082775115966797
2015-03-26 13:30:00+00:00,27.422760009765625,27.916353225708008
2015-03-27 13:30:00+00:00,27.08538818359375,27.61472511291504
2015-03-30 13:30:00+00:00,27.267658233642575,27.79253387451172
2015-03-31 13:30:00+00:00,27.068593978881836,27.473567962646484
2015-04-01 13:30:00+00:00,26.799882888793945,27.21552276611328
2015-04-02 13:30:00+00:00,26.45263671875,26.810379028320312
2015-04-06 13:30:00+00:00,26.51363945007324,26.941137313842773
2015-04-07 13:30:00+00:00,26.526235580444336,26.98620986938477
2015-04-08 13:30:00+00:00,26.75295639038086,27.183334350585938
2015-04-09 13:30:00+00:00,26.71196174621582,27.14271545410156
2015-04-10 13:30:00+00:00,26.673925399780273,27.168472290039062
2015-04-13 13:30:00+00:00,26.632434844970703,27.17342758178711
2015-04-14 13:30:00+00:00,26.198741912841797,26.734601974487305
2015-04-15 13:30:00+00:00,26.3044490814209,26.797008514404297
2015-04-16 13:30:00+00:00,26.3671817779541,26.91983985900879
2015-04-17 13:30:00+00:00,25.885578155517575,26.38591766357422
2015-04-20 13:30:00+00:00,26.445226669311523,26.96986389160156
2015-04-21 13:30:00+00:00,26.375579833984375,26.890121459960938
2015-04-22 13:30:00+00:00,26.64206314086914,27.20017433166504
2015-04-23 13:30:00+00:00,27.019201278686523,27.61026954650879
2015-04-24 13:30:00+00:00,27.911277770996097,28.412635803222656
2015-04-27 13:30:00+00:00,27.507953643798828,28.03918838500977
2015-04-28 13:30:00+00:00,27.42424774169922,27.95251083374023
2015-04-29 13:30:00+00:00,27.1964054107666,27.804914474487305
2015-04-30 13:30:00+00:00,26.614910125732425,27.17986297607422
2015-05-01 13:30:00+00:00,26.642650604248047,27.298240661621097
2015-05-04 13:30:00+00:00,26.785295486450195,27.38144874572754
2015-05-05 13:30:00+00:00,26.29098320007324,26.89606285095215
2015-05-06 13:30:00+00:00,25.965068817138672,26.50181770324707
2015-05-07 13:30:00+00:00,26.286027908325195,26.84653663635254
2015-05-08 13:30:00+00:00,26.65849876403809,27.188779830932617
2015-05-11 13:30:00+00:00,26.533681869506836,27.03177070617676
2015-05-12 13:30:00+00:00,26.203807830810547,26.682598114013672
2015-05-13 13:30:00+00:00,26.232534408569336,26.720239639282227
2015-05-14 13:30:00+00:00,26.667415618896484,27.20115852355957
2015-05-15 13:30:00+00:00,26.44205093383789,27.066940307617188
2015-05-18 13:30:00+00:00,26.365278244018555,27.075851440429688
2015-05-19 13:30:00+00:00,26.615903854370117,27.205127716064453
2015-05-20 13:30:00+00:00,26.71050453186035,27.365102767944336
2015-05-21 13:30:00+00:00,26.87098693847656,27.57807350158691
2015-05-22 13:30:00+00:00,26.752117156982425,27.46465301513672
2015-05-26 13:30:00+00:00,26.36626625061035,27.10161018371582
2015-05-27 13:30:00+00:00,26.73626136779785,27.45128059387207
2015-05-28 13:30:00+00:00,26.73576545715332,27.44781494140625
2015-05-29 13:30:00+00:00,26.355865478515625,27.00899124145508
2015-06-01 13:30:00+00:00,26.4489803314209,27.20166015625
2015-06-02 13:30:00+00:00,26.7060489654541,27.43642234802246
2015-06-03 13:30:00+00:00,26.76201820373535,27.50279235839844
2015-06-04 13:30:00+00:00,26.58321189880371,27.324487686157227
2015-06-05 13:30:00+00:00,26.41629219055176,27.217506408691406
2015-06-08 13:30:00+00:00,26.094341278076172,26.917856216430664
2015-06-09 13:30:00+00:00,26.0874080657959,26.852481842041016
2015-06-10 13:30:00+00:00,26.582714080810547,27.36956024169922
2015-06-11 13:30:00+00:00,26.47969436645508,27.242769241333008
2015-06-12 13:30:00+00:00,26.366762161254883,27.115478515625
2015-06-15 13:30:00+00:00,26.112668991088867,26.89408493041992
2015-06-16 13:30:00+00:00,26.159725189208984,26.986703872680664
2015-06-17 13:30:00+00:00,26.214704513549805,27.072385787963867
2015-06-18 13:30:00+00:00,26.584699630737305,27.5468692779541
2015-06-19 13:30:00+00:00,26.582714080810547,27.61323928833008
2015-06-22 13:30:00+00:00,26.65701484680176,27.72022247314453
2015-06-23 13:30:00+00:00,26.77043914794922,27.90397071838379
2015-06-24 13:30:00+00:00,26.639678955078125,27.665245056152344
2015-06-25 13:30:00+00:00,26.510404586791992,27.63453483581543
2015-06-26 13:30:00+00:00,26.335060119628903,27.39234161376953
2015-06-29 13:30:00+00:00,25.83133316040039,26.807409286499023
2015-06-30 13:30:00+00:00,25.781309127807617,26.747480392456055
2015-07-01 13:30:00+00:00,25.847183227539062,26.908945083618164
2015-07-02 13:30:00+00:00,25.92445373535156,27.109039306640625
2015-07-06 13:30:00+00:00,25.897703170776367,27.02385139465332
2015-07-07 13:30:00+00:00,26.00469207763672,27.242267608642575
2015-07-08 13:30:00+00:00,25.59903335571289,26.829694747924805
2015-07-09 13:30:00+00:00,25.789730072021484,26.975805282592773
2015-07-10 13:30:00+00:00,26.257795333862305,27.54340362548828
2015-07-13 13:30:00+00:00,27.071090698242188,28.31704330444336
2015-07-14 13:30:00+00:00,27.79176902770996,28.93367576599121
2015-07-15 13:30:00+00:00,27.748178482055664,28.922780990600582
2015-07-16 13:30:00+00:00,28.720468521118164,29.805381774902344
2015-07-17 13:30:00+00:00,33.330806732177734,34.65127182006836
2015-07-20 13:30:00+00:00,32.83995819091797,34.31546401977539
2015-07-21 13:30:00+00:00,32.804290771484375,34.439781188964844
2015-07-22 13:30:00+00:00,32.794376373291016,34.427398681640625
2015-07-23 13:30:00+00:00,31.91174697875977,33.418495178222656
2015-07-24 13:30:00+00:00,30.885461807250977,32.429908752441406
2015-07-27 13:30:00+00:00,31.068727493286133,32.60325241088867
2015-07-28 13:30:00+00:00,31.105379104614254,32.67210388183594
2015-07-29 13:30:00+00:00,31.300039291381836,32.759765625
2015-07-30 13:30:00+00:00,31.332725524902344,32.914798736572266
2015-07-31 13:30:00+00:00,30.98699951171875,32.565120697021484
2015-08-03 13:30:00+00:00,31.264373779296875,32.9227180480957
2015-08-04 13:30:00+00:00,31.167295455932617,32.75233840942383
2015-08-05 13:30:00+00:00,31.886978149414062,33.34718704223633
2015-08-06 13:30:00+00:00,31.832490921020508,33.191654205322266
2015-08-07 13:30:00+00:00,31.466957092285156,32.9063720703125
2015-08-10 13:30:00+00:00,31.38919258117676,32.84446716308594
2015-08-11 13:30:00+00:00,32.729007720947266,34.189666748046875
2015-08-12 13:30:00+00:00,32.6685791015625,34.24760818481445
2015-08-13 13:30:00+00:00,32.51453399658203,34.001949310302734
2015-08-14 13:30:00+00:00,32.54772186279297,34.14359664916992
2015-08-17 13:30:00+00:00,32.73345184326172,34.37837219238281
2015-08-18 13:30:00+00:00,32.498680114746094,34.11190414428711
2015-08-19 13:30:00+00:00,32.734947204589844,34.37489700317383
2015-08-20 13:30:00+00:00,32.03804016113281,33.65376663208008
2015-08-21 13:30:00+00:00,30.3366641998291,31.897974014282227
2015-08-24 13:30:00+00:00,29.203887939453125,30.614185333251953
2015-08-25 13:30:00+00:00,28.82993507385254,30.334840774536133
2015-08-26 13:30:00+00:00,31.136089324951172,32.67606735229492
2015-08-27 13:30:00+00:00,31.58137321472168,33.083187103271484
2015-08-28 13:30:00+00:00,31.223264694213867,32.673587799072266
2015-08-31 13:30:00+00:00,30.62245750427246,32.0856819152832
2015-09-01 13:30:00+00:00,29.609054565429688,31.18128967285156
2015-09-02 13:30:00+00:00,30.428789138793945,31.941553115844727
2015-09-03 13:30:00+00:00,30.02808380126953,31.552257537841797
2015-09-04 13:30:00+00:00,29.753183364868164,31.151573181152344
