date,adjustment_factor,adjusted_open,overnight_return,intraday_return,overnight_net,intraday_net,trading_cost,short_borrow,financing_cost,net_return,equity
1998-01-21 00:00:00+00:00,0.5513475464798274,43.05679745790902,-0.009119762576187407,-0.003201280512204918,-0.009319762576187407,0.0029913598772842833,0.0004,9.92063492063492e-06,0.0,-0.006356281462739255,9936.437185372608
1998-01-22 00:00:00+00:00,0.5513476661342358,42.55714797973633,-0.008430134065147254,0.0,-0.008630134065147255,-0.00020992063492063494,0.0004,9.92063492063492e-06,0.0,-0.00883824305684544,9848.616538409207
1998-01-23 00:00:00+00:00,0.5513482031884132,42.72948574710202,0.00404956101493803,-0.006451612903225823,0.00384956101493803,0.006241692268305188,0.0004,9.92063492063492e-06,0.0,0.010115281058466596,9948.238062732278
1998-01-26 00:00:00+00:00,0.5513480332173353,42.66055407019132,0.004869820086116583,-0.0008077544426494665,0.004669820086116583,0.0005978338077288316,0.0004,9.92063492063492e-06,0.0,0.005270445670168877,10000.669710955815
1998-01-27 00:00:00+00:00,0.5513476601515681,42.52268828918969,-0.0024258973139993367,0.014181523500810478,-0.002625897313999337,-0.014391444135731114,0.0004,9.92063492063492e-06,0.0,-0.016979550995229853,9830.862829612191
1998-01-28 00:00:00+00:00,0.5513485491181626,43.21194253713599,0.0019992184495540855,0.009569377990430672,0.0017992184495540854,-0.009779298625351308,0.0004,9.92063492063492e-06,0.0,-0.007997675270307592,9752.238781074017
1998-01-29 00:00:00+00:00,0.551348125122983,43.590961142535846,-0.0007906578228185079,0.004347826086956497,-0.000990657822818508,-0.0045577467218771315,0.0004,9.92063492063492e-06,0.0,-0.005543889377251143,9698.173448091204
1998-01-30 00:00:00+00:00,0.5513477660193995,44.073362046175745,0.006689623740910644,-0.008795934323690302,0.006489623740910644,0.008586013688769666,0.0004,9.92063492063492e-06,0.0,0.015131357427954795,9844.919976932571
1998-02-02 00:00:00+00:00,0.5513480235203713,44.452434396329934,0.017551254175078856,0.004844961240310086,0.017351254175078858,-0.005054881875230721,0.0004,9.92063492063492e-06,0.0,0.012208663759605942,9965.113294671168
1998-02-03 00:00:00+00:00,0.551347547867633,44.65915137727827,-0.0001937265731758453,0.00810185185185186,-0.0003937265731758453,-0.008311772486772496,0.0004,9.92063492063492e-06,0.0,-0.00870222649425012,9878.394621740077
1998-02-04 00:00:00+00:00,0.5513482499278569,44.77981567382813,-0.005356559722446419,-1.1102230246251565e-16,-0.005556559722446419,-0.00020992063492052392,0.0004,9.92063492063492e-06,0.0,-0.005765313920822024,9821.442575711984
1998-02-05 00:00:00+00:00,0.5513479060726822,45.10715056557132,0.007309875818325651,-0.007066462948815855,0.007109875818325651,0.00685654231389522,0.0004,9.92063492063492e-06,0.0,0.014015167296615783,9959.091736504693
1998-02-06 00:00:00+00:00,0.5513477212922216,44.934839285316066,0.0032695233493857945,0.007476993865030757,0.0030695233493857944,-0.0076869144999513915,0.0004,9.92063492063492e-06,0.0,-0.00464098631410792,9912.871728054632
1998-02-09 00:00:00+00:00,0.5513482682341422,45.26224689534661,-0.00018930313692389067,-0.003806623524933328,-0.00038930313692389065,0.003596702890012693,0.0004,9.92063492063492e-06,0.0,0.003205999545371263,9944.652390308098
1998-02-10 00:00:00+00:00,0.5513482049012355,45.227782433304476,0.00305682020194209,0.013714285714285568,0.0028568202019420897,-0.013924206349206204,0.0004,9.92063492063492e-06,0.0,-0.011107165101258532,9834.19549433432
1998-02-11 00:00:00+00:00,0.5513482049012355,45.744671375399385,-0.0022547914317924134,0.002259887005649608,-0.0024547914317924135,-0.0024698076405702428,0.0004,9.92063492063492e-06,0.0,-0.004918536209728375,9785.82564770189
1998-02-12 00:00:00+00:00,0.551347933392457,45.61542667676656,-0.005073770668423072,0.011520302171860397,-0.005273770668423072,-0.011730222806781033,0.0004,9.92063492063492e-06,0.0,-0.016942130970231672,9620.03290792667
1998-02-13 00:00:00+00:00,0.5513480229398234,45.95141178689091,-0.004107381194274562,0.0035620547431571836,-0.004307381194274562,-0.0037719753780778185,0.0004,9.92063492063492e-06,0.0,-0.00806310923654352,9542.465531730915
1998-02-17 00:00:00+00:00,0.5513482643325975,46.48555053654213,0.008033320099422703,-0.002965159377316451,0.007833320099422702,0.002755238742395816,0.0004,9.92063492063492e-06,0.0,0.010610141508838211,9643.712441365791
1998-02-18 00:00:00+00:00,0.5513485974716119,46.35635629679287,0.00018647794436277287,0.006504367217989193,-1.3522055637227136e-05,-0.006714287852909828,0.0004,9.92063492063492e-06,0.0,-0.006727719117573083,9578.832252809636
1998-02-19 00:00:00+00:00,0.5513481204129776,46.666449504329684,0.0001837726918192395,-0.009599409267121994,-1.6227308180760512e-05,0.009389488632201359,0.0004,9.92063492063492e-06,0.0,0.009373108957895004,9668.615691204619
1998-02-20 00:00:00+00:00,0.5513482410288052,46.35632632775001,0.0029825120551700834,0.0024159078238246146,0.0027825120551700834,-0.0026258284587452494,0.0004,9.92063492063492e-06,0.0,0.00014937719708352226,9670.05996191625
1998-02-23 00:00:00+00:00,0.5513481343889095,46.864591423057306,0.00852779900143874,-0.008823529411764675,0.00832779900143874,0.008613608776844039,0.0004,9.92063492063492e-06,0.0,0.017013140180853314,9834.578047605588
1998-02-24 00:00:00+00:00,0.551347777957008,46.3821318206333,-0.001484325039460499,-0.0014858841010401136,-0.001684325039460499,0.0012759634661194785,0.0004,9.92063492063492e-06,0.0,-0.0004105107105564221,9830.540847983242
1998-02-25 00:00:00+00:00,0.5513478634542205,46.45105749601807,0.0029763460071854375,0.005192878338279083,0.0027763460071854374,-0.005402798973199718,0.0004,9.92063492063492e-06,0.0,-0.0026414530053711083,9804.573936315914
1998-02-26 00:00:00+00:00,0.5513480594180046,46.64921471482023,-0.0009221541262178778,0.006463527239150446,-0.001122154126217878,-0.006673447874071081,0.0004,9.92063492063492e-06,0.0,-0.007788113363220939,9728.214803021805
1998-02-27 00:00:00+00:00,0.5513482374098667,46.92490389330538,-0.0005501360629961427,0.005691206168533247,-0.0007501360629961427,-0.005901126803453882,0.0004,9.92063492063492e-06,0.0,-0.006646836218422436,9663.552952528486
1998-03-02 00:00:00+00:00,0.5513480336310609,47.27809388386347,0.0018251134775921773,-0.00036443148688047877,0.0016251134775921773,0.00015451085195984383,0.0004,9.92063492063492e-06,0.0,0.0017798754272200235,9680.75287296833
1998-03-03 00:00:00+00:00,0.5513478990173063,46.98517876938107,-0.0058332722594224284,0.010451045104510337,-0.006033272259422428,-0.010660965739430973,0.0004,9.92063492063492e-06,0.0,-0.01662991748999898,9519.762751449798
1998-03-04 00:00:00+00:00,0.5513479827223009,47.20917102059701,-0.00562496244470978,-0.0010948905109489093,-0.00582496244470978,0.0008849698760282744,0.0004,9.92063492063492e-06,0.0,-0.0049451474849740995,9472.686120621915
1998-03-05 00:00:00+00:00,0.5513479568138362,46.58890235076916,-0.012057043136286194,0.003328402366863825,-0.012257043136286195,-0.00353832300178446,0.0004,9.92063492063492e-06,0.0,-0.015751996760407616,9323.47239953752
1998-03-06 00:00:00+00:00,0.5513477928197648,46.91625124525686,0.003685657967295919,0.011017260374586835,0.003485657967295919,-0.01122718100950747,0.0004,9.92063492063492e-06,0.0,-0.007780657155147641,9250.929657301236
1998-03-09 00:00:00+00:00,0.5513483794322007,47.209204988882185,-0.004721062385551034,0.0029197080291971655,-0.004921062385551033,-0.0031296286641178004,0.0004,9.92063492063492e-06,0.0,-0.008035289951769053,9176.5957551814
1998-03-10 00:00:00+00:00,0.55134765625,47.62265380859375,0.005821097004667264,0.00397973950795949,0.005621097004667264,-0.004189660142880125,0.0004,9.92063492063492e-06,0.0,0.0014078863757074345,9189.515359320496
1998-03-11 00:00:00+00:00,0.5513482367855379,47.9328373355427,0.0025235781177450622,0.0007189072609632419,0.002323578117745062,-0.0009288278958838768,0.0004,9.92063492063492e-06,0.0,0.0013925920176871553,9202.312605056299
1998-03-12 00:00:00+00:00,0.5513483358574223,47.93284594860465,-0.0007182112434683807,-0.0005391804457226534,-0.0009182112434683807,0.00032925981080201856,0.0004,9.92063492063492e-06,0.0,-0.0005892537627266714,9196.890107727982
1998-03-13 00:00:00+00:00,0.5513480777622869,48.070660529899385,0.003416181965675724,-0.011827956989247213,0.003216181965675724,0.011618036354326577,0.0004,9.92063492063492e-06,0.0,0.014871584039001684,9333.662431862522
1998-03-16 00:00:00+00:00,0.5513479458344498,47.72605656129456,0.004715029810672622,0.01046931407942231,0.004515029810672622,-0.010679234714342945,0.0004,9.92063492063492e-06,0.0,-0.0062124219667607505,9275.677782340488
1998-03-17 00:00:00+00:00,0.5513485064174604,48.12238682574896,-0.00214260815195344,0.005549588256355209,-0.00234260815195344,-0.005759508891275844,0.0004,9.92063492063492e-06,0.0,-0.008088624770749342,9200.65030526476
1998-03-18 00:00:00+00:00,0.551348006570769,48.29463945055829,-0.001959245565243184,0.004459507670353302,-0.002159245565243184,-0.004669428305273937,0.0004,9.92063492063492e-06,0.0,-0.006818591428156773,9137.914829959815
