date,adjustment_factor,adjusted_open,overnight_return,intraday_return,overnight_net,intraday_net,trading_cost,short_borrow,financing_cost,net_return,equity
1998-01-21 00:00:00+00:00,0.5513475464798274,43.05679745790902,-0.009119762576187407,-0.003201280512204918,-0.02811801788729238,0.008815349473122692,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.019550538568337772,9804.494614316622
1998-01-22 00:00:00+00:00,0.5513476661342358,42.55714797973633,-0.008430134065147254,0.0,-0.026049132354171924,-0.0007884920634920635,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.026817084883541953,9541.566650004264
1998-01-23 00:00:00+00:00,0.5513482031884132,42.72948574710202,0.00404956101493803,-0.006451612903225823,0.011389952886083932,0.018566346646185405,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.030167769345835982,9829.414431899513
1998-01-26 00:00:00+00:00,0.5513480332173353,42.66055407019132,0.004869820086116583,-0.0008077544426494665,0.01385073009961959,0.0016347712644563359,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.015508144139634528,9981.850407717615
1998-01-27 00:00:00+00:00,0.5513476601515681,42.52268828918969,-0.0024258973139993367,0.014181523500810478,-0.008036422100728169,-0.0433330625659235,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.051021241884954716,9472.564003606021
1998-01-28 00:00:00+00:00,0.5513485491181626,43.21194253713599,0.0019992184495540855,0.009569377990430672,0.005238925189932098,-0.02949662603478408,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.024412231462003664,9241.317578611346
1998-01-29 00:00:00+00:00,0.551348125122983,43.590961142535846,-0.0007906578228185079,0.004347826086956497,-0.003130703627185682,-0.013831970324361552,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.01691937015188172,9084.96030580773
1998-01-30 00:00:00+00:00,0.5513477660193995,44.073362046175745,0.006689623740910644,-0.008795934323690302,0.019310141064001772,0.025599310907578842,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.04540377827634723,9497.45182918204
1998-02-02 00:00:00+00:00,0.5513480235203713,44.452434396329934,0.017551254175078856,0.004844961240310086,0.05189503236650641,-0.01532337578442232,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.03577644949978742,9837.236934925435
1998-02-03 00:00:00+00:00,0.551347547867633,44.65915137727827,-0.0001937265731758453,0.00810185185185186,-0.0013399098782576947,-0.025094047619047644,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.026400333735015158,9577.530596812987
1998-02-04 00:00:00+00:00,0.5513482499278569,44.77981567382813,-0.005356559722446419,-1.1102230246251565e-16,-0.016828409326069417,-0.0007884920634917304,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.01760363232236639,9408.931269630477
1998-02-05 00:00:00+00:00,0.5513479060726822,45.10715056557132,0.007309875818325651,-0.007066462948815855,0.021170897296246792,0.0204108967829555,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.04201391107871855,9804.237271338505
1998-02-06 00:00:00+00:00,0.5513477212922216,44.934839285316066,0.0032695233493857945,0.007476993865030757,0.009049839889427225,-0.023219473658584334,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.014379766288084128,9663.254630743733
1998-02-09 00:00:00+00:00,0.5513482682341422,45.26224689534661,-0.00018930313692389067,-0.003806623524933328,-0.0013266395695018308,0.010631378511307922,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,0.009290634934394637,9753.032401796072
1998-02-10 00:00:00+00:00,0.5513482049012355,45.227782433304476,0.00305682020194209,0.013714285714285568,0.008411730447096111,-0.04193134920634877,0.0012000000000000001,2.9761904761904762e-05,0.00031746031746031746,-0.0338723339660596,9422.674431100635
