date,raw_open,raw_close,adjusted_close
1998-01-20 00:00:00+00:00,77.8125,78.8125,43.45307922363281
1998-01-21 00:00:00+00:00,78.09375,77.84375,42.91896057128906
1998-01-22 00:00:00+00:00,77.1875,77.1875,42.55714797973633
1998-01-23 00:00:00+00:00,77.5,77.0,42.45381164550781
1998-01-26 00:00:00+00:00,77.375,77.3125,42.626094818115234
1998-01-27 00:00:00+00:00,77.125,78.21875,43.12572479248047
1998-01-28 00:00:00+00:00,78.375,79.125,43.62545394897461
1998-01-29 00:00:00+00:00,79.0625,79.40625,43.780487060546875
1998-01-30 00:00:00+00:00,79.9375,79.234375,43.68569564819336
1998-02-02 00:00:00+00:00,80.625,81.015625,44.66780471801758
1998-02-03 00:00:00+00:00,81.0,81.65625,45.020973205566406
1998-02-04 00:00:00+00:00,81.21875,81.21875,44.779815673828125
1998-02-05 00:00:00+00:00,81.8125,81.234375,44.78840255737305
1998-02-06 00:00:00+00:00,81.5,82.109375,45.270816802978516
1998-02-09 00:00:00+00:00,82.09375,81.78125,45.08995056152344
1998-02-10 00:00:00+00:00,82.03125,83.15625,45.84804916381836
1998-02-11 00:00:00+00:00,82.96875,83.15625,45.84804916381836
1998-02-12 00:00:00+00:00,82.734375,83.6875,46.14093017578125
1998-02-13 00:00:00+00:00,83.34375,83.640625,46.11509323120117
1998-02-17 00:00:00+00:00,84.3125,84.0625,46.347713470458984
1998-02-18 00:00:00+00:00,84.078125,84.625,46.657875061035156
1998-02-19 00:00:00+00:00,84.640625,83.828125,46.21847915649414
1998-02-20 00:00:00+00:00,84.078125,84.28125,46.468318939208984
1998-02-23 00:00:00+00:00,85.0,84.25,46.451080322265625
1998-02-24 00:00:00+00:00,84.125,84.0,46.31321334838867
1998-02-25 00:00:00+00:00,84.25,84.6875,46.6922721862793
1998-02-26 00:00:00+00:00,84.609375,85.15625,46.95073318481445
1998-02-27 00:00:00+00:00,85.109375,85.59375,47.19196319580078
1998-03-02 00:00:00+00:00,85.75,85.71875,47.2608642578125
1998-03-03 00:00:00+00:00,85.21875,86.109375,47.47622299194336
1998-03-04 00:00:00+00:00,85.625,85.53125,47.1574821472168
1998-03-05 00:00:00+00:00,84.5,84.78125,46.74396896362305
1998-03-06 00:00:00+00:00,85.09375,86.03125,47.43313980102539
1998-03-09 00:00:00+00:00,85.625,85.875,47.347042083740234
1998-03-10 00:00:00+00:00,86.375,86.71875,47.81217956542969
1998-03-11 00:00:00+00:00,86.9375,87.0,47.9672966003418
1998-03-12 00:00:00+00:00,86.9375,86.890625,47.90700149536133
1998-03-13 00:00:00+00:00,87.1875,86.15625,47.50208282470703
1998-03-16 00:00:00+00:00,86.5625,87.46875,48.22571563720703
1998-03-17 00:00:00+00:00,87.28125,87.765625,48.38944625854492
1998-03-18 00:00:00+00:00,87.59375,87.984375,48.510009765625
