date,raw_open,raw_close,adjusted_close
1998-02-01 00:00:00+00:00,80.625,85.59375,47.191951751708984
1998-03-01 00:00:00+00:00,85.75,88.1875,48.622005462646484
1998-04-01 00:00:00+00:00,88.359375,90.875,50.29155349731445
1998-05-01 00:00:00+00:00,91.09375,88.84375,49.215614318847656
1998-06-01 00:00:00+00:00,88.625,89.6875,49.79022216796875
1998-07-01 00:00:00+00:00,90.375,88.53125,49.148292541503906
1998-08-01 00:00:00+00:00,88.625,74.875,41.6620979309082
1998-09-01 00:00:00+00:00,76.21875,78.1875,43.565555572509766
1998-10-01 00:00:00+00:00,77.0,86.03125,47.936058044433594
1998-11-01 00:00:00+00:00,86.78125,90.8125,50.68391799926758
1998-12-01 00:00:00+00:00,90.25,91.53125,51.17155838012695
1999-01-01 00:00:00+00:00,92.078125,93.28125,52.236141204833984
1999-02-01 00:00:00+00:00,93.984375,92.890625,52.10142517089844
1999-03-01 00:00:00+00:00,93.0,97.75,54.90908432006836
1999-04-01 00:00:00+00:00,98.5,107.625,60.46657180786133
1999-05-01 00:00:00+00:00,107.9375,105.140625,59.19538879394531
1999-06-01 00:00:00+00:00,105.203125,109.375,61.64570999145508
1999-07-01 00:00:00+00:00,109.84375,106.34375,59.95499801635742
1999-08-01 00:00:00+00:00,106.375,108.25,61.157264709472656
1999-09-01 00:00:00+00:00,108.9375,103.625,58.61574172973633
1999-10-01 00:00:00+00:00,102.546875,107.5625,60.86311340332031
1999-11-01 00:00:00+00:00,107.5,108.6875,61.605621337890625
1999-12-01 00:00:00+00:00,108.6875,115.1875,65.3526840209961
2000-01-01 00:00:00+00:00,116.03125,109.5,62.16685104370117
2000-02-01 00:00:00+00:00,109.5625,101.5625,57.73154067993164
2000-03-01 00:00:00+00:00,101.78125,109.4375,62.30006408691406
2000-04-01 00:00:00+00:00,109.3125,107.5625,61.25856399536133
2000-05-01 00:00:00+00:00,107.96875,105.3125,60.071624755859375
2000-06-01 00:00:00+00:00,105.984375,104.375,59.569217681884766
2000-07-01 00:00:00+00:00,104.75,105.0,60.01063537597656
2000-08-01 00:00:00+00:00,105.53125,112.46875,64.35002899169922
2000-09-01 00:00:00+00:00,112.9375,106.625,61.08444595336914
2000-10-01 00:00:00+00:00,106.984375,109.40625,62.75978088378906
2000-11-01 00:00:00+00:00,109.15625,104.40625,59.96807861328125
2000-12-01 00:00:00+00:00,104.9375,106.78125,61.40066146850586
2001-01-01 00:00:00+00:00,107.1875,108.66999816894531,62.55647277832031
2001-02-01 00:00:00+00:00,108.72000122070312,105.0,60.53521728515625
2001-03-01 00:00:00+00:00,104.44999694824219,99.13999938964844,57.24287033081055
2001-04-01 00:00:00+00:00,98.4000015258789,107.22000122070312,61.95732498168945
2001-05-01 00:00:00+00:00,107.44999694824219,109.08000183105469,63.132225036621094
2001-06-01 00:00:00+00:00,109.5,105.23999786376953,60.97266387939453
2001-07-01 00:00:00+00:00,104.77999877929688,105.02999877929688,60.916290283203125
2001-08-01 00:00:00+00:00,105.77999877929688,99.87999725341797,57.994930267333984
2001-09-01 00:00:00+00:00,99.69999694824219,88.3499984741211,51.41689682006836
2001-10-01 00:00:00+00:00,87.8499984741211,90.68000030517578,52.82975387573242
2001-11-01 00:00:00+00:00,91.1500015258789,98.58999633789062,57.51759338378906
2001-12-01 00:00:00+00:00,98.0999984741211,99.80000305175781,58.34749984741211
2002-01-01 00:00:00+00:00,100.4800033569336,99.23999786376953,58.072723388671875
2002-02-01 00:00:00+00:00,99.11000061035156,101.0999984741211,59.24081802368164
2002-03-01 00:00:00+00:00,101.79000091552734,103.70999908447266,60.86208724975586
2002-04-01 00:00:00+00:00,103.36000061035156,99.48999786376953,58.43600845336914
2002-05-01 00:00:00+00:00,99.63999938964844,99.25,58.37260437011719
2002-06-01 00:00:00+00:00,99.27999877929688,92.52999877929688,54.519535064697266
2002-07-01 00:00:00+00:00,92.66999816894531,87.1500015258789,51.43727111816406
2002-08-01 00:00:00+00:00,86.86000061035156,86.5199966430664,51.129112243652344
2002-09-01 00:00:00+00:00,85.5199966430664,76.0,45.01802444458008
2002-10-01 00:00:00+00:00,76.66999816894531,83.75,49.67164993286133
2002-11-01 00:00:00+00:00,83.5,88.9000015258789,52.85325241088867
2002-12-01 00:00:00+00:00,90.4000015258789,83.51000213623047,49.77313995361328
2003-01-01 00:00:00+00:00,84.1500015258789,80.83999633789062,48.21437454223633
2003-02-01 00:00:00+00:00,80.97000122070312,79.30999755859375,47.450225830078125
2003-03-01 00:00:00+00:00,79.68000030517578,79.81999969482422,47.815162658691406
2003-04-01 00:00:00+00:00,80.2699966430664,84.86000061035156,50.900821685791016
2003-05-01 00:00:00+00:00,84.75,88.83999633789062,53.36936950683594
2003-06-01 00:00:00+00:00,89.41000366210938,89.91000366210938,54.15501022338867
2003-07-01 00:00:00+00:00,89.58999633789062,92.47000122070312,55.775630950927734
2003-08-01 00:00:00+00:00,92.48999786376953,94.41000366210938,57.02178955078125
2003-09-01 00:00:00+00:00,94.26000213623047,93.12999725341797,56.36262130737305
2003-10-01 00:00:00+00:00,93.41999816894531,98.02999877929688,59.403141021728516
2003-11-01 00:00:00+00:00,98.44999694824219,98.08000183105469,59.62496566772461
2003-12-01 00:00:00+00:00,98.33000183105469,104.56999969482422,63.66139602661133
2004-01-01 00:00:00+00:00,105.04000091552734,105.08000183105469,64.01350402832031
2004-02-01 00:00:00+00:00,105.19999694824219,106.06999969482422,64.77873992919922
2004-03-01 00:00:00+00:00,106.44999694824219,103.91999816894531,63.538238525390625
2004-04-01 00:00:00+00:00,103.5999984741211,102.3499984741211,62.61385726928711
2004-05-01 00:00:00+00:00,102.66999816894531,102.18000030517578,62.696712493896484
2004-06-01 00:00:00+00:00,101.91000366210938,104.62999725341797,64.25862884521484
2004-07-01 00:00:00+00:00,104.4800033569336,101.75,62.54228210449219
2004-08-01 00:00:00+00:00,101.27999877929688,101.88999938964844,62.81208419799805
2004-09-01 00:00:00+00:00,101.73999786376953,100.87000274658203,62.249908447265625
2004-10-01 00:00:00+00:00,101.33999633789062,100.37999725341797,62.00109100341797
2004-11-01 00:00:00+00:00,100.48999786376953,104.33000183105469,64.78131866455078
2004-12-01 00:00:00+00:00,104.62999725341797,107.51000213623047,66.85882568359375
2005-01-01 00:00:00+00:00,108.1500015258789,104.80000305175781,65.23455810546875
2005-02-01 00:00:00+00:00,105.0199966430664,107.69999694824219,67.18817138671875
2005-03-01 00:00:00+00:00,107.76000213623047,104.98999786376953,65.6011734008789
2005-04-01 00:00:00+00:00,105.43000030517578,101.87999725341797,63.70402526855469
2005-05-01 00:00:00+00:00,102.23999786376953,104.62999725341797,65.63265991210938
2005-06-01 00:00:00+00:00,104.63999938964844,102.75,64.52287292480469
2005-07-01 00:00:00+00:00,103.06999969482422,106.62999725341797,67.01859283447266
2005-08-01 00:00:00+00:00,106.72000122070312,104.88999938964844,66.11808776855469
2005-09-01 00:00:00+00:00,104.77999877929688,105.75,66.7582015991211
2005-10-01 00:00:00+00:00,105.73999786376953,103.91000366210938,65.68474578857422
2005-11-01 00:00:00+00:00,104.25,108.22000122070312,68.58692169189453
2005-12-01 00:00:00+00:00,108.73999786376953,106.94999694824219,67.93436431884766
2006-01-01 00:00:00+00:00,107.44000244140625,108.2699966430664,68.84880065917969
2006-02-01 00:00:00+00:00,108.5,109.9000015258789,70.01374053955078
2006-03-01 00:00:00+00:00,110.23999786376953,111.30999755859375,71.06893920898438
2006-04-01 00:00:00+00:00,111.63999938964844,113.87999725341797,72.78739929199219
2006-05-01 00:00:00+00:00,113.94999694824219,111.7300033569336,71.59244537353516
2006-06-01 00:00:00+00:00,111.58999633789062,111.79000091552734,71.73748016357422
2006-07-01 00:00:00+00:00,111.94999694824219,111.9000015258789,71.90596008300781
2006-08-01 00:00:00+00:00,111.5,113.80999755859375,73.29226684570312
2006-09-01 00:00:00+00:00,114.20999908447266,116.73999786376953,75.31412506103516
2006-10-01 00:00:00+00:00,116.75,120.7300033569336,77.98360443115234
2006-11-01 00:00:00+00:00,121.05999755859375,122.27999877929688,79.18965911865234
2006-12-01 00:00:00+00:00,122.37000274658203,124.41000366210938,80.7836685180664
2007-01-01 00:00:00+00:00,125.16000366210938,126.23999786376953,82.02420806884766
2007-02-01 00:00:00+00:00,126.45999908447266,122.66000366210938,79.841796875
2007-03-01 00:00:00+00:00,121.41000366210938,123.58999633789062,80.63056945800781
2007-04-01 00:00:00+00:00,123.56999969482422,130.6699981689453,85.32013702392578
2007-05-01 00:00:00+00:00,130.83999633789062,136.2899932861328,89.22380065917969
2007-06-01 00:00:00+00:00,136.61000061035156,134.1999969482422,87.96507263183594
2007-07-01 00:00:00+00:00,134.4199981689453,132.1699981689453,86.73619842529297
2007-08-01 00:00:00+00:00,131.88999938964844,133.39999389648438,87.73687744140625
2007-09-01 00:00:00+00:00,133.22000122070312,138.91000366210938,91.5184097290039
2007-10-01 00:00:00+00:00,138.9600067138672,138.9499969482422,91.64566040039062
2007-11-01 00:00:00+00:00,137.86000061035156,134.16000366210938,88.7415771484375
2007-12-01 00:00:00+00:00,133.69000244140625,132.5500030517578,87.88921356201172
2008-01-01 00:00:00+00:00,132.47000122070312,126.0,83.642333984375
2008-02-01 00:00:00+00:00,126.48999786376953,123.01000213623047,81.81250762939453
2008-03-01 00:00:00+00:00,122.47000122070312,122.4000015258789,81.60574340820312
2008-04-01 00:00:00+00:00,123.88999938964844,128.19000244140625,85.57135772705078
2008-05-01 00:00:00+00:00,128.0,126.12999725341797,84.4091567993164
2008-06-01 00:00:00+00:00,125.9800033569336,113.41999816894531,76.07293701171875
2008-07-01 00:00:00+00:00,112.37999725341797,113.69999694824219,76.37118530273438
2008-08-01 00:00:00+00:00,114.12000274658203,115.44999694824219,77.71151733398438
2008-09-01 00:00:00+00:00,116.95999908447266,108.36000061035156,73.16126251220703
2008-10-01 00:00:00+00:00,107.56999969482422,93.5,63.23802947998047
2008-11-01 00:00:00+00:00,93.13999938964844,88.30000305175781,59.9915885925293
2008-12-01 00:00:00+00:00,86.30000305175781,87.5199966430664,59.64535903930664
2009-01-01 00:00:00+00:00,87.94999694824219,80.08000183105469,54.668785095214844
2009-02-01 00:00:00+00:00,79.13999938964844,70.76000213623047,48.54236602783203
2009-03-01 00:00:00+00:00,69.6500015258789,75.83999633789062,52.15186309814453
2009-04-01 00:00:00+00:00,74.87999725341797,81.66999816894531,56.2536735534668
2009-05-01 00:00:00+00:00,81.79000091552734,85.38999938964844,58.98999786376953
2009-06-01 00:00:00+00:00,86.27999877929688,84.66000366210938,58.67964172363281
2009-07-01 00:00:00+00:00,84.9800033569336,91.66999816894531,63.63033676147461
2009-08-01 00:00:00+00:00,92.47000122070312,95.05000305175781,66.2087173461914
2009-09-01 00:00:00+00:00,94.5999984741211,97.08999633789062,67.7505874633789
2009-10-01 00:00:00+00:00,96.91999816894531,97.05999755859375,67.79303741455078
2009-11-01 00:00:00+00:00,97.4000015258789,103.58000183105469,72.58370971679688
2009-12-01 00:00:00+00:00,104.27999877929688,104.06999969482422,73.21039581298828
2010-01-01 00:00:00+00:00,104.83999633789062,100.55000305175781,70.7341537475586
2010-02-01 00:00:00+00:00,101.20999908447266,103.30000305175781,72.85398864746094
2010-03-01 00:00:00+00:00,103.66999816894531,108.61000061035156,76.74613189697266
2010-04-01 00:00:00+00:00,109.23999786376953,110.0999984741211,77.86245727539062
2010-05-01 00:00:00+00:00,110.56999969482422,101.47000122070312,72.03081512451172
2010-06-01 00:00:00+00:00,100.66999816894531,97.7300033569336,69.502197265625
2010-07-01 00:00:00+00:00,97.75,104.69999694824219,74.52582550048828
2010-08-01 00:00:00+00:00,106.08000183105469,100.19999694824219,71.58943939208984
2010-09-01 00:00:00+00:00,101.36000061035156,107.91000366210938,77.23692321777344
