simulations,block_length,cagr_p05,cagr_median,sharpe_p05,sharpe_median,max_drawdown_p05,profit_factor_p05,joint_target_probability
5000,21,-0.03337893881939808,0.011788352188707218,-0.27361367995038893,0.16700197047136206,-0.5809330682799664,0.9520075968126458,0.0
