open_time,net_return,equity
1986-06-20 00:00:00+00:00,-0.0035555555555555553,9964.444444444445
1986-06-23 00:00:00+00:00,-0.0005555555555555556,9958.90864197531
1986-06-24 00:00:00+00:00,-0.0005555555555555556,9953.37591495199
1986-06-25 00:00:00+00:00,-0.0005555555555555556,9947.846261665905
1986-06-26 00:00:00+00:00,-0.0005555555555555556,9942.319680409424
1986-06-27 00:00:00+00:00,-0.0005555555555555556,9936.796169475865
1986-06-30 00:00:00+00:00,-0.0005555555555555556,9931.27572715949
1986-07-01 00:00:00+00:00,0.003194444444444365,9963.000635732358
1986-07-02 00:00:00+00:00,0.0003433208489390374,9966.421141568597
1986-07-03 00:00:00+00:00,0.014421230426172705,10110.149197375435
1986-07-07 00:00:00+00:00,-0.03632128999497743,9742.935536485074
1986-07-08 00:00:00+00:00,-0.017447617292019317,9572.944525943669
1986-07-09 00:00:00+00:00,0.0179489188870352,9744.76853074992
1986-07-10 00:00:00+00:00,0.014820556197622778,9889.191420392723
1986-07-11 00:00:00+00:00,-0.012103823315391407,9769.494394708207
1986-07-14 00:00:00+00:00,-0.05987503763926517,9184.545550108462
1986-07-15 00:00:00+00:00,-0.048630509477325036,8737.896420688989
1986-07-16 00:00:00+00:00,-0.009921287383434136,8651.205239172652
1986-07-17 00:00:00+00:00,0.007117078715544026,8712.776547844172
1986-07-18 00:00:00+00:00,0.02271599796381123,8910.695962164142
1986-07-21 00:00:00+00:00,-0.0027253132659443165,8886.41152424966
1986-07-22 00:00:00+00:00,0.013247887550477642,9004.137704850187
1986-07-23 00:00:00+00:00,-0.0017906317185855398,8988.01461027737
1986-07-24 00:00:00+00:00,0.005622368661907743,9038.548541954962
1986-07-25 00:00:00+00:00,0.015474037539389165,9178.411381394764
1986-07-28 00:00:00+00:00,-0.018646315980739528,9007.267822576061
1986-07-29 00:00:00+00:00,0.00021565267066537435,9009.210263937399
1986-07-30 00:00:00+00:00,0.020570119078214693,9194.530791867264
1986-07-31 00:00:00+00:00,0.0017413003039789517,9210.541231130086
1986-08-01 00:00:00+00:00,-0.013764014934036947,9083.76720407425
1986-08-04 00:00:00+00:00,0.017747676838381535,9244.982968887247
1986-08-05 00:00:00+00:00,0.007816809268728712,9317.249237447684
1986-08-06 00:00:00+00:00,0.005246334778109048,9366.130646158417
1986-08-07 00:00:00+00:00,0.0046613333907664645,9409.789303681637
1986-08-08 00:00:00+00:00,0.0030593899628021297,9438.577518629405
1986-08-11 00:00:00+00:00,0.012119259602713605,9552.96608985801
1986-08-12 00:00:00+00:00,-0.0014901213580234213,9538.731011055039
1986-08-13 00:00:00+00:00,-0.011437019609828226,9429.636357428726
1986-08-14 00:00:00+00:00,-0.007861277611653134,9355.50736824604
1986-08-15 00:00:00+00:00,-0.0030502719204144216,9326.97052681945
1986-08-18 00:00:00+00:00,0.0058726184793579245,9381.744266291676
1986-08-19 00:00:00+00:00,-0.002852166722080222,9354.985967500292
1986-08-20 00:00:00+00:00,0.011457614554021915,9462.171790874194
1986-08-21 00:00:00+00:00,0.0009228728060730277,9470.904171906384
1986-08-22 00:00:00+00:00,0.004927816422210093,9517.575049017882
1986-08-25 00:00:00+00:00,-0.001045463410634374,9507.624772546167
1986-08-26 00:00:00+00:00,0.005357280926674762,9558.55978939811
1986-08-27 00:00:00+00:00,-0.0010897599861029686,9548.143253414852
1986-08-28 00:00:00+00:00,0.004237755005191973,9588.6059452773
1986-08-29 00:00:00+00:00,0.004826181664206014,9634.882299475694
1986-09-02 00:00:00+00:00,-0.0012058707605696315,9623.263876629228
1986-09-03 00:00:00+00:00,0.0047695750197988135,9669.162755624131
1986-09-04 00:00:00+00:00,-0.0035475631881049857,9634.860789772483
1986-09-05 00:00:00+00:00,0.007039495996926751,9702.685353733032
1986-09-08 00:00:00+00:00,0.0006776056943020858,9709.259948578743
1986-09-09 00:00:00+00:00,0.00332863026999529,9741.578485142834
1986-09-10 00:00:00+00:00,-0.0025163170322353378,9717.065585279812
1986-09-11 00:00:00+00:00,-0.14346242109354032,8323.03183049085
1986-09-12 00:00:00+00:00,-0.035037140541580254,8031.4165945138975
1986-09-15 00:00:00+00:00,-0.01326556339204768,7924.875328551429
1986-09-16 00:00:00+00:00,-0.0010078324456616837,7916.888382067492
1986-09-17 00:00:00+00:00,-0.008705192529741595,7847.97034446512
1986-09-18 00:00:00+00:00,0.015556308279615936,7970.055790512904
1986-09-19 00:00:00+00:00,-0.013894508802687978,7859.315780173709
1986-09-22 00:00:00+00:00,0.011365128587295686,7948.637914623547
1986-09-23 00:00:00+00:00,0.0017564399406418264,7962.59921973049
1986-09-24 00:00:00+00:00,-0.0017106631025057414,7948.977895045256
1986-09-25 00:00:00+00:00,-0.006192941573429258,7899.750339372759
1986-09-26 00:00:00+00:00,0.004562595751340388,7935.793706707832
1986-09-29 00:00:00+00:00,-0.004637065137871748,7898.994914369116
1986-09-30 00:00:00+00:00,0.008216130125231941,7963.894084444118
1986-10-01 00:00:00+00:00,0.01110970044824769,8052.370562123863
1986-10-02 00:00:00+00:00,-0.0007438411570207894,8046.380877488173
1986-10-03 00:00:00+00:00,0.0034528081502677,8074.163486962121
1986-10-06 00:00:00+00:00,0.0070810314377785545,8131.336892447063
1986-10-07 00:00:00+00:00,0.006538727888890131,8184.505491759668
1986-10-08 00:00:00+00:00,0.010518655419675695,8270.595484807931
1986-10-09 00:00:00+00:00,0.0016129067666622115,8283.935184229702
1986-10-10 00:00:00+00:00,0.010629910954051022,8371.992677587195
1986-10-13 00:00:00+00:00,0.010169347025806696,8457.130376423092
1986-10-14 00:00:00+00:00,0.009382957769028123,8536.483273592235
1986-10-15 00:00:00+00:00,-0.0068797526860747155,8477.754379861106
1986-10-16 00:00:00+00:00,0.002570767294990046,8499.54871355581
1986-10-17 00:00:00+00:00,0.0018210011034372467,8515.026401141915
1986-10-20 00:00:00+00:00,-0.01047235471110391,8425.854024294742
1986-10-21 00:00:00+00:00,0.002986487471913919,8451.017731778475
1986-10-22 00:00:00+00:00,0.0044297560686614185,8488.453678862186
1986-10-23 00:00:00+00:00,0.01824390450950021,8643.316217212663
1986-10-24 00:00:00+00:00,-0.00037870926969083794,8640.042913240335
1986-10-27 00:00:00+00:00,0.007158412979797307,8701.891908576481
1986-10-28 00:00:00+00:00,0.0009625929008766567,8710.268287951872
1986-10-29 00:00:00+00:00,0.0014583950876466297,8722.971300435105
1986-10-30 00:00:00+00:00,0.003383874001003887,8752.48873623015
1986-10-31 00:00:00+00:00,0.0011154151273269114,8762.2513945683
1986-11-03 00:00:00+00:00,-0.0031619666375481115,8734.545447988867
1986-11-04 00:00:00+00:00,-0.004699208826501752,8693.499994924196
1986-11-05 00:00:00+00:00,-0.0016398781033164136,8679.243714641338
1986-11-06 00:00:00+00:00,0.009926476067130971,8765.398019655522
1986-11-07 00:00:00+00:00,-0.0002456880755061795,8763.244465885025
1986-11-10 00:00:00+00:00,-0.0007176693116058904,8756.955354261761
1986-11-11 00:00:00+00:00,-0.002713726494421054,8733.191372506439
1986-11-12 00:00:00+00:00,0.005289064569341997,8779.381785572044
1986-11-13 00:00:00+00:00,0.03312343216843612,9070.185042627245
1986-11-14 00:00:00+00:00,-0.01161572441686045,8964.828272762157
1986-11-17 00:00:00+00:00,0.016688922948717436,9114.441601054768
1986-11-18 00:00:00+00:00,0.0070374245766167635,9178.58379638017
1986-11-19 00:00:00+00:00,0.011307814774770709,9282.373521844349
1986-11-20 00:00:00+00:00,0.009906166057184812,9374.326255356555
1986-11-21 00:00:00+00:00,-0.04271782262606736,8973.875449141346
1986-11-24 00:00:00+00:00,0.003930749365987779,9009.149504373512
1986-11-25 00:00:00+00:00,0.0029733225880411336,9035.936612093905
1986-11-26 00:00:00+00:00,4.910164541701656e-05,9036.380291449443
1986-11-28 00:00:00+00:00,0.005130708444462149,9082.743324118152
1986-12-01 00:00:00+00:00,-0.00033545839224457266,9079.696441645472
1986-12-02 00:00:00+00:00,-0.019105935162456462,8906.220350136608
1986-12-03 00:00:00+00:00,-0.0019010773088847619,8889.288936721035
1986-12-04 00:00:00+00:00,0.0030414513023466192,8916.325276134561
1986-12-05 00:00:00+00:00,0.01662364350447132,9064.54708889493
1986-12-08 00:00:00+00:00,0.006673267083213502,9125.03723260749
1986-12-09 00:00:00+00:00,0.009323179293637074,9210.111590788203
