year,observations,initial_capital,final_value,total_return,cagr,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,average_drawdown,longest_drawdown_days,profit_factor,win_rate,turnover_per_bar,annualized_turnover,total_fees,rebalance_count,exposure_pct,average_exposure,best_year,worst_year,monthly_hit_rate,elapsed_days,positive_complete_year_ratio,complete_year_count,worst_rolling_3y_sharpe,fold_pass
1987,253,10000.0,6963.466098032558,-0.3036533901967442,-0.3052137049319089,0.6199738909415303,-0.526120015704236,-0.55149162243414,-0.6176707628140218,-0.4941365583525402,-0.16991233852980994,108.0,0.8941630391838675,0.5573122529644269,,,,,,,-0.3036533901967442,-0.3036533901967442,0.45454545454545453,363.0,0.0,1,,False
1988,253,10000.0,12314.092620749692,0.23140926207496926,0.23443068920708265,0.2652362687293089,1.2682178745254742,1.2140826743904578,1.3920547577720093,-0.1684062267653107,-0.054103135002959164,107.0,1.2382457950983705,0.6324110671936759,,,,,,,0.23140926207496926,0.23140926207496926,0.7272727272727273,361.0,1.0,1,,True
1989,252,10000.0,13901.965085744949,0.39019650857449495,0.39689164982001524,0.2882154457428249,1.801833421222821,1.867982884852121,3.351241139791355,-0.11843124181888187,-0.031208167575102978,91.0,1.3935324818990162,0.6587301587301587,,,,,,,0.39019650857449495,0.39019650857449495,0.8181818181818182,360.0,1.0,1,,True
1990,253,10000.0,11138.863200965972,0.11388632009659716,0.11463122800293002,0.30241312635625134,0.667506588487867,0.7678407055689065,0.4390012105672174,-0.26111825034564073,-0.0925897134131541,114.0,1.1087963830455485,0.5928853754940712,,,,,,,0.11388632009659716,0.11388632009659716,0.7272727272727273,363.0,1.0,1,,False
1991,252,10000.0,16696.51637349004,0.669651637349004,0.67496516828614,0.2827982455056697,2.770772643580918,3.3937850215428704,6.697738278110967,-0.10077508858356099,-0.030863504223543847,27.0,1.5720618476879842,0.6587301587301587,,,,,,,0.669651637349004,0.669651637349004,0.7272727272727273,363.0,1.0,1,,True
1992,254,10000.0,12619.418767323483,0.26194187673234826,0.2629504970765575,0.20782841387167927,1.7144056001334587,1.9987783482851496,3.488502805419751,-0.075376318077783,-0.020882148505373885,42.0,1.3289554658701095,0.6062992125984252,,,,,,,0.26194187673234826,0.26194187673234826,0.7272727272727273,364.0,1.0,1,,True
1993,253,10000.0,13980.620174528345,0.3980620174528344,0.40358816736779834,0.20987094799040093,2.4121340292346414,2.328404342645165,3.5724294373730703,-0.112973027023473,-0.03531302311585951,61.0,1.5142424381346877,0.691699604743083,,,,,,,0.3980620174528344,0.3980620174528344,0.7272727272727273,361.0,1.0,1,,True
1994,252,10000.0,11082.514381881703,0.10825143818817029,0.10959329504037618,0.2727615234568817,0.6834648986347659,0.7559663881485557,0.6020209200709059,-0.18204233671392733,-0.06844424460594774,164.0,1.1158771323478116,0.626984126984127,,,,,,,0.10825143818817029,0.10825143818817029,0.6363636363636364,361.0,1.0,1,,True
1995,252,10000.0,9925.094393047895,-0.00749056069521048,-0.007599381922687054,0.25094205770933553,0.08206014610524318,0.09755687586054879,-0.049820965957860536,-0.15253381335710647,-0.06327666224380593,142.0,1.0136149343672347,0.6071428571428571,,,,,,,-0.00749056069521048,-0.00749056069521048,0.45454545454545453,360.0,0.0,1,,False
1996,254,10000.0,10771.791829324908,0.07717918293249082,0.0774542307526731,0.305750428174221,0.5049437682804994,0.530025463306473,0.4667668851677654,-0.16593771583610628,-0.058198144041908845,81.0,1.0927302279268132,0.5708661417322834,,,,,,,0.07717918293249082,0.07717918293249082,0.5454545454545454,364.0,1.0,1,,True
1997,252,10000.0,12197.50019275271,0.21975001927527105,0.22125279373641438,0.3226944823862645,1.0556622860760692,1.0787939251347034,0.810223343939556,-0.2730763009871019,-0.10270446418492553,154.0,1.1969408556353862,0.6309523809523809,,,,,,,0.21975001927527105,0.21975001927527105,0.7272727272727273,363.0,1.0,1,,False
1998,252,10000.0,9605.06236552385,-0.039493763447615016,-0.0397336306630105,0.286214151129323,-0.060029255875945896,-0.07321544302629665,-0.143492434540897,-0.27690401093366324,-0.13465359533319166,134.0,0.9905312545750707,0.5436507936507936,,,,,,,-0.039493763447615016,-0.039493763447615016,0.5454545454545454,363.0,0.0,1,,False
1999,252,10000.0,13512.286433174057,0.35122864331740566,0.35602561803589605,0.25122938060986894,1.8631648428729015,2.569344597368347,2.048306835785789,-0.17381459252871867,-0.06961069853681442,71.0,1.317422140204406,0.5873015873015873,,,,,,,0.35122864331740566,0.35122864331740566,0.5454545454545454,361.0,1.0,1,,True
2000,252,10000.0,14663.472539585844,0.46634725395858445,0.4729700351179027,0.34139145480858246,1.7997473666898172,1.7891479736288893,2.753469436054679,-0.1717723933756824,-0.046798817756822465,52.0,1.3723656137955123,0.6309523809523809,,,,,,,0.46634725395858445,0.46634725395858445,0.8181818181818182,361.0,1.0,1,,True
