leverage,oos__initial_capital,oos__final_value,oos__total_return,oos__cagr,oos__annualized_volatility,oos__sharpe_ratio,oos__sortino_ratio,oos__calmar_ratio,oos__max_drawdown,oos__average_drawdown,oos__longest_drawdown_days,oos__profit_factor,oos__win_rate,oos__turnover_per_bar,oos__annualized_turnover,oos__total_fees,oos__rebalance_count,oos__exposure_pct,oos__average_exposure,oos__best_year,oos__worst_year,oos__monthly_hit_rate,oos__elapsed_days,oos__positive_complete_year_ratio,oos__complete_year_count,oos__worst_rolling_3y_sharpe,check__sample_at_least_5y,check__independent_oos,check__costs_included,check__cagr_at_least_40pct,check__sharpe_above_1_5,check__max_drawdown_at_most_20pct,check__profit_factor_above_1_3,check__walk_forward_passed,check__worst_rolling_3y_sharpe_at_least_1,check__solvent,strict_oos_passed
1.0,10000.0,26906.013821653127,1.6906013821653127,0.02490952460868523,0.10405210291718406,0.3951754755095895,0.4352880512122317,0.04800241347434673,-0.5189223375611579,-0.16345207907045908,4195.0,1.0686612795759292,0.588508243656827,,,,,,,0.22596604792392827,-0.10899718841396666,0.6024844720496895,14693.0,0.6153846153846154,39,-1.2475001857426553,True,True,True,False,False,False,False,False,False,True,False
2.0,10000.0,10714.126281866675,0.07141262818666738,0.0017161794006541609,0.20810420583436812,0.11658336227601931,0.1290222278316912,0.0019293995898967535,-0.8894888387252107,-0.34354530997639265,4914.0,1.0198554439119316,0.5773521571724751,,,,,,,0.4351359095322498,-0.24571117815088017,0.5652173913043478,14693.0,0.5384615384615384,39,-1.4653302495792937,True,True,True,False,False,False,False,False,False,True,False
3.0,10000.0,3139.4339693645425,-0.6860566030635458,-0.028389184875166174,0.31215630875155215,0.023719324531496062,0.02628342353702652,-0.028990787406277276,-0.9792484928856799,-0.4503337278602421,4914.0,1.004012750174498,0.5742916378714582,,,,,,,0.669651637349004,-0.3689003448531034,0.5486542443064182,14693.0,0.48717948717948717,39,-1.5379402708581726,True,True,True,False,False,False,False,False,False,True,False
4.0,10000.0,673.4176694842115,-0.9326582330515789,-0.0648687148901056,0.41620841166873623,-0.02271269434076591,-0.02518746877074937,-0.06505894483284022,-0.9970760370734049,-0.5314941772815567,6426.0,0.996170384471058,0.572415835719222,,,,,,,0.9305622322448375,-0.478282807682357,0.5341614906832298,14693.0,0.4358974358974359,39,-1.574245281497613,True,True,True,False,False,False,False,False,False,True,False
5.0,10000.0,105.0272903885915,-0.9894972709611408,-0.10708114623515264,0.5202605145859203,-0.0505719056641226,-0.05612103251388115,-0.10711617803296548,-0.9996729551179275,-0.5942335129606409,6426.0,0.9914901391901606,0.570737486425116,,,,,,,1.2185485791942892,-0.5740009492392679,0.5217391304347826,14693.0,0.4358974358974359,39,-1.5960282878812813,True,True,True,False,False,False,False,False,False,True,False
