funding_time,gross_pair_return,hedge_turnover,trading_cost,financing_cost,net_return
2020-09-26 08:00:00+00:00,-0.0003804052404112108,0.013370799198570149,1.3370799198570149e-05,3.6529680365296805e-05,-0.0008107109603862886
2020-09-26 16:00:00+00:00,0.00016716893289643036,0.01612076771899329,1.612076771899329e-05,3.6529680365296805e-05,0.0002816874177085706
2020-09-27 00:00:00+00:00,0.00044957790864512837,0.017825380862830198,1.78253808628302e-05,3.6529680365296805e-05,0.0008448007560621297
2020-09-27 08:00:00+00:00,-0.00021265862540705986,0.016059979890711257,1.6059979890711256e-05,3.6529680365296805e-05,-0.00047790691107012776
2020-09-27 16:00:00+00:00,-0.00010459152286993622,0.01788075281362328,1.788075281362328e-05,3.6529680365296805e-05,-0.00026359347891879254
2020-09-28 00:00:00+00:00,-0.0006566994046745906,0.008633685655917323,8.633685655917322e-06,3.6529680365296805e-05,-0.0013585621753703953
2020-09-28 08:00:00+00:00,-0.0001520520589079117,0.025278145699382776,2.5278145699382776e-05,3.6529680365296805e-05,-0.000365911943880503
2020-09-28 16:00:00+00:00,0.00015192268913248879,0.04092225654096193,4.0922256540961934e-05,3.6529680365296805e-05,0.0002263934413587188
2020-09-29 00:00:00+00:00,-0.00018147834006509685,0.04915048447408757,4.915048447408757e-05,3.6529680365296805e-05,-0.00044863684496957806
2020-09-29 08:00:00+00:00,0.00022381762822077945,0.022875906246425604,2.2875906246425603e-05,3.6529680365296805e-05,0.0003882296698298365
2020-09-29 16:00:00+00:00,-0.0009775816075654597,0.009053656474662664,9.053656474662663e-06,3.6529680365296805e-05,-0.0020007465519708786
2020-09-30 00:00:00+00:00,-0.00012150676613445824,0.028973083783440323,2.8973083783440325e-05,3.6529680365296805e-05,-0.0003085162964176536
2020-09-30 08:00:00+00:00,0.00010769511837141666,0.025110458560096194,2.5110458560096194e-05,3.6529680365296805e-05,0.00015375009781744032
2020-09-30 16:00:00+00:00,-8.141545466799064e-05,0.02386082681639068,2.3860826816390678e-05,3.6529680365296805e-05,-0.00022322141651766875
2020-10-01 00:00:00+00:00,-0.0010602448523061886,0.006739091282092158,6.739091282092158e-06,3.6529680365296805e-05,-0.002163758476259766
2020-10-01 08:00:00+00:00,-0.0003429821144583956,0.025233052761761077,2.5233052761761076e-05,3.6529680365296805e-05,-0.0007477269620438491
2020-10-01 16:00:00+00:00,-0.0006313249908865496,0.0495280070347055,4.9528007034705505e-05,3.6529680365296805e-05,-0.0013487076691731017
2020-10-02 00:00:00+00:00,0.0003374323432906876,0.02373295430314007,2.373295430314007e-05,3.6529680365296805e-05,0.0006146020519129383
2020-10-02 08:00:00+00:00,-0.0006966319675575107,0.06460761236402227,6.460761236402227e-05,3.6529680365296805e-05,-0.0014944012278443406
2020-10-02 16:00:00+00:00,0.0005144809495287615,0.014364351649181428,1.4364351649181428e-05,3.6529680365296805e-05,0.0009780678670430448
2020-10-03 00:00:00+00:00,0.00011476198866313566,0.016654686456044454,1.6654686456044453e-05,3.6529680365296805e-05,0.00017633961050493005
2020-10-03 08:00:00+00:00,-0.0004552056841090125,0.01093950916208239,1.093950916208239e-05,3.6529680365296805e-05,-0.0009578805577454043
2020-10-03 16:00:00+00:00,-0.0008017092644466552,0.01133654331250919,1.133654331250919e-05,3.6529680365296805e-05,-0.0016512847525711164
2020-10-04 00:00:00+00:00,4.8736636603463835e-05,0.01980128864542341,1.980128864542341e-05,3.6529680365296805e-05,4.1142304196207456e-05
2020-10-04 08:00:00+00:00,-0.0010090872177915984,0.015620834880857581,1.5620834880857583e-05,3.6529680365296805e-05,-0.002070324950829351
2020-10-04 16:00:00+00:00,-0.00030388763499936215,0.027911926528086245,2.7911926528086246e-05,3.6529680365296805e-05,-0.0006722168768921073
2020-10-05 00:00:00+00:00,-0.0007446355894494617,0.02390371450044304,2.390371450044304e-05,3.6529680365296805e-05,-0.0015497045737646632
2020-10-05 08:00:00+00:00,-2.6784540585243473e-05,0.011585658286087347,1.1585658286087346e-05,3.6529680365296805e-05,-0.0001016844198218711
2020-10-05 16:00:00+00:00,3.552236754223993e-05,0.03539293876149155,3.539293876149155e-05,3.6529680365296805e-05,-8.778840423084928e-07
2020-10-06 00:00:00+00:00,-0.0006950208158150713,0.012871847532373915,1.2871847532373915e-05,3.6529680365296805e-05,-0.0014394431595278134
2020-10-06 08:00:00+00:00,-0.000472123881636629,0.03303217525645394,3.303217525645394e-05,3.6529680365296805e-05,-0.0010138096188950089
2020-10-06 16:00:00+00:00,-0.0010511974440038743,0.030811627018091953,3.0811627018091955e-05,3.6529680365296805e-05,-0.002169736195391137
2020-10-07 00:00:00+00:00,0.000657251753320834,0.08364743202127273,8.364743202127273e-05,3.6529680365296805e-05,0.0011943263942550983
2020-10-07 08:00:00+00:00,-0.0001293073012232556,0.02725315270226178,2.725315270226178e-05,3.6529680365296805e-05,-0.0003223974355140698
2020-10-07 16:00:00+00:00,0.00016091677567439946,0.0036497937967961414,3.6497937967961412e-06,3.6529680365296805e-05,0.00028165407718670597
2020-10-08 00:00:00+00:00,-0.0002960540465457516,0.015551717626464678,1.555171762646468e-05,3.6529680365296805e-05,-0.0006441894910832646
2020-10-08 08:00:00+00:00,3.2064959330276727e-06,0.0747086230134206,7.47086230134206e-05,3.6529680365296805e-05,-0.00010482531151266206
2020-10-08 16:00:00+00:00,0.000154586453902707,0.12766893651767147,0.00012766893651767146,3.6529680365296805e-05,0.00014497429092244572
2020-10-09 00:00:00+00:00,0.0005737817006754317,0.020571690704747125,2.0571690704747127e-05,3.6529680365296805e-05,0.0010904620302808195
2020-10-09 08:00:00+00:00,-0.0009177911661330447,0.0183672801797502,1.83672801797502e-05,3.6529680365296805e-05,-0.0018904792928111363
2020-10-09 16:00:00+00:00,0.0002607553003489692,0.07410772514564679,7.410772514564679e-05,3.6529680365296805e-05,0.00041087319518699484
2020-10-10 00:00:00+00:00,-0.0007660169096051882,0.015303572298056761,1.5303572298056763e-05,3.6529680365296805e-05,-0.00158386707187373
2020-10-10 08:00:00+00:00,0.000608651574075373,0.036446540335104805,3.644654033510481e-05,3.6529680365296805e-05,0.0011443269274503444
2020-10-10 16:00:00+00:00,-0.000321599631901581,0.01618756051100051,1.618756051100051e-05,3.6529680365296805e-05,-0.0006959165046794594
2020-10-11 00:00:00+00:00,0.0003668871251739748,0.026916838227716178,2.691683822771618e-05,3.6529680365296805e-05,0.0006703277317549367
2020-10-11 08:00:00+00:00,0.00021701306280097612,0.013483679317091768,1.3483679317091768e-05,3.6529680365296805e-05,0.00038401276591956365
2020-10-11 16:00:00+00:00,0.0002677746289671073,0.01949426324475695,1.949426324475695e-05,3.6529680365296805e-05,0.0004795253143241609
2020-10-12 00:00:00+00:00,0.0001324704889659827,0.005018051644076038,5.018051644076038e-06,3.6529680365296805e-05,0.00022339324592259257
2020-10-12 08:00:00+00:00,0.00024273300451601952,0.051900288573200754,5.190028857320076e-05,3.6529680365296805e-05,0.00039703604009354147
2020-10-12 16:00:00+00:00,0.00089396769686806,0.04661033474186216,4.661033474186216e-05,3.6529680365296805e-05,0.001704795378628961
2020-10-13 00:00:00+00:00,-0.0011555707948062183,0.010841892846730122,1.0841892846730123e-05,3.6529680365296805e-05,-0.0023585131628244636
2020-10-13 08:00:00+00:00,-0.00022441925236586628,0.0324924494523485,3.24924494523485e-05,3.6529680365296805e-05,-0.0005178606345493779
2020-10-13 16:00:00+00:00,0.0002992100895718829,0.02347982431750098,2.347982431750098e-05,3.6529680365296805e-05,0.000538410674460968
2020-10-14 00:00:00+00:00,0.0001464190625741547,0.009609911398260507,9.609911398260507e-06,3.6529680365296805e-05,0.00024669853338475206
2020-10-14 08:00:00+00:00,-0.0005633915201117053,0.012618499922442433,1.2618499922442434e-05,3.6529680365296805e-05,-0.00117593122051115
2020-10-14 16:00:00+00:00,4.911779507833834e-05,0.04708910202911623,4.708910202911623e-05,3.6529680365296805e-05,1.461680776226365e-05
2020-10-15 00:00:00+00:00,-0.00033939471193181447,0.02429539026509614,2.429539026509614e-05,3.6529680365296805e-05,-0.0007396144944940219
2020-10-15 08:00:00+00:00,0.0006442654307574345,0.004389448767679827,4.389448767679826e-06,3.6529680365296805e-05,0.0012476117323818924
2020-10-15 16:00:00+00:00,-0.0012850781181305078,0.020317587735948273,2.0317587735948274e-05,3.6529680365296805e-05,-0.0026270035043622604
2020-10-16 00:00:00+00:00,-5.843616499626236e-06,0.01422606615996852,1.4226066159968521e-05,3.6529680365296805e-05,-6.24429795245178e-05
2020-10-16 08:00:00+00:00,-5.9258292857847274e-05,0.06509487086312354,6.509487086312354e-05,3.6529680365296805e-05,-0.00022014113694411488
2020-10-16 16:00:00+00:00,0.0005274140343392283,0.019113140928595423,1.9113140928595425e-05,3.6529680365296805e-05,0.0009991852473845643
2020-10-17 00:00:00+00:00,-8.453102812688025e-05,0.02067579516417245,2.067579516417245e-05,3.6529680365296805e-05,-0.00022626753178322975
2020-10-17 08:00:00+00:00,0.0004322730466867013,0.027257642371046387,2.7257642371046387e-05,3.6529680365296805e-05,0.0008007587706370595
2020-10-17 16:00:00+00:00,-0.0004737875017642471,0.011824270317145114,1.1824270317145113e-05,3.6529680365296805e-05,-0.000995928954210936
2020-10-18 00:00:00+00:00,0.00010451718135915659,0.009004140365255292,9.004140365255293e-06,3.6529680365296805e-05,0.00016350054198776108
2020-10-18 08:00:00+00:00,0.0004637709547066724,0.027172160341796925,2.7172160341796925e-05,3.6529680365296805e-05,0.000863840068706251
2020-10-18 16:00:00+00:00,0.00040549055647607626,0.004066563063415934,4.066563063415934e-06,3.6529680365296805e-05,0.0007703848695234398
2020-10-19 00:00:00+00:00,-0.0008987641493521739,0.010429987614275743,1.0429987614275743e-05,3.6529680365296805e-05,-0.0018444879666839203
2020-10-19 08:00:00+00:00,0.0006740280408261571,0.04133014187698483,4.133014187698484e-05,3.6529680365296805e-05,0.0012701962594100326
2020-10-19 16:00:00+00:00,0.00023101820509590628,0.03247155813527536,3.247155813527536e-05,3.6529680365296805e-05,0.0003930351716912404
2020-10-20 00:00:00+00:00,-0.0007768803131063214,0.02677776164393994,2.6777761643939942e-05,3.6529680365296805e-05,-0.0016170680682218797
2020-10-20 08:00:00+00:00,0.00042287442751682034,0.029606051663354532,2.9606051663354534e-05,3.6529680365296805e-05,0.0007796131230049894
2020-10-20 16:00:00+00:00,0.00017801348808156885,0.04744396280122015,4.744396280122015e-05,3.6529680365296805e-05,0.00027205333299662075
2020-10-21 00:00:00+00:00,-5.398392833718833e-06,0.007434906596123142,7.434906596123142e-06,3.6529680365296805e-05,-5.476137262885761e-05
2020-10-21 08:00:00+00:00,-5.9902740586653184e-05,0.049647552621971625,4.964755262197163e-05,3.6529680365296805e-05,-0.00020598271416057481
2020-10-21 16:00:00+00:00,9.886479932172989e-05,0.06604257802537244,6.604257802537244e-05,3.6529680365296805e-05,9.515734025279053e-05
2020-10-22 00:00:00+00:00,-0.0009627323366635898,0.036487287196895285,3.6487287196895285e-05,3.6529680365296805e-05,-0.0019984816408893714
2020-10-22 08:00:00+00:00,0.0015296413538688869,0.04968645651675002,4.968645651675002e-05,3.6529680365296805e-05,0.002973066570855727
2020-10-22 16:00:00+00:00,0.000262061449057992,0.0506978691465822,5.06978691465822e-05,3.6529680365296805e-05,0.0004368953486041049
2020-10-23 00:00:00+00:00,-0.0003611519196091701,0.029007906498473846,2.9007906498473845e-05,3.6529680365296805e-05,-0.0007878414260821108
2020-10-23 08:00:00+00:00,0.0009399483369744048,0.014598970304523812,1.4598970304523811e-05,3.6529680365296805e-05,0.001828768023278989
2020-10-23 16:00:00+00:00,-0.00019594165887511664,0.002951048368177639,2.951048368177639e-06,3.6529680365296805e-05,-0.0004313640464837077
2020-10-24 00:00:00+00:00,0.0011028315376685684,0.01525161379914916,1.525161379914916e-05,3.6529680365296805e-05,0.002153881781172691
2020-10-24 08:00:00+00:00,-0.0009608460576078861,0.017048750417786168,1.704875041778617e-05,3.6529680365296805e-05,-0.0019752705459988554
2020-10-24 16:00:00+00:00,0.0003867062350250955,0.020457491812150286,2.0457491812150285e-05,3.6529680365296805e-05,0.000716425297872744
2020-10-25 00:00:00+00:00,0.0012063837641380234,0.007572983458463495,7.572983458463495e-06,3.6529680365296805e-05,0.0023686648644522866
2020-10-25 08:00:00+00:00,-0.00018153234882737766,0.017568503769612914,1.7568503769612914e-05,3.6529680365296805e-05,-0.00041716288178966505
2020-10-25 16:00:00+00:00,0.0001804367575160215,0.02753569396495356,2.7535693964953563e-05,3.6529680365296805e-05,0.00029680814070179263
2020-10-26 00:00:00+00:00,0.00018758957728740863,0.019581071470066186,1.9581071470066188e-05,3.6529680365296805e-05,0.00031906840273945424
2020-10-26 08:00:00+00:00,-0.00030932612639768823,0.022634443790779918,2.263444379077992e-05,3.6529680365296805e-05,-0.0006778163769514533
2020-10-26 16:00:00+00:00,0.00030759175212886837,0.032800418109526136,3.280041810952614e-05,3.6529680365296805e-05,0.0005458534057829138
2020-10-27 00:00:00+00:00,-2.6267917463675627e-07,0.041181079316992,4.1181079316992e-05,3.6529680365296805e-05,-7.823611803156231e-05
2020-10-27 08:00:00+00:00,-0.00022626578432365986,0.021345374033405196,2.1345374033405197e-05,3.6529680365296805e-05,-0.0005104066230460217
2020-10-27 16:00:00+00:00,-6.390754348746621e-05,0.06282669097670623,6.282669097670623e-05,3.6529680365296805e-05,-0.00022717145831693545
2020-10-28 00:00:00+00:00,9.482370440635617e-05,0.019571078303905087,1.9571078303905087e-05,3.6529680365296805e-05,0.00013354665014351044
2020-10-28 08:00:00+00:00,0.0009578348478212566,0.061606095474585176,6.160609547458518e-05,3.6529680365296805e-05,0.0018175339198026313
2020-10-28 16:00:00+00:00,-0.0006336510197953644,0.04013413618965053,4.013413618965053e-05,3.6529680365296805e-05,-0.0013439658561456762
2020-10-29 00:00:00+00:00,-0.0001040114956802824,0.015386817352915194,1.5386817352915193e-05,3.6529680365296805e-05,-0.00025993948907877676
2020-10-29 08:00:00+00:00,0.0004939056979369875,0.013394375147207899,1.3394375147207899e-05,3.6529680365296805e-05,0.0009378873403614702
2020-10-29 16:00:00+00:00,-7.573879140951081e-06,0.02803190739837147,2.803190739837147e-05,3.6529680365296805e-05,-7.970934604557045e-05
2020-10-30 00:00:00+00:00,0.00033825665632040546,0.030496558545032332,3.0496558545032332e-05,3.6529680365296805e-05,0.0006094870737304817
2020-10-30 08:00:00+00:00,0.00034476208707433795,0.069201407185016,6.9201407185016e-05,3.6529680365296805e-05,0.000583793086598363
2020-10-30 16:00:00+00:00,-0.000251875708130242,0.050320599061612736,5.0320599061612734e-05,3.6529680365296805e-05,-0.0005906016956873936
2020-10-31 00:00:00+00:00,-0.00041376318654530686,0.003870543870079679,3.870543870079679e-06,3.6529680365296805e-05,-0.0008679265973259903
2020-10-31 08:00:00+00:00,0.0005886049323700137,0.02895495398427761,2.895495398427761e-05,3.6529680365296805e-05,0.001111725230390453
2020-10-31 16:00:00+00:00,3.836058352404227e-05,0.02712915953467926,2.712915953467926e-05,3.6529680365296805e-05,1.3062327148108474e-05
2020-11-01 00:00:00+00:00,-0.0008913462715933515,0.018057225322061415,1.8057225322061417e-05,3.6529680365296805e-05,-0.0018372794488740614
2020-11-01 08:00:00+00:00,-2.3650435884701223e-06,0.007060267660434216,7.060267660434216e-06,3.6529680365296805e-05,-4.832003520267126e-05
2020-11-01 16:00:00+00:00,-0.000222667386112919,0.007839949533433338,7.839949533433339e-06,3.6529680365296805e-05,-0.0004897044021245681
2020-11-02 00:00:00+00:00,0.0004043992366953356,0.030112056024905715,3.0112056024905715e-05,3.6529680365296805e-05,0.0007421567370004686
2020-11-02 08:00:00+00:00,-0.0007694332367048742,0.015076856048615916,1.5076856048615916e-05,3.6529680365296805e-05,-0.001590473009823661
2020-11-02 16:00:00+00:00,0.0002130576517181396,0.07313903929612442,7.313903929612442e-05,3.6529680365296805e-05,0.000316446583774858
2020-11-03 00:00:00+00:00,0.00012662756605777968,0.01808670516031291,1.808670516031291e-05,3.6529680365296805e-05,0.00019863874658994964
2020-11-03 08:00:00+00:00,0.0004491754129062486,0.04084072823768037,4.084072823768037e-05,3.6529680365296805e-05,0.00082098041720952
2020-11-03 16:00:00+00:00,-4.180689925717755e-05,0.024869713873266974,2.4869713873266976e-05,3.6529680365296805e-05,-0.00014501319275291887
2020-11-04 00:00:00+00:00,4.3568576018522363e-05,0.035385120051900004,3.538512005190001e-05,3.6529680365296805e-05,1.5222351619847914e-05
2020-11-04 08:00:00+00:00,-0.000606721677625097,0.06007069606669446,6.007069606669446e-05,3.6529680365296805e-05,-0.0013100437316821854
2020-11-04 16:00:00+00:00,0.000921698446622148,0.04216855326084687,4.216855326084687e-05,3.6529680365296805e-05,0.0017646986596181523
2020-11-05 00:00:00+00:00,-0.00026885652086844363,0.08540468100569393,8.540468100569393e-05,3.6529680365296805e-05,-0.000659647403107878
2020-11-05 08:00:00+00:00,0.0005781209766847856,0.03289109686677755,3.2891096866777546e-05,3.6529680365296805e-05,0.0010868211761374967
2020-11-05 16:00:00+00:00,-0.000450838040265848,0.04319564624210348,4.319564624210348e-05,3.6529680365296805e-05,-0.0009814014071390963
2020-11-06 00:00:00+00:00,0.00044264069685248257,0.030729067273057298,3.07290672730573e-05,3.6529680365296805e-05,0.0008180226460666111
2020-11-06 08:00:00+00:00,-0.0001272564222292912,0.13266483842514337,0.0001326648384251434,3.6529680365296805e-05,-0.0004237073632490226
2020-11-06 16:00:00+00:00,0.0006828599373270357,0.030988360969791157,3.0988360969791156e-05,3.6529680365296805e-05,0.0012982018333189834
2020-11-07 00:00:00+00:00,0.0004920160908364943,0.09694948387642743,9.694948387642743e-05,3.6529680365296805e-05,0.0008505530174312643
2020-11-07 08:00:00+00:00,-0.0002534814168246094,0.08807594781274264,8.807594781274264e-05,3.6529680365296805e-05,-0.0006315684618272582
2020-11-07 16:00:00+00:00,1.5874311899066068e-05,0.025418483390384716,2.5418483390384716e-05,3.6529680365296805e-05,-3.0199539957549386e-05
2020-11-08 00:00:00+00:00,0.001098887522162527,0.08166441767439322,8.166441767439322e-05,3.6529680365296805e-05,0.002079580946285364
2020-11-08 08:00:00+00:00,-0.0005832823240558639,0.013992199471239863,1.3992199471239864e-05,3.6529680365296805e-05,-0.0012170865279482646
2020-11-08 16:00:00+00:00,0.000799570410732066,0.11252122319803698,0.00011252122319803699,3.6529680365296805e-05,0.001450089917900798
2020-11-09 00:00:00+00:00,-0.0006656996194797997,0.02684916205838092,2.6849162058380922e-05,3.6529680365296805e-05,-0.001394778081383277
2020-11-09 08:00:00+00:00,0.00030473584264050055,0.04845182310030188,4.8451823100301886e-05,3.6529680365296805e-05,0.0005244901818154024
2020-11-09 16:00:00+00:00,-0.00042268031379515955,0.040620439770305244,4.062043977030525e-05,3.6529680365296805e-05,-0.0009225107477259212
2020-11-10 00:00:00+00:00,0.0023270276250904583,0.040652421544213224,4.065242154421322e-05,3.6529680365296805e-05,0.004576873148271407
2020-11-10 08:00:00+00:00,-0.0003856186010161421,0.030932952330677832,3.093295233067783e-05,3.6529680365296805e-05,-0.0008386998347282588
2020-11-10 16:00:00+00:00,5.928367551232137e-05,0.02421903756318955,2.421903756318955e-05,3.6529680365296805e-05,5.781863309615637e-05
2020-11-11 00:00:00+00:00,0.0006252995792094579,0.03490853432964419,3.4908534329644196e-05,3.6529680365296805e-05,0.0011791609437239747
2020-11-11 08:00:00+00:00,-0.00043051654555567527,0.029300699497886024,2.9300699497886023e-05,3.6529680365296805e-05,-0.0009268634709745335
2020-11-11 16:00:00+00:00,0.0012584979944167533,0.03214486515380735,3.214486515380735e-05,3.6529680365296805e-05,0.0024483214433144024
2020-11-12 00:00:00+00:00,-0.00045424621193273503,0.030219552792960153,3.0219552792960153e-05,3.6529680365296805e-05,-0.000975241657023727
2020-11-12 08:00:00+00:00,0.0001892064636274391,0.01811092085033489,1.811092085033489e-05,3.6529680365296805e-05,0.0003237723260392465
2020-11-12 16:00:00+00:00,-0.0003735734034578983,0.051562826076406554,5.156282607640656e-05,3.6529680365296805e-05,-0.0008352393133575001
2020-11-13 00:00:00+00:00,0.0013219409712390512,0.00788983949996866,7.88983949996866e-06,3.6529680365296805e-05,0.002599462422612837
2020-11-13 08:00:00+00:00,-0.0007914651104301534,0.017195253444662495,1.7195253444662495e-05,3.6529680365296805e-05,-0.001636655154670266
2020-11-13 16:00:00+00:00,0.0009431897005669103,0.03948942870087421,3.948942870087421e-05,3.6529680365296805e-05,0.0018103602920676496
2020-11-14 00:00:00+00:00,0.0005938041537429683,0.02035265653501403,2.035265653501403e-05,3.6529680365296805e-05,0.0011307259705856257
2020-11-14 08:00:00+00:00,-0.0005039257202914865,0.04067064694411415,4.0670646944114154e-05,3.6529680365296805e-05,-0.001085051767892384
2020-11-14 16:00:00+00:00,-0.0004005125740875027,0.025200585071805198,2.52005850718052e-05,3.6529680365296805e-05,-0.0008627554136121074
2020-11-15 00:00:00+00:00,0.0017138109433416453,0.012173671897150712,1.2173671897150712e-05,3.6529680365296805e-05,0.0033789185344208434
2020-11-15 08:00:00+00:00,-0.0005020394179776817,0.049444827100321304,4.944482710032131e-05,3.6529680365296805e-05,-0.0010900533434209814
2020-11-15 16:00:00+00:00,-0.0002805613284278572,0.031880337085757465,3.1880337085757466e-05,3.6529680365296805e-05,-0.0006295326743067688
2020-11-16 00:00:00+00:00,-6.006523911946388e-06,0.05056106343046282,5.056106343046282e-05,3.6529680365296805e-05,-9.91037916196524e-05
2020-11-16 08:00:00+00:00,0.00031723067135184434,0.05379305096512277,5.379305096512277e-05,3.6529680365296805e-05,0.0005441386113732691
2020-11-16 16:00:00+00:00,0.00022684026557866964,0.03818487359128386,3.8184873591283865e-05,3.6529680365296805e-05,0.0003789659772007586
2020-11-17 00:00:00+00:00,0.0001977039296597302,0.014092047033409771,1.4092047033409771e-05,3.6529680365296805e-05,0.0003447861319207538
2020-11-17 08:00:00+00:00,0.00010096339944300217,0.021445495739534415,2.1445495739534417e-05,3.6529680365296805e-05,0.0001439516227811731
2020-11-17 16:00:00+00:00,4.6187740542689626e-05,0.04375642219685005,4.375642219685006e-05,3.6529680365296805e-05,1.208937852323239e-05
2020-11-18 00:00:00+00:00,-0.0001116443557670374,0.027044900733101646,2.7044900733101645e-05,3.6529680365296805e-05,-0.00028686329263247326
2020-11-18 08:00:00+00:00,0.0017490432747833203,0.039066153302261264,3.906615330226127e-05,3.6529680365296805e-05,0.0034224907158990825
