funding_time,BTCUSDT__gross,BTCUSDT__hedge_turnover,BTCUSDT__funding,BTCUSDT__spot,ETHUSDT__gross,ETHUSDT__hedge_turnover,ETHUSDT__funding,ETHUSDT__spot,BNBUSDT__gross,BNBUSDT__hedge_turnover,BNBUSDT__funding,BNBUSDT__spot,SOLUSDT__gross,SOLUSDT__hedge_turnover,SOLUSDT__funding,SOLUSDT__spot
2020-09-20 16:00:00+00:00,-8.495459836228466e-05,0.023329771128198895,-6.625e-05,10834.62,0.00016305942447494362,0.05340897599662353,-8e-07,370.74,-0.00010192762412397638,0.06597371683439845,0.0,26.2537,-0.002521109226124746,0.09689388848001812,-0.00042585,2.8115
2020-09-21 00:00:00+00:00,-2.0062539024407898e-05,0.015757278373340622,-7.506e-05,10920.28,6.581446675860535e-05,0.0015377603851594035,-1.481e-05,371.04,0.00037529877554619837,0.00448454474837634,6.052e-05,26.3167,-0.001563755984398385,0.0381567312644977,0.0001,2.8628
2020-09-21 08:00:00+00:00,-0.00010695279201153709,0.003255432329872021,-0.00012071,10902.58,-0.0007342598187396355,0.005903558206271198,0.0001,369.79,-9.854860042901592e-06,0.03358858263401987,0.0,25.8746,0.000993162812295456,0.09283112564588514,0.0001,2.7312
2020-09-21 16:00:00+00:00,-0.00021959179056562093,0.0884318780450144,0.0001,10418.77,0.0009604229426978367,0.1608923658224406,5.075e-05,340.21,-7.236667501497873e-05,0.1980678944304709,0.0,23.3112,-0.0012338927378364617,0.03462099888489323,0.0001,2.6821
2020-09-22 00:00:00+00:00,9.968569826991339e-05,0.00029722561900935585,0.0001,10417.22,-0.00024597327444724284,0.0006062754710318696,-0.00022757,340.31,0.0019614269337808743,0.017739250469248624,0.0,23.1273,0.0015196464524473577,0.05436388993359342,-4.279e-05,2.7571
2020-09-22 08:00:00+00:00,-0.00026753280978341075,0.00813953529475886,0.0001,10372.91,-0.00043866858521045564,0.024243738335832155,9.7e-07,336.11,-0.0020871379286044878,0.00893879246534568,0.0,22.9998,-0.0022417825647066294,0.06374214620102536,0.0001,2.666
2020-09-22 16:00:00+00:00,0.0004084220290234807,0.014759673616268065,0.0001,10451.06,0.00048774551168882894,0.03010757956343535,1.01e-05,341.25,0.001153536574476366,0.08347328626746142,0.0,23.973,-0.0007964699546643029,0.168488367929158,0.0001,2.8894
2020-09-23 00:00:00+00:00,0.0004520271675171726,0.014623150881656999,4.321e-05,10529.61,-0.00016944532073125417,0.017441606492892614,0.0001,344.18,0.00041896479410752363,0.005737961748252918,0.0,24.0468,0.004886373580547787,0.015286998053701373,0.0001,2.9184
2020-09-23 08:00:00+00:00,-0.0001532003415612388,0.019053037215613577,-2.604e-05,10428.63,-6.155602883069233e-05,0.04925677444475873,1.632e-05,335.69,-0.001361366805168629,0.04162148330378557,0.0,23.53,0.0008024190034550238,0.0951377260209989,0.0001,2.7806
2020-09-23 16:00:00+00:00,9.060079879818616e-05,0.004531847176842074,-5.506e-05,10453.02,-8.131058329573512e-05,0.017101683546446145,0.0001,338.53,0.0006869479386300004,0.019967535699278782,0.0,23.773,-0.0010231809465412911,0.0972175490685292,0.0001,2.9142
2020-09-24 00:00:00+00:00,-0.0002078615457123441,0.04023222258562986,3.817e-05,10241.46,0.0005968931295479862,0.10583230915973696,-1.579e-05,320.72,0.0007201588166086959,0.0788087467104378,0.0,22.8448,0.0035433006892427728,0.044261116629809694,-8.917e-05,2.855
2020-09-24 08:00:00+00:00,0.00011587053774408304,0.019527420601273437,6.991e-05,10341.69,-0.0006896749400960563,0.04605581007603998,3.064e-05,327.99,-0.00020794442550586822,0.0854089529701203,0.0,23.818,-0.007197424209823377,0.13423262561087435,0.0001,3.0362
2020-09-24 16:00:00+00:00,0.0003633035212916623,0.03898057922667286,1.182e-05,10545.07,0.0006350494019709441,0.10003375415972293,5.598e-05,344.49,-0.0008174314954341177,0.018602300082217305,0.0,24.0298,0.0018749759932779164,0.007176464696261986,0.0001,3.028
2020-09-25 00:00:00+00:00,5.303152890952944e-05,0.035989549525241804,-0.00023219,10736.33,-0.00016036328157624074,0.026223436546112477,5.361e-05,348.97,0.0009283633117442847,0.04444030392643494,0.0,24.5749,-0.0003516527204501131,0.07502232643247098,0.0001,3.1409
2020-09-25 08:00:00+00:00,-0.0005881882135757004,0.008588791489115843,2.542e-05,10686.93,0.00021165884952191173,0.03426932283209949,0.0001,343.01,0.0006759920663537225,0.0008183520663537225,-0.00014236,24.577,-0.0009364721386988406,0.08963817525536011,0.0001,2.9985
2020-09-25 16:00:00+00:00,0.00014823789886576612,0.007404887563456031,0.0001,10647.62,-0.00027589370261659206,0.02445682428773055,0.0001,347.14,-0.0021929402594002,0.008141925672162098,0.0,24.45,0.0013460005154607197,0.08843847202914512,-0.00039395,3.1337
2020-09-26 00:00:00+00:00,-7.824797343424236e-05,0.007494436943363603,0.0001,10686.57,0.0002900729572965609,0.027406861996900567,0.0001,351.93,0.001468574760217889,0.01836782605777798,0.0,24.6925,-0.0010838512076641134,0.03337578068272551,-0.00044892,3.185
2020-09-26 08:00:00+00:00,0.00018678736525680185,0.003519608325783574,0.0001,10705.84,-1.74396906867825e-05,0.006190632937392748,0.0001,350.82,7.265246846355211e-07,0.008641573768926714,0.0,24.7992,-0.001691695160899498,0.03513138176217756,0.0001,3.1262
2020-09-26 16:00:00+00:00,2.7268131722613025e-05,0.002904830984273854,0.0001,10721.0,8.806147814423007e-05,0.008677350984086951,0.0001,352.34,-0.000462717593633144,0.05164178788622342,0.0,25.4338,0.0010160637153520224,0.0012591010213889309,0.0001,3.1296
2020-09-27 00:00:00+00:00,-5.644976798879848e-06,0.0015215576715104095,0.0001,10728.59,9.644529551567907e-05,0.009142454630692187,0.0001,353.95,-5.278589784925487e-05,0.058721590213523855,-0.00067742,26.1885,0.001760297213712969,0.0019159209355943396,0.0001,3.1292
2020-09-27 08:00:00+00:00,0.00017970691889203073,0.010763310262854153,0.0001,10671.28,0.00011919300458319562,0.002184508083140857,0.0001,354.34,0.00042489967260704283,0.00937711948942943,-0.00135555,26.3346,-0.0015744340977105087,0.041914981727420586,0.0001,3.061
2020-09-27 16:00:00+00:00,0.00027464944916834035,0.015482328907691967,0.0001,10754.82,0.00022559596333416855,0.006873331620342649,0.0001,355.58,-0.0026691611452533464,0.0020103211452533465,-0.00065884,26.3,0.001750549641271093,0.04715702958120516,0.0001,3.1357
2020-09-28 00:00:00+00:00,0.00025016580306337345,0.0034649574625982282,0.0001,10774.26,0.00014974899363285878,0.011199477622037213,0.0001,357.58,-0.0006464375876972903,0.004633710359070786,-0.00098357,26.2435,-0.0023802748276973043,0.015236597179963063,0.0001,3.1557
2020-09-28 08:00:00+00:00,-0.0004034148754363699,0.015305359510148886,0.0001,10854.0,0.0002680903630357777,0.0013426526987366794,0.0001,357.37,-0.0016052993770251378,0.02442781358427959,0.0,25.9019,0.0011324156537940832,0.06003675700436595,0.0001,3.0626
2020-09-28 16:00:00+00:00,0.0002709472877695628,0.008653449248069434,0.0001,10901.89,-6.205097365529219e-05,0.042359213578238686,0.0001,364.91,0.0010858041003371291,0.10437939482113201,-0.00060424,27.2756,-0.0006870096579214447,0.008296968516407599,0.0001,3.0741
2020-09-29 00:00:00+00:00,0.00018586773826380067,0.03783712004405637,0.0001,10696.11,-6.456224448946343e-05,0.06012427609921178,0.0001,353.91,-0.001519760002488456,0.020516847421582884,-0.00160076,26.9969,0.0006725411484537313,0.07812369433149924,0.0001,2.9549
2020-09-29 08:00:00+00:00,0.00021021312768111357,0.00566571849605868,0.0001,10727.0,0.0005288134860624463,0.005672196187018086,-1.526e-05,355.01,-0.0005060163744179888,0.05879829444501117,-0.00138124,27.8024,0.0006622602735575466,0.02136741585761448,0.0001,2.9873
2020-09-29 16:00:00+00:00,-4.544916243630634e-05,0.00014544916243630635,0.0001,10725.94,-0.0003345645896719302,0.00204220138525546,7.388e-05,355.3,-0.0029083693291237387,0.0325395657725962,-0.00151,28.2353,-0.0006219433490298632,0.0014874095783626862,0.0001,2.984
2020-09-30 00:00:00+00:00,0.0001105603087079409,0.021365654736313466,0.0001,10840.58,-4.965151380863517e-05,0.02536777704153126,0.0001,359.78,0.0008190902452898752,0.04428444688691702,-0.00066187,28.8814,-0.001366026104727014,0.02487445646899955,0.0001,2.9447
2020-09-30 08:00:00+00:00,0.0002871091758588461,0.024912723488008326,0.0001,10706.56,0.0007464927456726333,0.02694033898504089,0.0001,355.05,-0.00287572589517007,0.029707883484846098,-0.00223882,28.4432,0.0022729044471242574,0.01888088828248946,0.0001,2.9201
2020-09-30 16:00:00+00:00,-3.832261542034984e-05,0.01336946314982157,0.0001,10777.39,-0.0005159979018064836,0.013750770074739682,-2.8e-06,357.4,-0.0008610791975379307,0.04863534635003841,-0.00281779,29.1627,0.0010897378960928017,0.019687727690963053,0.0001,2.8928
2020-10-01 00:00:00+00:00,2.495257692951584e-05,9.929152663801233e-05,7.412e-05,10776.59,7.584131412148447e-05,0.013621737975190173,9.937e-05,359.83,-0.0032302235932691013,0.009327436362011499,-0.00123407,29.2696,-0.0011115497070066538,0.003907899264528947,0.0001,2.8967
2020-10-01 08:00:00+00:00,0.00024156536616027892,0.008796326861344017,0.0001,10824.75,6.687214115387299e-05,0.023043994101238807,0.0001,363.97,-0.0014456592981054617,0.0195977951480093,-0.00076986,28.9729,-0.0002347066670422727,0.04949409493645218,0.0001,2.9679
2020-10-01 16:00:00+00:00,-0.00035211123428967604,0.019598236348795428,0.0001,10716.23,-0.0004843413673281006,0.01513123958714635,0.0001,361.11,-0.0007262452177206971,0.08499503810327913,-0.00066939,27.7408,-0.0009626021442077249,0.0783875140996011,0.0001,2.85
2020-10-02 00:00:00+00:00,0.00042248554912538774,0.01854716033539827,-2.63e-06,10619.13,0.00034552205147457364,0.04616091469332895,4.321e-05,352.83,-0.001049463494822371,0.02003562920560442,-0.00071798,27.4583,0.00163118526738516,0.010188112978228636,0.0001,2.8667
2020-10-02 08:00:00+00:00,-0.00020773543598377145,0.023963305697103365,-1.652e-05,10490.88,3.980621346845173e-05,0.06019545340900179,0.0001,342.2,-0.0009427987057971572,0.03177009816855414,-0.00122515,27.026,-0.0016757999419175662,0.14250159218142977,0.0001,2.6599
2020-10-02 16:00:00+00:00,0.00034016697823170396,0.003927262255541075,0.0001,10512.74,0.0005430898326036345,0.005033044112457752,-3.462e-05,343.16,0.0003051732694642793,0.010432971374252253,-0.00044083,26.8951,0.0008694937178154282,0.03806412885447463,0.0001,2.6103
2020-10-03 00:00:00+00:00,0.00010307998385018494,0.010966467441464012,0.0001,10570.4,-6.901555758513322e-05,0.014348457209292897,5.867e-05,345.6,-0.0009060400117798622,0.03272754287088819,-0.00080154,27.3338,0.001331023540167353,0.008576278302532714,0.0001,2.6231
2020-10-03 08:00:00+00:00,2.4858257876914008e-05,0.007994562337192757,0.0001,10527.75,0.00020667568620836446,0.0026255532026806527,-0.00011916,346.11,-0.0018446164917396708,0.024748140585718392,-0.0015424,27.6679,-0.00020774018878165777,0.008389780522737755,0.0001,2.6337
2020-10-03 16:00:00+00:00,-4.581310796362155e-05,0.0028447350378630887,9.749e-05,10541.97,-0.00048700311762797183,0.0071578643955452215,-3.221e-05,347.27,-0.0010088250424886746,0.033578378026922096,-0.00174458,28.1426,-0.001665195789706353,0.001765195789706353,0.0001,2.6315
2020-10-04 00:00:00+00:00,9.02468967857565e-05,0.0001116868967857565,-2.144e-05,10542.07,0.00031125082323049506,0.007977696842178306,-6.7e-06,345.94,-0.0012105346236733184,0.00218974673143868,-0.00219036,28.1872,0.0010039834500709221,0.0689260241112909,0.0001,2.542
2020-10-04 08:00:00+00:00,0.0001293818585775151,0.013345316650093197,5.039e-05,10612.83,8.977986075475646e-06,0.014081887481924626,0.0001,348.36,-0.0049087059476472725,0.027586277391139502,-0.00239764,28.5406,0.0007339972318278875,0.007469858000273,0.0001,2.5523
2020-10-04 16:00:00+00:00,-3.772515323595037e-05,0.003998920396989458,-7.56e-06,10591.45,-0.0001792459094496951,0.009472376844023911,-6.384e-05,346.69,-0.0019455324389267693,0.02751007731002253,-0.00220642,28.9369,0.0009469529616149663,0.07066633156130908,0.0001,2.4632
2020-10-05 00:00:00+00:00,-1.1925371502607193e-05,0.014172583551024687,-3.381e-05,10666.62,6.664252447842181e-05,0.032627317497442965,0.0001,352.34,-0.001566048846488438,0.002671585197756121,-0.00209453,28.9832,-0.0014672106642852234,0.04614337175554839,0.0001,2.5181
2020-10-05 08:00:00+00:00,0.00019329117299016554,0.003407169979033453,-9.143e-05,10686.31,0.00014746087563643595,0.00820480708384419,3.05e-06,350.92,-0.0018909743561900151,0.011466282074845902,-0.00209556,28.82,0.0014430841452224396,0.023264374006625843,0.0001,2.4905
2020-10-05 16:00:00+00:00,-0.00013643568973394885,0.007497382756850968,-6.912e-05,10726.01,6.83055521196335e-05,0.010859939442750655,-1.442e-05,352.84,-0.0012355061500966703,0.021769554307918493,-0.00079132,28.4999,0.0014457257578799454,0.10144487853844608,0.0001,2.6185
2020-10-06 00:00:00+00:00,-1.010443796222989e-05,0.012350805707810109,-1.26e-06,10792.2,-0.00010304003767789252,0.004536000383443595,-4.499e-05,353.63,-0.00010976411648913869,0.008953147766958214,-0.000497,28.633,-0.002557174671131024,0.02564743627128374,0.0001,2.6486
2020-10-06 08:00:00+00:00,-0.00046104898869199425,0.014642188125705613,-8.313e-05,10711.15,-0.00020149287371572976,0.016330915693996362,9.514e-05,350.69,-0.0010872745601102646,0.009496670027577814,-0.00149526,28.7748,-0.00013867910402852744,0.09165892717853596,0.0001,2.5269
2020-10-06 16:00:00+00:00,0.00025916205191582695,0.00426537849466424,6.937e-05,10735.01,-4.865038723410752e-05,0.003813098485554667,4.4e-07,351.35,-0.004071800273250925,0.04073718028682238,-0.00081215,28.1418,-0.0003435011674462919,0.07443085080532652,0.0001,2.4323
2020-10-07 00:00:00+00:00,2.932061451274298e-05,0.025242631463678444,5.11e-06,10599.65,0.00017123682287315193,0.06029739395393918,-7.208e-05,340.8,0.0010469309598282637,0.03381431322954809,-0.00070831,27.6907,0.0013815186160691772,0.2152353894379252,0.0001,2.1721
2020-10-07 08:00:00+00:00,0.00010431596071040186,0.003479675492120693,-8.58e-06,10618.69,0.0003109228597358588,0.002709194886743038,2.716e-05,341.31,-0.000524160455375388,0.02248485415758139,-0.00057549,27.3801,-0.00040830756996389504,0.080338886272602,0.0001,2.2588
2020-10-07 16:00:00+00:00,-0.00014530046812487289,0.0022345325914565617,1.553e-05,10629.7,-0.0002735306235348469,0.003404675741646379,7.205e-05,340.67,0.0006300448346251188,0.008406994323960859,-0.00034934,27.5086,0.0004324533597321988,0.0005529725301207655,0.0001,2.2598
2020-10-08 00:00:00+00:00,1.6460597460651863e-05,0.006915650169635024,2.693e-05,10666.4,-0.0005835544953063266,0.0060259679746261785,0.0001,341.58,-0.0006796243513038834,0.013560881249946588,-0.00053273,27.6931,6.250206296655172e-05,0.03570437111165092,0.0001,2.3001
2020-10-08 08:00:00+00:00,0.00012608916556555575,0.014002706893008754,3.248e-05,10592.22,0.0006063511117882058,0.031948473015880996,0.0001,336.21,-0.0012171373473851554,0.0651026318369966,0.0,26.7748,0.0004975230537635044,0.18778068030779604,0.0001,2.0846
2020-10-08 16:00:00+00:00,-6.10916409924542e-05,0.05768999729091262,8.856e-05,10896.96,-0.0003293435447404459,0.07764298977774975,0.0001,349.19,0.0006452312270959215,0.04902087272139277,0.0,27.4397,0.00036354977424780656,0.32632188628063075,0.0001,2.425
2020-10-09 00:00:00+00:00,0.00021815952594456432,0.00507026639365149,6.128e-05,10925.44,0.0003428309461293132,0.00978036559443618,0.0001,350.94,0.000988889336446735,0.020275419919193904,-0.00020094,27.7342,0.0007452469941811146,0.04716071091170693,0.0001,2.3686
2020-10-09 08:00:00+00:00,-4.9924054821504166e-05,0.005607281146982945,0.0001,10893.99,9.923046319194598e-05,0.002164842818580315,0.0001,350.56,-0.0004692399252119728,0.03287688103258102,0.0,28.1836,-0.0032512311476906477,0.032820115720856524,0.0001,2.4035
2020-10-09 16:00:00+00:00,-0.00015403290800940504,0.03553220004420088,0.0001,11086.15,0.00014496862257075128,0.08307917560381006,0.0001,365.13,-0.0007579314454034038,0.022258894893650183,-0.0001996,28.4894,0.0018100169322379344,0.15556063004092602,0.0001,2.5925
2020-10-10 00:00:00+00:00,-9.09513975336674e-05,0.006215240111691833,0.0001,11050.64,-7.255020937889664e-05,0.0004847499302974567,0.0001,365.01,-0.0007360245843920022,0.006557046961867208,-0.00087665,28.398,-0.0021645414471161864,0.04795725218837055,0.0001,2.5274
2020-10-10 08:00:00+00:00,0.00014165231068542496,0.05981189463320202,0.0001,11381.35,-0.00019861052072449436,0.05450741365762468,0.0001733,374.89,0.00038292763977620936,0.029647356183028162,0.0,28.8244,0.002108636866564352,0.0018194968665643518,0.00028914,2.5316
2020-10-10 16:00:00+00:00,6.76568910007557e-05,0.0056172503047873246,0.0001,11349.2,0.0004899302001406584,0.011414046497454367,0.00027917,372.79,-0.00035631381297018816,0.022853189246937577,0.0,28.4899,-0.00148767180577755,0.02486575599482277,0.00019105,2.498
2020-10-11 00:00:00+00:00,2.2898563781470398e-05,0.00978791107567678,0.0001,11293.22,-9.607243067397886e-05,0.012016065339920834,0.00011995,370.51,0.0005092564809066058,0.006118261777520395,0.0,28.41,0.0010314658866818018,0.0797451147177467,0.00070989,2.3988
2020-10-11 08:00:00+00:00,-0.0001366176868040526,0.010293979537542963,0.0001,11350.01,0.00021421995156532537,0.008715732944982513,0.00013127,372.14,-0.00086417716786924,0.022198124838466615,0.0,28.0824,0.0016546271543118718,0.01272687994737498,0.0001,2.3854
2020-10-11 16:00:00+00:00,0.0005350286208589794,0.009335887880535854,0.0001,11405.46,4.9278289024912075e-05,0.016012456541952824,0.0001,375.11,0.0003897147195972561,0.02755661465396053,0.0,28.4748,9.707688638728165e-05,0.025072093902578585,0.0001,2.4153
2020-10-12 00:00:00+00:00,-3.476278972746058e-05,0.006255159230076801,0.0001,11369.02,-7.65835013448743e-06,0.0049042048366640945,0.0001,374.17,0.00020125275441706947,0.002973484205983201,0.0,28.52,0.00037105034130880944,0.005939358303580056,0.0001,2.4228
2020-10-12 08:00:00+00:00,0.0002873873557511896,0.0016280725519630668,0.0001,11379.34,0.0005744745176269439,0.0004744745176269438,0.0001,374.18,-0.001613510714975952,0.08077900861118925,0.0,29.6489,0.0017225808596618966,0.12471959861202375,0.00022458,2.5757
2020-10-12 16:00:00+00:00,2.1434870568948133e-05,0.029966062998375786,0.0001,11549.39,-0.0002586008151073017,0.06123839129027964,0.0001,385.57,0.001988792934257438,0.0685097290512462,-0.00041136,30.7001,0.0018242437977531556,0.026727155627547017,0.0001,2.5435
2020-10-13 00:00:00+00:00,-0.00014315748482850453,0.0034193736098873106,0.0001,11528.24,0.0001186595960131766,0.004976338425098259,0.0002191,386.51,-0.002778060706117641,0.002307098400432417,-0.00184087,30.6503,-0.0018197245842919041,0.0326647609515025,0.0001,2.5826
2020-10-13 08:00:00+00:00,0.000179642178458017,0.013269860286339363,0.0001,11452.21,8.581137292374966e-05,0.018924519297686238,0.0001,382.85,-0.0007999189073707163,0.023120531838108693,-0.00102663,31.0081,-0.00036321165347451566,0.0746548863872597,0.0001,2.4856
2020-10-13 16:00:00+00:00,0.00027774696460126637,0.011889023652681519,0.0001,11385.15,0.0003037903776008765,0.019584748977574895,0.0001,379.14,0.0003308401509748396,0.014380793902091349,-0.0010211,30.8061,0.00028446286511054904,0.04806473073765616,0.00017596,2.426
2020-10-14 00:00:00+00:00,0.00013094559328964407,0.0061911946508002025,0.0001,11420.57,0.000596053593926682,0.009579380282741745,0.0001,381.05,-0.0011055116679182903,0.005399275992804764,-0.00127855,30.7256,0.000964188730998583,0.017269794666695315,0.0001,2.4061
2020-10-14 08:00:00+00:00,0.0002379577952219657,0.0011081370419668835,0.0001,11415.03,-0.00022971494736355745,0.006733074086583857,0.0001,382.27,-0.0022004626683018147,0.024341036446259068,-0.00057013,31.0745,-6.134626000341434e-05,0.018291752114959925,0.0001,2.3839
2020-10-14 16:00:00+00:00,0.00014102569349540008,0.016557846061028392,0.0001,11320.76,0.0003596354136259471,0.034005417190903664,0.0001,375.82,0.000323965078001439,0.03777839756010093,-0.00069117,30.5033,-0.0006281550048094328,0.10001474730443194,0.00028415,2.2636
2020-10-15 00:00:00+00:00,-0.00012069416161474286,0.01738031948712293,0.0001,11417.89,-0.00024734805097325073,0.015620617169168183,0.0001,378.69,-0.0018344605343329364,0.02322206712286623,-0.00055756,30.838,0.0008449238991936725,0.040958557281227215,0.0001,2.3108
2020-10-15 08:00:00+00:00,9.04906982559627e-05,0.0036811901182012274,0.0001,11396.82,0.00014815066182595195,0.0004799858086379505,0.0001,378.79,0.0004420696062768731,0.0022970031357945064,-0.00089281,30.894,0.0018963507566709503,0.011099616008085622,0.0001,2.3257
2020-10-15 16:00:00+00:00,0.0001627410048974486,0.000249626831043015,0.0001,11398.6,0.00036424584344619805,0.011668981976923898,0.0001,376.63,-0.002601760326314047,0.04121487755296016,-0.0015306,31.5141,-0.003065538994551631,0.028136864582866017,0.0001,2.2893
2020-10-16 00:00:00+00:00,0.00025285324252123366,0.018538915922112986,0.0001,11505.13,1.774837864122461e-05,0.005392503061764309,0.0001,377.63,-0.00039138162607232907,0.01157151752065877,0.0,31.3256,9.740553891136586e-05,0.021401328135338016,0.0001,2.2648
2020-10-16 08:00:00+00:00,-0.000439554738728687,0.03409890653897929,0.0001,11305.87,-0.0001053461324577066,0.04656000619654155,0.0001,368.8,-0.00015594293676257642,0.06075909141214053,0.0,30.3715,0.0004638106365175808,0.1189614793048328,0.0001,2.1305
