funding_time,gross_pair_return,hedge_turnover,trading_cost,financing_cost,net_return
2020-09-14 00:00:00+00:00,-0.0002653110212170884,0.06369878770748583,0.0030955481815612288,7.305936073059361e-05,-0.003964540605943087
2020-09-14 08:00:00+00:00,1.4640184921688973e-05,0.03720982924274674,5.581474386412011e-05,7.305936073059361e-05,-8.49535498296468e-05
2020-09-14 16:00:00+00:00,0.0002739853533482195,0.08258434619691868,0.00012387651929537802,7.305936073059361e-05,0.0006250201800186869
2020-09-15 00:00:00+00:00,0.0009055688830082987,0.05777247013946729,8.665870520920094e-05,7.305936073059361e-05,0.0025569885830851015
2020-09-15 08:00:00+00:00,-0.002211123841524619,0.061116813666857256,9.167522050028588e-05,7.305936073059361e-05,-0.006798106105804736
2020-09-15 16:00:00+00:00,-0.00091806369736695,0.03422391742612532,5.133587613918798e-05,7.305936073059361e-05,-0.002878586328970632
2020-09-16 00:00:00+00:00,-0.0002687977062812161,0.046505327509084954,6.975799126362743e-05,7.305936073059361e-05,-0.0009492104708378694
2020-09-16 08:00:00+00:00,0.012909311132886445,0.05558781648123837,8.338172472185755e-05,7.305936073059361e-05,0.03857149231320688
2020-09-16 16:00:00+00:00,-0.01320794676247946,0.04654423700894875,6.981635551342313e-05,7.305936073059361e-05,-0.039766716003682395
2020-09-17 00:00:00+00:00,-0.00021385841872235853,0.011081145678395715,1.6621718517593573e-05,7.305936073059361e-05,-0.0007312563354152627
2020-09-17 08:00:00+00:00,0.00011347011064426724,0.040661389717665725,6.099208457649859e-05,7.305936073059361e-05,0.0002063588866257095
2020-09-17 16:00:00+00:00,-0.00022041497520750448,0.02636684037737383,3.9550260566060745e-05,7.305936073059361e-05,-0.0007738545469191678
2020-09-18 00:00:00+00:00,0.00018582172998087002,0.08162756267426491,0.00012244134401139737,7.305936073059361e-05,0.0003619644852006191
2020-09-18 08:00:00+00:00,-0.0005589270081396669,0.02606405891480229,3.9096088372203435e-05,7.305936073059361e-05,-0.0017889364735217978
2020-09-18 16:00:00+00:00,-0.0009522759003082143,0.015901809887943902,2.3852714831915853e-05,7.305936073059361e-05,-0.0029537397764871527
2020-09-19 00:00:00+00:00,0.0009058741556593763,0.04064106254332672,6.096159381499009e-05,7.305936073059361e-05,0.0025836015124325452
2020-09-19 08:00:00+00:00,0.00015256713944599798,0.030901506754239694,4.635226013135954e-05,7.305936073059361e-05,0.0003382897974760408
2020-09-19 16:00:00+00:00,0.00046326593784800957,0.039075335590402216,5.8613003385603324e-05,7.305936073059361e-05,0.0012581254494278319
