funding_time,gross_pair_return,hedge_turnover,trading_cost,financing_cost,net_return
2020-10-07 00:00:00+00:00,0.000657251753320834,0.08364743202127273,4.182371601063636e-05,0.0,0.0006154280373101976
2020-10-07 08:00:00+00:00,-0.0001293073012232556,0.02725315270226178,1.362657635113089e-05,0.0,-0.0001429338775743865
2020-10-07 16:00:00+00:00,0.00016091677567439946,0.0036497937967961414,1.8248968983980706e-06,0.0,0.0001590918787760014
2020-10-08 00:00:00+00:00,-0.0002960540465457516,0.015551717626464678,7.77585881323234e-06,0.0,-0.00030382990535898394
2020-10-08 08:00:00+00:00,3.2064959330276727e-06,0.0747086230134206,3.73543115067103e-05,0.0,-3.414781557368263e-05
2020-10-08 16:00:00+00:00,0.000154586453902707,0.12766893651767147,6.383446825883573e-05,0.0,9.075198564387126e-05
2020-10-09 00:00:00+00:00,0.0005737817006754317,0.020571690704747125,1.0285845352373564e-05,0.0,0.0005634958553230582
2020-10-09 08:00:00+00:00,-0.0009177911661330447,0.0183672801797502,9.1836400898751e-06,0.0,-0.0009269748062229197
2020-10-09 16:00:00+00:00,0.0002607553003489692,0.07410772514564679,3.7053862572823395e-05,0.0,0.00022370143777614582
2020-10-10 00:00:00+00:00,-0.0007660169096051882,0.015303572298056761,7.651786149028381e-06,0.0,-0.0007736686957542165
2020-10-10 08:00:00+00:00,0.000608651574075373,0.036446540335104805,1.8223270167552404e-05,0.0,0.0005904283039078206
2020-10-10 16:00:00+00:00,-0.000321599631901581,0.01618756051100051,8.093780255500256e-06,0.0,-0.0003296934121570813
2020-10-11 00:00:00+00:00,0.0003668871251739748,0.026916838227716178,1.345841911385809e-05,0.0,0.0003534287060601167
2020-10-11 08:00:00+00:00,0.00021701306280097612,0.013483679317091768,6.741839658545884e-06,0.0,0.00021027122314243023
2020-10-11 16:00:00+00:00,0.0002677746289671073,0.01949426324475695,9.747131622378475e-06,0.0,0.00025802749734472885
2020-10-12 00:00:00+00:00,0.0001324704889659827,0.005018051644076038,2.509025822038019e-06,0.0,0.0001299614631439447
2020-10-12 08:00:00+00:00,0.00024273300451601952,0.051900288573200754,2.595014428660038e-05,0.0,0.00021678286022941914
2020-10-12 16:00:00+00:00,0.00089396769686806,0.04661033474186216,2.330516737093108e-05,0.0,0.0008706625294971289
2020-10-13 00:00:00+00:00,-0.0011555707948062183,0.010841892846730122,5.4209464233650615e-06,0.0,-0.0011609917412295835
2020-10-13 08:00:00+00:00,-0.00022441925236586628,0.0324924494523485,1.624622472617425e-05,0.0,-0.00024066547709204053
2020-10-13 16:00:00+00:00,0.0002992100895718829,0.02347982431750098,1.173991215875049e-05,0.0,0.0002874701774131324
2020-10-14 00:00:00+00:00,0.0001464190625741547,0.009609911398260507,4.804955699130253e-06,0.0,0.00014161410687502443
2020-10-14 08:00:00+00:00,-0.0005633915201117053,0.012618499922442433,6.309249961221217e-06,0.0,-0.0005697007700729266
2020-10-14 16:00:00+00:00,4.911779507833834e-05,0.04708910202911623,2.3544551014558115e-05,0.0,2.5573244063780227e-05
2020-10-15 00:00:00+00:00,-0.00033939471193181447,0.02429539026509614,1.214769513254807e-05,0.0,-0.0003515424070643625
2020-10-15 08:00:00+00:00,0.0006442654307574345,0.004389448767679827,2.194724383839913e-06,0.0,0.0006420707063735946
2020-10-15 16:00:00+00:00,-0.0012850781181305078,0.020317587735948273,1.0158793867974137e-05,0.0,-0.001295236911998482
2020-10-16 00:00:00+00:00,-5.843616499626236e-06,0.01422606615996852,7.1130330799842605e-06,0.0,-1.2956649579610497e-05
2020-10-16 08:00:00+00:00,-5.9258292857847274e-05,0.06509487086312354,3.254743543156177e-05,0.0,-9.180572828940904e-05
2020-10-16 16:00:00+00:00,0.0005274140343392283,0.019113140928595423,9.556570464297712e-06,0.0,0.0005178574638749306
2020-10-17 00:00:00+00:00,-8.453102812688025e-05,0.02067579516417245,1.0337897582086225e-05,0.0,-9.486892570896647e-05
2020-10-17 08:00:00+00:00,0.0004322730466867013,0.027257642371046387,1.3628821185523194e-05,0.0,0.00041864422550117814
2020-10-17 16:00:00+00:00,-0.0004737875017642471,0.011824270317145114,5.9121351585725565e-06,0.0,-0.00047969963692281965
2020-10-18 00:00:00+00:00,0.00010451718135915659,0.009004140365255292,4.5020701826276464e-06,0.0,0.00010001511117652894
2020-10-18 08:00:00+00:00,0.0004637709547066724,0.027172160341796925,1.3586080170898462e-05,0.0,0.00045018487453577394
2020-10-18 16:00:00+00:00,0.00040549055647607626,0.004066563063415934,2.033281531707967e-06,0.0,0.0004034572749443683
2020-10-19 00:00:00+00:00,-0.0008987641493521739,0.010429987614275743,5.214993807137872e-06,0.0,-0.0009039791431593117
2020-10-19 08:00:00+00:00,0.0006740280408261571,0.04133014187698483,2.066507093849242e-05,0.0,0.0006533629698876648
2020-10-19 16:00:00+00:00,0.00023101820509590628,0.03247155813527536,1.623577906763768e-05,0.0,0.0002147824260282686
2020-10-20 00:00:00+00:00,-0.0007768803131063214,0.02677776164393994,1.3388880821969971e-05,0.0,-0.0007902691939282914
2020-10-20 08:00:00+00:00,0.00042287442751682034,0.029606051663354532,1.4803025831677267e-05,0.0,0.0004080714016851431
2020-10-20 16:00:00+00:00,0.00017801348808156885,0.04744396280122015,2.3721981400610076e-05,0.0,0.00015429150668095878
2020-10-21 00:00:00+00:00,-5.398392833718833e-06,0.007434906596123142,3.717453298061571e-06,0.0,-9.115846131780404e-06
2020-10-21 08:00:00+00:00,-5.9902740586653184e-05,0.049647552621971625,2.4823776310985814e-05,0.0,-8.4726516897639e-05
2020-10-21 16:00:00+00:00,9.886479932172989e-05,0.06604257802537244,3.302128901268622e-05,0.0,6.584351030904367e-05
2020-10-22 00:00:00+00:00,-0.0009627323366635898,0.036487287196895285,1.8243643598447643e-05,0.0,-0.0009809759802620374
2020-10-22 08:00:00+00:00,0.0015296413538688869,0.04968645651675002,2.484322825837501e-05,0.0,0.001504798125610512
2020-10-22 16:00:00+00:00,0.000262061449057992,0.0506978691465822,2.53489345732911e-05,0.0,0.00023671251448470086
2020-10-23 00:00:00+00:00,-0.0003611519196091701,0.029007906498473846,1.4503953249236922e-05,0.0,-0.00037565587285840705
2020-10-23 08:00:00+00:00,0.0009399483369744048,0.014598970304523812,7.299485152261906e-06,0.0,0.0009326488518221429
2020-10-23 16:00:00+00:00,-0.00019594165887511664,0.002951048368177639,1.4755241840888194e-06,0.0,-0.00019741718305920546
2020-10-24 00:00:00+00:00,0.0011028315376685684,0.01525161379914916,7.62580689957458e-06,0.0,0.0010952057307689938
2020-10-24 08:00:00+00:00,-0.0009608460576078861,0.017048750417786168,8.524375208893084e-06,0.0,-0.0009693704328167793
2020-10-24 16:00:00+00:00,0.0003867062350250955,0.020457491812150286,1.0228745906075142e-05,0.0,0.00037647748911902036
2020-10-25 00:00:00+00:00,0.0012063837641380234,0.007572983458463495,3.7864917292317474e-06,0.0,0.0012025972724087916
2020-10-25 08:00:00+00:00,-0.00018153234882737766,0.017568503769612914,8.784251884806457e-06,0.0,-0.00019031660071218412
2020-10-25 16:00:00+00:00,0.0001804367575160215,0.02753569396495356,1.3767846982476781e-05,0.0,0.00016666891053354472
2020-10-26 00:00:00+00:00,0.00018758957728740863,0.019581071470066186,9.790535735033094e-06,0.0,0.00017779904155237552
2020-10-26 08:00:00+00:00,-0.00030932612639768823,0.022634443790779918,1.131722189538996e-05,0.0,-0.0003206433482930782
2020-10-26 16:00:00+00:00,0.00030759175212886837,0.032800418109526136,1.640020905476307e-05,0.0,0.0002911915430741053
2020-10-27 00:00:00+00:00,-2.6267917463675627e-07,0.041181079316992,2.0590539658496e-05,0.0,-2.0853218833132755e-05
2020-10-27 08:00:00+00:00,-0.00022626578432365986,0.021345374033405196,1.0672687016702598e-05,0.0,-0.00023693847134036245
2020-10-27 16:00:00+00:00,-6.390754348746621e-05,0.06282669097670623,3.1413345488353115e-05,0.0,-9.532088897581932e-05
2020-10-28 00:00:00+00:00,9.482370440635617e-05,0.019571078303905087,9.785539151952544e-06,0.0,8.503816525440362e-05
2020-10-28 08:00:00+00:00,0.0009578348478212566,0.061606095474585176,3.080304773729259e-05,0.0,0.0009270318000839641
2020-10-28 16:00:00+00:00,-0.0006336510197953644,0.04013413618965053,2.0067068094825266e-05,0.0,-0.0006537180878901897
2020-10-29 00:00:00+00:00,-0.0001040114956802824,0.015386817352915194,7.693408676457596e-06,0.0,-0.00011170490435674
2020-10-29 08:00:00+00:00,0.0004939056979369875,0.013394375147207899,6.6971875736039495e-06,0.0,0.00048720851036338354
2020-10-29 16:00:00+00:00,-7.573879140951081e-06,0.02803190739837147,1.4015953699185736e-05,0.0,-2.1589832840136817e-05
2020-10-30 00:00:00+00:00,0.00033825665632040546,0.030496558545032332,1.5248279272516166e-05,0.0,0.0003230083770478893
2020-10-30 08:00:00+00:00,0.00034476208707433795,0.069201407185016,3.4600703592508e-05,0.0,0.00031016138348182994
2020-10-30 16:00:00+00:00,-0.000251875708130242,0.050320599061612736,2.5160299530806367e-05,0.0,-0.00027703600766104837
2020-10-31 00:00:00+00:00,-0.00041376318654530686,0.003870543870079679,1.9352719350398396e-06,0.0,-0.0004156984584803467
2020-10-31 08:00:00+00:00,0.0005886049323700137,0.02895495398427761,1.4477476992138804e-05,0.0,0.000574127455377875
2020-10-31 16:00:00+00:00,3.836058352404227e-05,0.02712915953467926,1.356457976733963e-05,0.0,2.479600375670264e-05
2020-11-01 00:00:00+00:00,-0.0008913462715933515,0.018057225322061415,9.028612661030709e-06,0.0,-0.0009003748842543823
2020-11-01 08:00:00+00:00,-2.3650435884701223e-06,0.007060267660434216,3.530133830217108e-06,0.0,-5.89517741868723e-06
2020-11-01 16:00:00+00:00,-0.000222667386112919,0.007839949533433338,3.919974766716669e-06,0.0,-0.00022658736087963565
2020-11-02 00:00:00+00:00,0.0004043992366953356,0.030112056024905715,1.5056028012452858e-05,0.0,0.0003893432086828827
2020-11-02 08:00:00+00:00,-0.0007694332367048742,0.015076856048615916,7.538428024307958e-06,0.0,-0.0007769716647291821
2020-11-02 16:00:00+00:00,0.0002130576517181396,0.07313903929612442,3.656951964806221e-05,0.0,0.0001764881320700774
2020-11-03 00:00:00+00:00,0.00012662756605777968,0.01808670516031291,9.043352580156455e-06,0.0,0.00011758421347762322
2020-11-03 08:00:00+00:00,0.0004491754129062486,0.04084072823768037,2.0420364118840186e-05,0.0,0.0004287550487874084
2020-11-03 16:00:00+00:00,-4.180689925717755e-05,0.024869713873266974,1.2434856936633488e-05,0.0,-5.424175619381104e-05
2020-11-04 00:00:00+00:00,4.3568576018522363e-05,0.035385120051900004,1.7692560025950004e-05,0.0,2.587601599257236e-05
2020-11-04 08:00:00+00:00,-0.000606721677625097,0.06007069606669446,3.003534803334723e-05,0.0,-0.0006367570256584443
2020-11-04 16:00:00+00:00,0.000921698446622148,0.04216855326084687,2.1084276630423436e-05,0.0,0.0009006141699917246
2020-11-05 00:00:00+00:00,-0.00026885652086844363,0.08540468100569393,4.2702340502846966e-05,0.0,-0.0003115588613712906
2020-11-05 08:00:00+00:00,0.0005781209766847856,0.03289109686677755,1.6445548433388773e-05,0.0,0.0005616754282513968
2020-11-05 16:00:00+00:00,-0.000450838040265848,0.04319564624210348,2.159782312105174e-05,0.0,-0.00047243586338689973
2020-11-06 00:00:00+00:00,0.00044264069685248257,0.030729067273057298,1.536453363652865e-05,0.0,0.0004272761632159539
2020-11-06 08:00:00+00:00,-0.0001272564222292912,0.13266483842514337,6.63324192125717e-05,0.0,-0.0001935888414418629
2020-11-06 16:00:00+00:00,0.0006828599373270357,0.030988360969791157,1.5494180484895578e-05,0.0,0.0006673657568421401
2020-11-07 00:00:00+00:00,0.0004920160908364943,0.09694948387642743,4.847474193821372e-05,0.0,0.0004435413488982806
2020-11-07 08:00:00+00:00,-0.0002534814168246094,0.08807594781274264,4.403797390637132e-05,0.0,-0.0002975193907309807
2020-11-07 16:00:00+00:00,1.5874311899066068e-05,0.025418483390384716,1.2709241695192358e-05,0.0,3.1650702038737094e-06
2020-11-08 00:00:00+00:00,0.001098887522162527,0.08166441767439322,4.083220883719661e-05,0.0,0.0010580553133253303
2020-11-08 08:00:00+00:00,-0.0005832823240558639,0.013992199471239863,6.996099735619932e-06,0.0,-0.0005902784237914839
2020-11-08 16:00:00+00:00,0.000799570410732066,0.11252122319803698,5.626061159901849e-05,0.0,0.0007433097991330474
2020-11-09 00:00:00+00:00,-0.0006656996194797997,0.02684916205838092,1.3424581029190461e-05,0.0,-0.0006791242005089901
2020-11-09 08:00:00+00:00,0.00030473584264050055,0.04845182310030188,2.4225911550150943e-05,0.0,0.0002805099310903496
2020-11-09 16:00:00+00:00,-0.00042268031379515955,0.040620439770305244,2.0310219885152624e-05,0.0,-0.00044299053368031217
2020-11-10 00:00:00+00:00,0.0023270276250904583,0.040652421544213224,2.032621077210661e-05,0.0,0.0023067014143183517
2020-11-10 08:00:00+00:00,-0.0003856186010161421,0.030932952330677832,1.5466476165338916e-05,0.0,-0.000401085077181481
2020-11-10 16:00:00+00:00,5.928367551232137e-05,0.02421903756318955,1.2109518781594776e-05,0.0,4.717415673072659e-05
2020-11-11 00:00:00+00:00,0.0006252995792094579,0.03490853432964419,1.7454267164822098e-05,0.0,0.0006078453120446358
2020-11-11 08:00:00+00:00,-0.00043051654555567527,0.029300699497886024,1.4650349748943012e-05,0.0,-0.0004451668953046183
2020-11-11 16:00:00+00:00,0.0012584979944167533,0.03214486515380735,1.6072432576903674e-05,0.0,0.0012424255618398495
2020-11-12 00:00:00+00:00,-0.00045424621193273503,0.030219552792960153,1.5109776396480076e-05,0.0,-0.0004693559883292151
2020-11-12 08:00:00+00:00,0.0001892064636274391,0.01811092085033489,9.055460425167445e-06,0.0,0.00018015100320227165
2020-11-12 16:00:00+00:00,-0.0003735734034578983,0.051562826076406554,2.578141303820328e-05,0.0,-0.0003993548164961016
2020-11-13 00:00:00+00:00,0.0013219409712390512,0.00788983949996866,3.94491974998433e-06,0.0,0.0013179960514890668
2020-11-13 08:00:00+00:00,-0.0007914651104301534,0.017195253444662495,8.597626722331247e-06,0.0,-0.0008000627371524846
2020-11-13 16:00:00+00:00,0.0009431897005669103,0.03948942870087421,1.9744714350437106e-05,0.0,0.0009234449862164732
2020-11-14 00:00:00+00:00,0.0005938041537429683,0.02035265653501403,1.0176328267507016e-05,0.0,0.0005836278254754613
2020-11-14 08:00:00+00:00,-0.0005039257202914865,0.04067064694411415,2.0335323472057077e-05,0.0,-0.0005242610437635436
2020-11-14 16:00:00+00:00,-0.0004005125740875027,0.025200585071805198,1.26002925359026e-05,0.0,-0.0004131128666234053
2020-11-15 00:00:00+00:00,0.0017138109433416453,0.012173671897150712,6.086835948575356e-06,0.0,0.00170772410739307
2020-11-15 08:00:00+00:00,-0.0005020394179776817,0.049444827100321304,2.4722413550160653e-05,0.0,-0.0005267618315278423
2020-11-15 16:00:00+00:00,-0.0002805613284278572,0.031880337085757465,1.5940168542878733e-05,0.0,-0.00029650149697073595
2020-11-16 00:00:00+00:00,-6.006523911946388e-06,0.05056106343046282,2.528053171523141e-05,0.0,-3.12870556271778e-05
2020-11-16 08:00:00+00:00,0.00031723067135184434,0.05379305096512277,2.6896525482561386e-05,0.0,0.00029033414586928296
2020-11-16 16:00:00+00:00,0.00022684026557866964,0.03818487359128386,1.9092436795641933e-05,0.0,0.0002077478287830277
2020-11-17 00:00:00+00:00,0.0001977039296597302,0.014092047033409771,7.046023516704886e-06,0.0,0.0001906579061430253
2020-11-17 08:00:00+00:00,0.00010096339944300217,0.021445495739534415,1.0722747869767208e-05,0.0,9.024065157323496e-05
2020-11-17 16:00:00+00:00,4.6187740542689626e-05,0.04375642219685005,2.187821109842503e-05,0.0,2.4309529444264597e-05
2020-11-18 00:00:00+00:00,-0.0001116443557670374,0.027044900733101646,1.3522450366550822e-05,0.0,-0.00012516680613358823
2020-11-18 08:00:00+00:00,0.0017490432747833203,0.039066153302261264,1.9533076651130634e-05,0.0,0.0017295101981321895
2020-11-18 16:00:00+00:00,-7.889639071345786e-05,0.0290504013674161,1.452520068370805e-05,0.0,-9.342159139716591e-05
2020-11-19 00:00:00+00:00,-0.0001993394248125471,0.022679976838879318,1.1339988419439659e-05,0.0,-0.00021067941323198676
2020-11-19 08:00:00+00:00,0.0006316332928502364,0.026904417833184785,1.3452208916592392e-05,0.0,0.000618181083933644
2020-11-19 16:00:00+00:00,-4.59963760931471e-05,0.04392645827709174,2.1963229138545872e-05,0.0,-6.795960523169297e-05
2020-11-20 00:00:00+00:00,0.0009600131351090435,0.030109721777347775,1.5054860888673888e-05,0.0,0.0009449582742203697
2020-11-20 08:00:00+00:00,-0.0002955914882195686,0.05557860264857378,2.778930132428689e-05,0.0,-0.0003233807895438555
2020-11-20 16:00:00+00:00,0.0008959159770716769,0.04141068692234104,2.070534346117052e-05,0.0,0.0008752106336105064
2020-11-21 00:00:00+00:00,-0.0007091074788816955,0.018372874784167686,9.186437392083844e-06,0.0,-0.0007182939162737793
2020-11-21 08:00:00+00:00,0.0007564572252333863,0.01869010691732126,9.345053458660629e-06,0.0,0.0007471121717747257
2020-11-21 16:00:00+00:00,-0.0005101054002384982,0.11163313294518062,5.5816566472590314e-05,0.0,-0.0005659219667110885
2020-11-22 00:00:00+00:00,0.00041438185806500714,0.01967403739430204,9.837018697151021e-06,0.0,0.0004045448393678561
2020-11-22 08:00:00+00:00,0.0013731725290951368,0.062359932710367216,3.117996635518361e-05,0.0,0.0013419925627399531
2020-11-22 16:00:00+00:00,0.0014997816038623026,0.023594222065625975,1.1797111032812988e-05,0.0,0.0014879844928294896
2020-11-23 00:00:00+00:00,0.0014647631322395084,0.036220683470699344,1.811034173534967e-05,0.0,0.0014466527905041588
2020-11-23 08:00:00+00:00,-0.00018860071072188751,0.05329097267734345,2.6645486338671727e-05,0.0,-0.00021524619706055924
2020-11-23 16:00:00+00:00,0.0011648529630415734,0.03384084910506638,1.692042455253319e-05,0.0,0.0011479325384890402
2020-11-24 00:00:00+00:00,-0.00032104415375671703,0.05113651419126003,2.5568257095630016e-05,0.0,-0.00034661241085234704
2020-11-24 08:00:00+00:00,0.0011781963510486284,0.05519458112705558,2.759729056352779e-05,0.0,0.0011505990604851006
2020-11-24 16:00:00+00:00,0.0010628456829285529,0.056599123194544104,2.829956159727205e-05,0.0,0.0010345461213312809
2020-11-25 00:00:00+00:00,-0.0002466724642398539,0.030321364507592846,1.5160682253796424e-05,0.0,-0.0002618331464936503
2020-11-25 08:00:00+00:00,0.0009151180713029576,0.03478207176625553,1.7391035883127765e-05,0.0,0.0008977270354198298
2020-11-25 16:00:00+00:00,0.001253732310030915,0.04504997746906628,2.2524988734533137e-05,0.0,0.0012312073212963819
2020-11-26 00:00:00+00:00,4.1321641131100446e-06,0.08718203353509926,4.359101676754963e-05,0.0,-3.945885265443959e-05
2020-11-26 08:00:00+00:00,-0.0008404447978617152,0.20314792234711973,0.00010157396117355986,0.0,-0.000942018759035275
2020-11-26 16:00:00+00:00,0.0009195102494881165,0.05207147837113521,2.6035739185567604e-05,0.0,0.0008934745103025489
