open_time,SPY,EFA,EEM,VNQ,IEF,TLT,LQD,HYG,GLD,DBC,USO,UUP,FXE,FXY
2016-09-12 13:30:00+00:00,184.28134155273438,43.9507942199707,29.685897827148438,58.59661865234375,87.87214660644531,101.97174835205078,85.39927673339844,50.643943786621094,126.58999633789062,12.385661125183105,85.12000274658203,20.55085563659668,103.72090911865234,94.87999725341797
2016-09-13 13:30:00+00:00,181.63209533691406,43.06447982788086,28.938926696777344,57.125465393066406,87.5478515625,100.8135757446289,85.11891174316406,50.2556037902832,125.75,12.225028038024902,82.95999908447266,20.6343936920166,103.51231384277344,94.06999969482422
2016-09-14 13:30:00+00:00,181.56399536132812,43.004886627197266,29.02728271484375,57.308345794677734,87.74561309814453,100.96398162841797,85.17495727539062,50.24380874633789,126.18000030517578,12.132030487060547,80.72000122070312,20.58426856994629,103.8726577758789,94.30000305175781
2016-09-15 13:30:00+00:00,183.37835693359375,43.37729263305664,29.52526092529297,57.52510452270508,87.76935577392578,100.52778625488281,85.23104858398438,50.53801345825195,125.37000274658203,12.191210746765137,81.12000274658203,20.57591438293457,103.83470916748047,94.55000305175781
2016-09-16 13:30:00+00:00,182.66949462890625,42.81868362426758,29.324460983276367,57.55217742919922,87.86421966552734,101.33997344970703,85.32919311523438,50.5498161315918,125.05999755859375,12.208118438720703,80.0,20.742996215820312,102.9623031616211,94.41999816894531
2016-09-19 13:30:00+00:00,182.7037353515625,43.04212951660156,29.55739402770996,58.07372283935547,87.71398162841797,101.00911712646484,85.30116271972656,50.5792121887207,125.31999969482422,12.199666023254395,79.83999633789062,20.692874908447266,103.20885467529297,94.8499984741211
2016-09-20 13:30:00+00:00,182.71234130859375,43.30280685424805,29.573455810546875,57.985687255859375,87.84844207763672,101.3625717163086,85.41329956054688,50.520381927490234,125.44000244140625,12.241935729980469,80.55999755859375,20.726289749145508,103.000244140625,94.9000015258789
2016-09-21 13:30:00+00:00,184.76695251464844,44.06251525878906,30.400726318359375,58.73074722290039,87.99079895019531,102.182373046875,85.8479232788086,50.93815231323242,127.2699966430664,12.394116401672363,83.19999694824219,20.6343936920166,103.29421997070312,96.12999725341797
2016-09-22 13:30:00+00:00,185.93125915527344,44.50939178466797,30.617595672607422,59.78057861328125,88.2518081665039,102.9945068359375,86.19839477539062,51.10877227783203,127.56999969482422,12.461749076843262,84.23999786376953,20.609333038330078,103.43641662597656,95.79000091552734
2016-09-23 13:30:00+00:00,184.91253662109375,44.13698959350586,30.224037170410156,59.96345901489258,88.2913589477539,102.89679718017578,86.13528442382812,51.0499267578125,127.6500015258789,12.318026542663574,81.5199966430664,20.617687225341797,103.654541015625,95.54000091552734
