year,return
2016,0.0
2017,0.026982479405382787
2018,-0.14511055492425362
2019,-0.039539637196466026
2020,-0.1702521890467299
2021,-0.002869402658490894
2022,-0.09846222702900242
2023,-0.22193305401159635
2024,-0.09167300957360636
2025,0.024988072575807374
2026,-0.1579701576571414
