open_time,net_pnl,equity,position,turnover,cost,trading_cost,borrow_cost,financing_cost,rebalanced
2017-01-23 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-24 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-25 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-26 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-27 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-30 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-01-31 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-01 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-02 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-03 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-06 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-07 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-08 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-09 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-10 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-13 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-14 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-15 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-16 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-17 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-21 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-22 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-23 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-24 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-27 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-02-28 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-01 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-02 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-03 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-06 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-07 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-08 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-09 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-10 14:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-13 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-14 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-15 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-16 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-17 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-20 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-21 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-22 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-23 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-24 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-27 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-28 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-29 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-30 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-03-31 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-03 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-04 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-05 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-06 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-07 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-10 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-11 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-12 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-13 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-17 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-18 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-19 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-20 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-21 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-24 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-25 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-26 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-27 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-04-28 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-01 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-02 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-03 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-04 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-05 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-08 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-09 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-10 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-11 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-12 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-15 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-16 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-17 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-18 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-19 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2017-05-22 13:30:00+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
