open_time,net_pnl,base_return,risk_position,gross_exposure,turnover,filter_trading_cost,financing_cost,equity
2016-12-06 00:00:00+00:00,-0.00015873015873015873,0.0,1.0,2.0,0.0,0.0,0.00015873015873015873,0.9883358888858264
2016-12-07 00:00:00+00:00,0.03538514621184265,0.017771938185286402,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0233082988204627
2016-12-08 00:00:00+00:00,0.008982649715055161,0.00457068993689266,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0325003188192758
2016-12-09 00:00:00+00:00,0.02211258072625972,0.01113565544249494,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0553315654690558
2016-12-12 00:00:00+00:00,-0.00047925291659334603,-0.00016026137893159365,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0548257947383317
2016-12-13 00:00:00+00:00,0.03269116459744643,0.016424947378088292,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0893092784157548
2016-12-14 00:00:00+00:00,-0.004776413764472396,-0.002308841802871119,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0841062865845623
2016-12-15 00:00:00+00:00,-0.0002755712435265113,-5.8420542398176286e-05,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0838075380670533
2016-12-16 00:00:00+00:00,0.0001675177408476424,0.00016312394978890057,1.0,2.0,0.0,0.0,0.00015873015873015873,1.0839890950573439
2016-12-19 00:00:00+00:00,0.021606681208831725,0.010882705683780943,1.0,2.0,0.0,0.0,0.00015873015873015873,1.107410501868098
2016-12-20 00:00:00+00:00,0.021897383017566472,0.011028056588148316,1.0,2.0,0.0,0.0,0.00015873015873015873,1.1316598937851792
2016-12-21 00:00:00+00:00,0.04607326396332252,0.02311599706102634,1.0,2.0,0.0,0.0,0.00015873015873015873,1.1837991587882493
2016-12-22 00:00:00+00:00,0.0354100405754927,0.017784385367111428,1.0,2.0,0.0,0.0,0.00015873015873015873,1.2257175350341754
2016-12-23 00:00:00+00:00,0.08062637132628148,0.04039255074250582,1.0,2.0,0.0,0.0,0.00015873015873015873,1.324542692154975
2016-12-27 00:00:00+00:00,0.026171314452873594,0.013165022305801877,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3592077154576188
2016-12-28 00:00:00+00:00,0.03471592059032362,0.01743732537452689,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4063938625732006
2016-12-29 00:00:00+00:00,-0.007080044685868589,-0.0034606572635692153,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3964365311802511
2016-12-30 00:00:00+00:00,-0.03902290891280817,-0.019432089377039007,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3419435156214865
2017-01-03 00:00:00+00:00,0.12094005407190551,0.06054939211531784,1.0,2.0,0.0,0.0,0.00015873015873015873,1.504238236962192
2017-01-04 00:00:00+00:00,0.13894415822664694,0.06955144419268855,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7132433525692392
2017-01-05 00:00:00+00:00,-0.12971417924789522,-0.06477772454458253,1.0,2.0,0.0,0.0,0.00015873015873015873,1.491011397238808
2017-01-06 00:00:00+00:00,-0.10849098634899673,-0.054166128095133284,1.0,2.0,0.0,0.0,0.00015873015873015873,1.329250100094774
2017-01-09 00:00:00+00:00,0.011392936163599718,0.005775833161164938,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3443941616306125
2017-01-10 00:00:00+00:00,0.008857868633749433,0.004508299396239796,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3563026285063162
2017-01-11 00:00:00+00:00,-0.048294885949467174,-0.02406807789536851,1.0,2.0,0.0,0.0,0.00015873015873015873,1.2908001477496411
2017-01-12 00:00:00+00:00,-0.006755564820276315,-0.0032984173307730783,1.0,2.0,0.0,0.0,0.00015873015873015873,1.2820800636814962
2017-01-13 00:00:00+00:00,0.022659522267204215,0.011409126212967188,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3111313854328255
2017-01-17 00:00:00+00:00,0.02923518335526051,0.014696956756995335,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3494625518887908
2017-01-18 00:00:00+00:00,-0.001414086148471352,-0.0006276779948705966,1.0,2.0,0.0,0.0,0.00015873015873015873,1.347554295586284
2017-01-19 00:00:00+00:00,0.002264199503644428,0.0012114648311872932,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3506054273534847
2017-01-20 00:00:00+00:00,0.0058192830774693935,0.002989006618099776,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3584649826612212
2017-01-23 00:00:00+00:00,0.014170842344047864,0.007164786251389011,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3777155757604231
2017-01-24 00:00:00+00:00,0.012505155546449256,0.006331942852589707,1.0,2.0,0.0,0.0,0.00015873015873015873,1.3949441233340731
2017-01-25 00:00:00+00:00,0.03432960824791983,0.017244169203324992,1.0,2.0,0.0,0.0,0.00015873015873015873,1.44283200861587
2017-01-26 00:00:00+00:00,0.0047887667093531065,0.0024737484340416325,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4497413945059188
2017-01-27 00:00:00+00:00,0.005563512540642502,0.00286112134968633,1.0,2.0,0.0,0.0,0.00015873015873015873,1.457807048934941
2017-01-30 00:00:00+00:00,-0.02736828055446826,-0.01360477519786905,1.0,2.0,0.0,0.0,0.00015873015873015873,1.417909376625408
2017-01-31 00:00:00+00:00,-0.006795750223528806,-0.003318510032399324,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4082736186622622
2017-02-01 00:00:00+00:00,0.022629665550752322,0.011394197854741241,1.0,2.0,0.0,0.0,0.00015873015873015873,1.440142379656537
2017-02-02 00:00:00+00:00,-0.0031938453153238155,-0.0015175575782968285,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4355427876638716
2017-02-03 00:00:00+00:00,0.010250338433649621,0.00520453429618989,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4502575870734111
2017-02-06 00:00:00+00:00,-0.00037505811402053124,-0.00010816397764518626,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4497136561979596
2017-02-07 00:00:00+00:00,0.030086817669735498,0.01512277391423283,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4933309266453132
2017-02-08 00:00:00+00:00,0.008099742551257104,0.004129236354993631,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5054265226949703
2017-02-09 00:00:00+00:00,-0.03378445190983735,-0.016812860875553597,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4545665127351883
2017-02-10 00:00:00+00:00,0.008293242664695721,0.00422598641171294,1.0,2.0,0.0,0.0,0.00015873015873015873,1.4666295857972416
2017-02-13 00:00:00+00:00,0.02367469221253838,0.01191671118563427,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5013515898307939
2017-02-14 00:00:00+00:00,0.021983752343096765,0.011071241250913463,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5343569313615486
2017-02-15 00:00:00+00:00,0.023914149983098303,0.012036440070914232,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5710497731457354
2017-02-16 00:00:00+00:00,0.013125592804512618,0.006642161481621388,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5916707327436683
2017-02-17 00:00:00+00:00,0.029101751729352983,0.014630240944041572,1.0,2.0,0.0,0.0,0.00015873015873015873,1.637991139242852
2017-02-21 00:00:00+00:00,0.06800693211688053,0.034082831137805344,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7493858914573923
2017-02-22 00:00:00+00:00,0.001384178540564312,0.0007714543496472354,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7518073538675136
2017-02-23 00:00:00+00:00,0.01808461409025536,0.00912167212449276,1.0,2.0,0.0,0.0,0.00015873015873015873,1.783488113822679
2017-02-24 00:00:00+00:00,0.011041036221466597,0.005599883190098378,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8031796706879504
2017-02-27 00:00:00+00:00,0.0075262862630788,0.0038425082109044793,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8167509170733118
2017-02-28 00:00:00+00:00,-0.01015419952856046,-0.004997734684915151,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7983032657676543
2017-03-01 00:00:00+00:00,0.06720191079393814,0.03368032047633415,1.0,2.0,0.0,0.0,0.00015873015873015873,1.91915268141422
2017-03-02 00:00:00+00:00,-0.0033514393634120915,-0.0015963546023409665,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9127207575733305
2017-03-03 00:00:00+00:00,0.020356432008551653,0.010257581083640907,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9516569276262175
2017-03-06 00:00:00+00:00,-0.010205618345402612,-0.005023444093336227,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9317390618817034
2017-03-07 00:00:00+00:00,-0.034570733300622346,-0.017206001570946095,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8649574259669968
2017-03-08 00:00:00+00:00,-0.037255022000061595,-0.01854814592066572,1.0,2.0,0.0,0.0,0.00015873015873015873,1.795478396033418
2017-03-09 00:00:00+00:00,0.02803288687841775,0.014095808518573956,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8458108388020655
2017-03-10 00:00:00+00:00,-0.01582565295329364,-0.00783346139728174,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8165996770497563
2017-03-13 00:00:00+00:00,0.06245995521232806,0.03130934268552911,1.0,2.0,0.0,0.0,0.00015873015873015873,1.930064411517014
2017-03-14 00:00:00+00:00,-0.0076603312111789106,-0.003750800526224376,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9152794788658845
2017-03-15 00:00:00+00:00,0.029724438628169654,0.014941584393449907,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9722100861912262
2017-03-16 00:00:00+00:00,-0.026904969581108204,-0.013373119711189022,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9191478338146963
2017-03-17 00:00:00+00:00,-0.04232813352190664,-0.02108470168158824,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8379138880567099
2017-03-20 00:00:00+00:00,-0.05649685412565976,-0.0281690619834648,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7340775352276458
2017-03-21 00:00:00+00:00,-0.06597904553645008,-0.03291015768885996,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6196647545671259
2017-03-22 00:00:00+00:00,-0.005138854543968967,-0.0024900621926194043,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6113415329834122
2017-03-23 00:00:00+00:00,-0.012623758198934234,-0.006232514020102038,1.0,2.0,0.0,0.0,0.00015873015873015873,1.5910003470951295
2017-03-24 00:00:00+00:00,0.007895056261869437,0.004026893210299798,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6035613843480991
2017-03-27 00:00:00+00:00,0.00767721882781687,0.003917974493273514,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6158722759995765
2017-03-28 00:00:00+00:00,0.027555493617398976,0.013857111888064568,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6603984341874147
2017-03-29 00:00:00+00:00,0.01939355301055043,0.009776141584640295,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6925994592394633
2017-03-30 00:00:00+00:00,0.007224506377441091,0.0036916182680856247,1.0,2.0,0.0,0.0,0.00015873015873015873,1.704827654827192
2017-03-31 00:00:00+00:00,-0.0036649069822269837,-0.0017530884117484124,1.0,2.0,0.0,0.0,0.00015873015873015873,1.698579620051522
2017-04-03 00:00:00+00:00,-0.0033385181855736306,-0.001589894013421736,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6929088811003352
2017-04-04 00:00:00+00:00,0.006550031602192167,0.003354380880461163,1.0,2.0,0.0,0.0,0.00015873015873015873,1.7039974877711743
2017-04-05 00:00:00+00:00,-0.017022235117518394,-0.008431752479394117,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6749916418946726
2017-04-06 00:00:00+00:00,0.0010236692595941576,0.0005911997091621582,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6767062793485574
2017-04-07 00:00:00+00:00,-0.0018464768762155818,-0.0008438733587427115,1.0,2.0,0.0,0.0,0.00015873015873015873,1.673610279975535
2017-04-10 00:00:00+00:00,-0.0012998358125564868,-0.000570552826913164,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6714348613973602
2017-04-11 00:00:00+00:00,-0.010371709576244746,-0.005106489708757294,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6540992244393358
2017-04-12 00:00:00+00:00,-0.02009659452840299,-0.009968932184836415,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6208574630160326
2017-04-13 00:00:00+00:00,-0.001,-0.008647290370050574,0.0,0.0,2.0,0.001,0.0,1.6192366055530165
2017-04-17 00:00:00+00:00,0.0,0.019496564175828044,0.0,0.0,0.0,0.0,0.0,1.6192366055530165
2017-04-18 00:00:00+00:00,0.002649108018972092,0.0019039190888511253,1.0,2.0,2.0,0.001,0.00015873015873015873,1.6235261382294002
2017-04-19 00:00:00+00:00,0.004318289292238771,0.0022385097254844647,1.0,2.0,0.0,0.0,0.00015873015873015873,1.630536993767786
2017-04-20 00:00:00+00:00,0.04358705057892435,0.021872890368827252,1.0,2.0,0.0,0.0,0.00015873015873015873,1.70160729218595
2017-04-21 00:00:00+00:00,-0.003910164775430489,-0.0018757173083501651,1.0,2.0,0.0,0.0,0.00015873015873015873,1.6949537272904287
2017-04-24 00:00:00+00:00,0.0653101489129943,0.032734439535862234,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8056514076204013
2017-04-25 00:00:00+00:00,0.0388397358933306,0.019499233026030377,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8757824314077982
2017-04-26 00:00:00+00:00,0.00010380066988481692,0.00013126541430748782,1.0,2.0,0.0,0.0,0.00015873015873015873,1.8759771388807365
2017-04-27 00:00:00+00:00,0.040840036047008,0.020499383102869077,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9525921128559887
2017-04-28 00:00:00+00:00,0.007643447589983566,0.003901088874356862,1.0,2.0,0.0,0.0,0.00015873015873015873,1.9675166483352187
2017-05-01 00:00:00+00:00,0.07974070737262812,0.03994971876567914,1.0,2.0,0.0,0.0,0.00015873015873015873,2.1244078176408916
2017-05-02 00:00:00+00:00,0.020372334102885543,0.010265532130807851,1.0,2.0,0.0,0.0,0.00015873015873015873,2.167686963472654
2017-05-03 00:00:00+00:00,-0.0006959430278953903,-0.0002686064345826158,1.0,2.0,0.0,0.0,0.00015873015873015873,2.1661783768437655
2017-05-04 00:00:00+00:00,0.018598049674912083,0.009378389916821122,1.0,2.0,0.0,0.0,0.00015873015873015873,2.2064650699010264
2017-05-05 00:00:00+00:00,0.02196819006521633,0.011063460111973246,1.0,2.0,0.0,0.0,0.00015873015873015873,2.254937113928873
2017-05-08 00:00:00+00:00,0.06692057613536295,0.03353965314704656,1.0,2.0,0.0,0.0,0.00015873015873015873,2.405838804742006
2017-05-09 00:00:00+00:00,0.025935245813662963,0.013046987986196561,1.0,2.0,0.0,0.0,0.00015873015873015873,2.4682348255310393
2017-05-10 00:00:00+00:00,0.011887488375952696,0.006023109267341427,1.0,2.0,0.0,0.0,0.00015873015873015873,2.4975759383286613
2017-05-11 00:00:00+00:00,0.014791397757715109,0.007475063958222634,1.0,2.0,0.0,0.0,0.00015873015873015873,2.5345185774625794
2017-05-12 00:00:00+00:00,-0.026751558797310622,-0.01329641431929023,1.0,2.0,0.0,0.0,0.00015873015873015873,2.4667162547147132
2017-05-15 00:00:00+00:00,0.017910573718811714,0.009034651938770937,1.0,2.0,0.0,0.0,0.00015873015873015873,2.510896558038172
2017-05-16 00:00:00+00:00,0.01703233108593331,0.008595530622331735,1.0,2.0,0.0,0.0,0.00015873015873015873,2.5536629795372083
2017-05-17 00:00:00+00:00,-0.07848742959032745,-0.039164349715798644,1.0,2.0,0.0,0.0,0.00015873015873015873,2.3532325362333557
2017-05-18 00:00:00+00:00,0.051355904947699406,0.02575731755321478,1.0,2.0,0.0,0.0,0.00015873015873015873,2.4740849226839896
2017-05-19 00:00:00+00:00,0.045683543596739866,0.02292113687773501,1.0,2.0,0.0,0.0,0.00015873015873015873,2.5871098891114603
2017-05-22 00:00:00+00:00,0.08790378220939844,0.0440312561840643,1.0,2.0,0.0,0.0,0.00015873015873015873,2.814526633355695
2017-05-23 00:00:00+00:00,0.03975476307391658,0.019956746616323368,1.0,2.0,0.0,0.0,0.00015873015873015873,2.9264174728299785
2017-05-24 00:00:00+00:00,0.04850728871037482,0.024333009434552487,1.0,2.0,0.0,0.0,0.00015873015873015873,3.0683700500716276
2017-05-25 00:00:00+00:00,0.00789784651894143,0.004028288338835794,1.0,2.0,0.0,0.0,0.00015873015873015873,3.09260356579041
2017-05-26 00:00:00+00:00,-0.017807118032087715,-0.008824193936678777,1.0,2.0,0.0,0.0,0.00015873015873015873,3.037533209067925
2017-05-30 00:00:00+00:00,-0.01869003950071596,-0.0092656546709929,1.0,2.0,0.0,0.0,0.00015873015873015873,2.9807615934057092
2017-05-31 00:00:00+00:00,0.025420027960995618,0.012789379059862889,1.0,2.0,0.0,0.0,0.00015873015873015873,3.056532636455144
2017-06-01 00:00:00+00:00,0.04584763551804017,0.023003182838385164,1.0,2.0,0.0,0.0,0.00015873015873015873,3.1966674307203338
2017-06-02 00:00:00+00:00,0.06777794126549785,0.03396833571211401,1.0,2.0,0.0,0.0,0.00015873015873015873,3.413330968085027
2017-06-05 00:00:00+00:00,0.04141213195960808,0.020785431059169118,1.0,2.0,0.0,0.0,0.00015873015873015873,3.554684280557181
2017-06-06 00:00:00+00:00,0.018474695261298302,0.009316712710014231,1.0,2.0,0.0,0.0,0.00015873015873015873,3.620355989390602
2017-06-07 00:00:00+00:00,-0.008730534661104508,-0.004285902251187175,1.0,2.0,0.0,0.0,0.00015873015873015873,3.58874834593969
2017-06-08 00:00:00+00:00,0.018225284664588358,0.009192007411659259,1.0,2.0,0.0,0.0,0.00015873015873015873,3.654154306134011
2017-06-09 00:00:00+00:00,-0.09858412228329316,-0.0492126960622815,1.0,2.0,0.0,0.0,0.00015873015873015873,3.2939127111760733
2017-06-12 00:00:00+00:00,-0.05987395533488613,-0.029857612588077988,1.0,2.0,0.0,0.0,0.00015873015873015873,3.096693128630103
2017-06-13 00:00:00+00:00,0.045534065384723335,0.022846397771726746,1.0,2.0,0.0,0.0,0.00015873015873015873,3.2376981560255698
2017-06-14 00:00:00+00:00,-0.06459492208245382,-0.03221809596186183,1.0,2.0,0.0,0.0,0.00015873015873015873,3.028559295910594
2017-06-15 00:00:00+00:00,-0.02446521025271601,-0.012153240046992924,1.0,2.0,0.0,0.0,0.00015873015873015873,2.954464955973324
2017-06-16 00:00:00+00:00,-0.010659028624810737,-0.005250149233040289,1.0,2.0,0.0,0.0,0.00015873015873015873,2.922973229436604
2017-06-19 00:00:00+00:00,0.08443230798954143,0.0422955190741358,1.0,2.0,0.0,0.0,0.00015873015873015873,3.1697666053895803
2017-06-20 00:00:00+00:00,-0.0022049930315609246,-0.001023131436415383,1.0,2.0,0.0,0.0,0.00015873015873015873,3.1627772921130215
2017-06-21 00:00:00+00:00,0.033834845592150206,0.01699678787544018,1.0,2.0,0.0,0.0,0.00015873015873015873,3.2697893734340244
2017-06-22 00:00:00+00:00,0.0017896663566337278,0.0009741982576819433,1.0,2.0,0.0,0.0,0.00015873015873015873,3.2756412054689377
2017-06-23 00:00:00+00:00,0.024275898660229382,0.012217314409479771,1.0,2.0,0.0,0.0,0.00015873015873015873,3.3551603394201734
2017-06-26 00:00:00+00:00,-0.0758860231223232,-0.03786364648179652,1.0,2.0,0.0,0.0,0.00015873015873015873,3.1005505643238327
2017-06-27 00:00:00+00:00,-0.06950727283057852,-0.03467427133592418,1.0,2.0,0.0,0.0,0.00015873015873015873,2.885039750324372
2017-06-28 00:00:00+00:00,0.06392740631241997,0.03204306823557507,1.0,2.0,0.0,0.0,0.00015873015873015873,3.069472858670841
