year,return
2016,0.3419435156214865
2017,7.500973538953815
2018,-0.23164408470028375
2019,0.4873890464315209
2020,4.246940018295594
2021,1.3052360752720942
2022,-0.5132710603658774
2023,2.267174871220494
2024,0.808536919427937
2025,0.16455123178612308
2026,-0.15691517875251448
