year,return
2016,0.4675169419768954
2017,1.8346588571324274
2018,-0.08347869942127062
2019,0.15861176449177905
2020,1.2083692884018453
2021,0.4939868897272923
2022,-0.20032402186932985
2023,0.9248524602239316
2024,0.27278415365123454
2025,0.16438172330154388
2026,-0.0834223907718522
