date,hedged_return,unhedged_return,weight_hedged,weight_unhedged,turnover,leverage,net_return
2014-03-07 14:30:00+00:00,-0.0036013988454737245,-0.005438625789667362,1.5082069571598122,-1.5127715675748712,0.0,3.0,0.0024928168656090273
2014-03-10 13:30:00+00:00,-0.006827379235055275,-0.0062073368066236645,1.4997727775928344,-1.5052510109471204,0.0,3.0,-0.0012421356903749873
2014-03-11 13:30:00+00:00,-0.00040435457457199675,-0.007287525347564494,1.4842822557853455,-1.4794458724983526,0.0,3.0,0.010027797452968546
2014-03-12 13:30:00+00:00,-0.01132700697845479,-0.0037453080803862004,1.484702442965421,-1.4912131228061178,0.0,3.0,-0.011606812348832594
2014-03-13 13:30:00+00:00,0.0,-0.018646785437839042,1.445006645631627,-1.4242803662341876,0.0,3.0,0.027471013682738143
2014-03-14 13:30:00+00:00,0.0,-0.002145092947935745,1.4410870383149146,-1.4173700528891073,0.0,3.0,0.0027198963091748358
2014-03-17 13:30:00+00:00,-0.011456417495726456,0.01259206203278973,1.4757758810831565,-1.4867986094130958,0.0,3.0,-0.03469262384833117
2014-03-18 13:30:00+00:00,0.004552838009841187,0.006217905143926394,1.4867486182778882,-1.5003360260304521,0.0,3.0,-0.002861121656367497
2014-03-19 13:30:00+00:00,0.0,-0.012207883416732512,1.4604881506771987,-1.455843151063775,0.0,3.0,0.017980609831386055
2014-03-20 13:30:00+00:00,-0.00865246133324249,-0.003814622612803187,1.4586727047570704,-1.461129254454302,0.0,3.0,-0.007418642506968231
2014-03-21 13:30:00+00:00,0.0,-0.0019910838798249397,1.4549278464123148,-1.454476327375581,0.0,3.0,0.002573913444567133
2014-03-24 13:30:00+00:00,0.0024937608375625864,0.0026090506285738613,1.4592884729149582,-1.4590033710832808,0.0,3.0,-0.000501877751640217
2014-03-25 13:30:00+00:00,0.0,0.010867832796014332,1.4833054458914994,-1.4991328179914467,0.0,3.0,-0.016191522146071807
2014-03-26 13:30:00+00:00,0.0,-0.00015162119598799428,1.4834656856262547,-1.4990674426727169,0.0,3.0,-0.00010801714950874503
2014-03-27 13:30:00+00:00,0.0,0.00499795721415941,1.495169261171618,-1.5184454899894917,0.0,3.0,-0.007827592399935064
2014-03-28 13:30:00+00:00,0.024460847798974505,0.007534638043201092,1.4946790324796204,-1.492867998661253,0.0,3.0,0.024796853115504704
2014-03-31 13:30:00+00:00,0.0,0.005085092410403336,1.5066215532593281,-1.5124480762071533,0.0,3.0,-0.007926689190043815
2014-04-01 13:30:00+00:00,0.0,0.006398667037924577,1.5150640589692896,-1.5247584494237607,0.019069629466481386,3.0,-0.009942852831937566
2014-04-02 13:30:00+00:00,0.0,0.0019226849343609853,1.5200299169970877,-1.532697321296367,0.0,3.0,-0.003266947559564141
2014-04-03 13:30:00+00:00,0.012545708550182777,-0.0028040745902998543,1.5044488042655806,-1.4939894616813025,0.0,3.0,0.023032332479154316
2014-04-04 13:30:00+00:00,0.0,-0.003108171324038733,1.4979950554690358,-1.4829569258200428,0.0,3.0,0.004308257742896428
2014-04-07 13:30:00+00:00,-0.009992046083417971,-0.004750459435632237,1.4953767779279525,-1.4882027092321548,0.0,3.0,-0.008258626366398328
2014-04-08 13:30:00+00:00,0.0,-0.0005966934691895576,1.4945507645641285,-1.486493148341447,0.0,3.0,0.0005526833771115724
2014-04-09 13:30:00+00:00,0.0,0.012835948106435069,1.524143327749002,-1.5353845178845478,0.0,3.0,-0.01941586637299956
2014-04-10 13:30:00+00:00,0.0,-0.01768367701457152,1.484339391796027,-1.4688448388171418,0.0,3.0,0.026815926447126492
2014-04-11 13:30:00+00:00,-0.0230117715818855,-0.006000284610320983,1.488402975623726,-1.4985118002101332,0.0,3.0,-0.025679109413018576
2014-04-14 13:30:00+00:00,0.0,0.005734772186430259,1.501812571851102,-1.520683517798145,0.0,3.0,-0.008928941253200071
2014-04-15 13:30:00+00:00,0.0,-0.004201592531182907,1.4927753471437073,-1.5051818916690591,0.0,3.0,0.0060539750503561755
2014-04-16 13:30:00+00:00,0.0,0.012356766264964847,1.5215858110692055,-1.5531899448326147,0.0,3.0,-0.01893449828192966
2014-04-17 13:30:00+00:00,0.024793343899865983,0.005209836460581263,1.514926663868301,-1.516841365974238,0.0,3.0,0.029298017221880707
2014-04-21 13:30:00+00:00,0.0,0.0013327570977077485,1.5185056275906388,-1.52245121013097,0.0,3.0,-0.0023568985569163425
2014-04-22 13:30:00+00:00,0.005241843404333535,0.004140699955740512,1.524452451977758,-1.5267392598809504,0.0,3.0,0.0013204375897054883
2014-04-23 13:30:00+00:00,0.0,-0.00235654403389296,1.519495082808092,-1.5181883257262383,0.0,3.0,0.003262510833865147
2014-04-24 13:30:00+00:00,0.0,-0.0001473248059103982,1.519664754380737,-1.5181341596065436,0.0,3.0,-0.00011165065989440987
2014-04-25 13:30:00+00:00,-0.008824647407792985,-0.004872427322908823,1.515878294358279,-1.520389849936091,0.0,3.0,-0.006348824736669646
2014-04-28 13:30:00+00:00,0.001214116929600495,0.003115764785438069,1.5226399828859292,-1.5300722836194613,0.0,3.0,-0.0032320411144914933
2014-04-29 13:30:00+00:00,0.010509040812051618,0.0065081284529739936,1.5299083519734464,-1.5312891917546183,0.0,3.0,0.005708261297761635
2014-04-30 13:30:00+00:00,-0.002399714461678637,0.003967473386526921,1.5417812625327854,-1.5530221251129837,0.0,3.0,-0.010082009772953838
2014-05-01 13:30:00+00:00,0.0,0.002781172278893518,1.5068629736181454,-1.511053819148463,0.09480338764576901,3.0,-0.004554477572480621
2014-05-02 13:30:00+00:00,0.0,-0.0016057591294909024,1.5037185912723583,-1.5054793664315445,0.0,3.0,0.0020910710049322793
2014-05-05 13:30:00+00:00,0.0,-0.0007311381562390418,1.5025685314069603,-1.5032280883357174,0.0,3.0,0.0007653959479112199
2014-05-06 13:30:00+00:00,-0.004009710121407606,-0.00175544733268429,1.502133623059864,-1.5061943177406947,0.0,3.0,-0.003721343970723472
2014-05-07 13:30:00+00:00,-0.0008049860900843919,0.0011724104343877606,1.5059095775063422,-1.5129687153072928,0.0,3.0,-0.0033103920666634665
2014-05-08 13:30:00+00:00,0.004028741021980364,0.000146420291854632,1.5036910498790206,-1.5048981461222322,0.0,3.0,0.005510072909113238
2014-05-09 13:30:00+00:00,0.0,-0.0014636637714391387,1.500888369830095,-1.499894656784629,0.0,3.0,0.0018673474358675743
2014-05-12 13:30:00+00:00,0.0,0.0065961415048281236,1.5163993685509984,-1.525391148334512,0.0,3.0,-0.010228834858804485
2014-05-13 13:30:00+00:00,0.016051362209527076,0.0014562846798642504,1.5078923883519895,-1.4950451547866683,0.0,3.0,0.021783554298472674
2014-05-14 13:30:00+00:00,0.0,-0.0018902476996460749,1.5041460295784457,-1.488511730512689,0.0,3.0,0.0024906882043850493
2014-05-15 13:30:00+00:00,-0.010268661951370106,-0.004370682001769155,1.5026375355103299,-1.4958803184352851,0.0,3.0,-0.00927507313357999
2014-05-16 13:30:00+00:00,0.0,0.0021950155345993316,1.5080950267727788,-1.5046086738275453,0.0,3.0,-0.003618797997184306
2014-05-19 13:30:00+00:00,0.0,-0.002044334520516111,1.5039732287311287,-1.4974288877941035,0.0,3.0,0.0027406059914561564
2014-05-20 13:30:00+00:00,-0.0035911292014078056,-0.006291090161281376,1.4930715215618688,-1.4825464588921369,0.0,3.0,0.0036841805030706012
2014-05-21 13:30:00+00:00,0.0,0.007803365735938206,1.511059429436015,-1.5121157941503627,0.0,3.0,-0.011904169699572881
2014-05-22 13:30:00+00:00,0.01041245322461859,0.0013150063408169377,1.5065897811303852,-1.4940686612466088,0.0,3.0,0.01341007631094673
2014-05-23 13:30:00+00:00,0.0,0.002625992183130643,1.513033381914783,-1.5043989027402647,0.0,3.0,-0.00425873008581152
2014-05-27 13:30:00+00:00,0.011890586075188114,0.007130336158026829,1.5204892727785608,-1.5047002070021627,0.0,3.0,0.006928666309668443
2014-05-28 13:30:00+00:00,0.0,-0.0033230726515264264,1.5134292605087647,-1.492736496520761,0.0,3.0,0.004664910646317579
2014-05-29 13:30:00+00:00,0.0023503793466987943,0.006088955494909509,1.525939677623,-1.5106895081491607,0.0,3.0,-0.005867390676670088
2014-05-30 13:30:00+00:00,0.0011724340086700646,0.00014388076313398557,1.5258422097947577,-1.5090411085693467,0.0,3.0,0.0012363869536157735
2014-06-02 13:30:00+00:00,0.0,0.0020172377924545515,1.5050851043261346,-1.5081212188794415,0.03488331836410441,3.0,-0.0033786158081813397
2014-06-03 13:30:00+00:00,0.0,-0.002444366650530938,1.500058283385524,-1.4994101686133265,0.0,3.0,0.003351083752069516
2014-06-04 13:30:00+00:00,0.001170854686781908,-0.0002885641061273203,1.499035857746637,-1.4962039662499598,0.0,3.0,0.0018537087662546235
2014-06-05 13:30:00+00:00,0.0,0.006920419376118536,1.5152332104045432,-1.5228369594430158,0.0,3.0,-0.010689676378979086
2014-06-06 13:30:00+00:00,0.0,0.0054412065255715625,1.5284102277896798,-1.544438230860372,0.0,3.0,-0.008621387861420355
2014-06-09 13:30:00+00:00,0.00974642143928306,-0.0009969842411710061,1.5188517363267906,-1.5184498985943535,0.0,3.0,0.0161009933294612
2014-06-10 13:30:00+00:00,0.0,-0.0021383009396029884,1.5144423082363296,-1.5108041604369478,0.0,3.0,0.0029115853845869083
2014-06-11 13:30:00+00:00,-0.00463299254825611,-0.004999796331010109,1.507121476236234,-1.5029468585223125,0.0,3.0,0.0002019957090873018
2014-06-12 13:30:00+00:00,-0.0034913108190719466,0.00028696760858104575,1.5109684353821788,-1.5124961540160067,0.0,3.0,-0.006028444041771251
2014-06-13 13:30:00+00:00,0.0019462907166816201,0.0007176511365092342,1.5116115367400909,-1.511284413353508,0.0,3.0,0.001520021794770394
2014-06-16 13:30:00+00:00,0.0,0.00028691824660009857,1.512774758468962,-1.512881332104308,0.0,3.0,-0.0007689325343109074
2014-06-17 13:30:00+00:00,0.0,-0.0007168512380956171,1.5116422460815466,-1.5106650409764928,0.0,3.0,0.0007491933956932594
2014-06-18 13:30:00+00:00,0.0,0.00860942060399128,1.5320821651354741,-1.5442735594206998,0.0,3.0,-0.01334126818982981
2014-06-19 13:30:00+00:00,0.008547085194426263,0.005405976627662845,1.538390832959653,-1.5458030005766543,0.0,3.0,0.004411212561010471
2014-06-20 13:30:00+00:00,0.0,-0.0016977399602128296,1.5348774155732123,-1.5396542771710622,0.0,3.0,0.0022890540643784214
2014-06-23 13:30:00+00:00,0.0,-0.0026932625425383216,1.5290496329080294,-1.5296774086235874,0.0,3.0,0.0038113757328462764
2014-06-24 13:30:00+00:00,0.0,-0.006253681482636053,1.5150643799259849,-1.506207793713568,0.0,3.0,0.009230797824398571
2014-06-25 13:30:00+00:00,-0.012326679612420177,-0.000351393845061887,1.524565314710429,-1.53403009534352,0.0,3.0,-0.018481758515759922
2014-06-26 13:30:00+00:00,0.0019500172941622207,0.0007327974353597,1.5252298417063712,-1.532834317722559,0.0,3.0,0.0015134779498154171
2014-06-27 13:30:00+00:00,0.0,0.0005857769455610562,1.5271131027285798,-1.5356259759648936,0.0,3.0,-0.0012332164650041464
2014-06-30 13:30:00+00:00,0.0,0.0008786265936848725,1.5296899561408723,-1.5395687125484108,0.0,3.0,-0.0016845592807535027
2014-07-01 13:30:00+00:00,0.0,0.008775622722901888,1.5205785689297944,-1.5339225927712523,0.0692586686892831,3.0,-0.013533380879014933
2014-07-02 13:30:00+00:00,0.008811876488731274,0.0015948904470568515,1.5178619798957378,-1.520228168923526,0.0,3.0,0.010617394590768093
2014-07-03 13:30:00+00:00,0.0,0.002026963211569921,1.5230659368068584,-1.5285322495068676,0.0,3.0,-0.0034167640319177506
2014-07-07 13:30:00+00:00,0.0,-0.007801488006122459,1.5056165805715238,-1.499232060707592,0.0,3.0,0.011589508551181748
2014-07-08 13:30:00+00:00,0.0,-0.010483405138144053,1.4828084077254229,-1.4610416415035705,0.0,3.0,0.015381739628174804
2014-07-09 13:30:00+00:00,0.0,0.0032375049605066764,1.4903577358806406,-1.473234361675787,0.0,3.0,-0.0050654470221920865
2014-07-10 13:30:00+00:00,-0.02371505141997199,-0.011000234508818374,1.4839104656449533,-1.485965088614154,0.0,3.0,-0.019473304335996883
2014-07-11 13:30:00+00:00,0.0,0.0005929133525066632,1.4857176420744074,-1.4886568887857794,0.0,3.0,-0.0012163660027155394
2014-07-14 13:30:00+00:00,0.0,0.007410475908991687,1.502799929000203,-1.516931464511949,0.0,3.0,-0.011366973471418997
2014-07-15 13:30:00+00:00,0.007692141623488746,-0.0025008989534859305,1.491953337559943,-1.490749510104826,0.0,3.0,0.015018124737428746
2014-07-16 13:30:00+00:00,0.0,0.006194732173724127,1.5063694611329201,-1.5144780275146905,0.0,3.0,-0.009570111413527307
2014-07-17 13:30:00+00:00,0.0,-0.01275288178365419,1.4783130866108527,-1.467316395995828,0.0,3.0,0.018978641788519168
2014-07-18 13:30:00+00:00,0.0036160507788265406,0.00786921435680421,1.493420168396891,-1.4885928974022022,0.0,3.0,-0.006536289521473401
2014-07-21 13:30:00+00:00,0.0,-0.0036830579255658913,1.4857725162909865,-1.4755154670898114,0.0,3.0,0.005147256408400814
2014-07-22 13:30:00+00:00,0.0,0.004436023595492111,1.496066559646747,-1.4923292161886266,0.0,3.0,-0.006880738887841427
2014-07-23 13:30:00+00:00,0.0,0.002061038888578892,1.5011872083068156,-1.5005233489296659,0.0,3.0,-0.0034110660094446763
2014-07-24 13:30:00+00:00,0.0,0.0023504691950131384,1.507007650667758,-1.5098818259862221,0.0,3.0,-0.0038622513683745905
2014-07-25 13:30:00+00:00,0.006805409952474806,-0.0041036358505665005,1.4931983356129546,-1.4798360539887248,0.0,3.0,0.01611649259522845
2014-07-28 13:30:00+00:00,0.0,0.00014701434190644846,1.4940243437003502,-1.4808723477954633,0.0,3.0,-0.0005528745839240483
2014-07-29 13:30:00+00:00,0.0,-0.002060049359282945,1.4899785265286996,-1.4738197373040371,0.0,3.0,0.0027153526709384145
2014-07-30 13:30:00+00:00,0.0,-0.0014743987282552773,1.4872454445972096,-1.4689472835995845,0.0,3.0,0.0018376804860411391
2014-07-31 13:30:00+00:00,-0.01550680797034143,-0.01668647374064902,1.4625540175922471,-1.442828705951767,0.0,3.0,0.001113803299730722
2014-08-01 13:30:00+00:00,-0.004846505668093304,-0.006908014749305469,1.4886964138341734,-1.4856125064834311,0.09461727645598583,3.0,0.0027096375232727944
2014-08-04 13:30:00+00:00,0.0,0.004687868184246824,1.4996433197805537,-1.5035523023276796,0.0,3.0,-0.007299673063580316
2014-08-05 13:30:00+00:00,-0.004464504809686964,-0.012793590695392654,1.4749459230502682,-1.4664183200495728,0.0,3.0,0.012205350470802935
2014-08-06 13:30:00+00:00,-0.008153294760234187,-0.002439342307086201,1.4758842592861983,-1.4758045285575982,0.0,3.0,-0.008783890078368791
2014-08-07 13:30:00+00:00,-0.0016437948230149102,-0.008100214731904587,1.46003614686548,-1.450515655008534,0.0,3.0,0.009192965218532452
2014-08-08 13:30:00+00:00,-0.006998869968955823,0.005855177727248639,1.477968328978679,-1.4873379295098113,0.0,3.0,-0.01904694755843568
2014-08-11 13:30:00+00:00,0.012437508116697193,0.0038295821034468602,1.4780945626962725,-1.4748182685062692,0.0,3.0,0.012351042910947763
2014-08-12 13:30:00+00:00,0.0,-0.0007627961701550667,1.4769282793021021,-1.4725304721939234,0.0,3.0,0.0007896682665738488
2014-08-13 13:30:00+00:00,0.0,0.005650340245855423,1.4898236199435237,-1.4937803590384664,0.0,3.0,-0.008655615650603276
2014-08-14 13:30:00+00:00,0.0,0.005315105541130238,1.5022546536023909,-1.514250255580306,0.0,3.0,-0.008274917723874332
2014-08-15 13:30:00+00:00,0.0,-0.0010574499841861096,1.500355314128089,-1.5107365303410154,0.0,3.0,0.0012659264484997466
2014-08-18 13:30:00+00:00,0.0,0.006502312903247542,1.5157532436572907,-1.5361650973432412,0.0,3.0,-0.010158599094961269
2014-08-19 13:30:00+00:00,0.0,0.002404118547757461,1.5218840629970556,-1.5460865379152178,0.0,3.0,-0.004028440463257992
2014-08-20 13:30:00+00:00,0.02170385209792336,-0.0031475436443128,1.4986237962908358,-1.485424923222871,0.0,3.0,0.03756180400912994
2014-08-21 13:30:00+00:00,0.0,0.004209596039153496,1.508562745207823,-1.5015708458889558,0.0,3.0,-0.006588356333576344
2014-08-22 13:30:00+00:00,0.0,-0.004791031189612993,1.498286365662783,-1.484197028900977,0.0,3.0,0.006858755295750092
2014-08-25 13:30:00+00:00,0.0,0.00646905306249379,1.513323759615758,-1.5087907289740479,0.0,3.0,-0.00993666679547351
2014-08-26 13:30:00+00:00,0.0,0.00014956458737902523,1.5141731791580808,-1.5098633924788387,0.0,3.0,-0.0005609791231377624
2014-08-27 13:30:00+00:00,0.012024099769609942,0.001942996900559546,1.5098265751287552,-1.49053209208273,0.0,3.0,0.014937592022492067
2014-08-28 13:30:00+00:00,0.0,-0.004475063046546435,1.5003221727571194,-1.4745209132218786,0.0,3.0,0.006334907624653513
2014-08-29 13:30:00+00:00,0.0,-0.0004494449111964727,1.4998311303539071,-1.4733758163268529,0.0,3.0,0.00032739846058288873
2014-09-02 13:30:00+00:00,0.003168348452385006,0.001948659727276869,1.5025275511814824,-1.5007007232954472,0.02679305331923998,3.0,0.0014808191006851247
2014-09-03 13:30:00+00:00,0.0,0.007031795207449898,1.51906705854673,-1.5278889025011988,0.0,3.0,-0.010887937614202982
2014-09-04 13:30:00+00:00,0.011448886889628973,-0.004754178286592636,1.499978948871708,-1.4845212436042012,0.0,3.0,0.0243201657153425
2014-09-05 13:30:00+00:00,-0.007416322731530367,0.00014936364057382967,1.506452058233152,-1.5022918170851303,0.0,3.0,-0.011681378933105648
2014-09-08 13:30:00+00:00,-0.01887519802375337,-0.01059693137499007,1.497257558986688,-1.5057209721395892,0.0,3.0,-0.01285021508189879
2014-09-09 13:30:00+00:00,0.0,-0.002866324158367961,1.4913212549056416,-1.4954523396011812,0.0,3.0,0.003980566937887536
2014-09-10 13:30:00+00:00,0.0,0.005749045266123742,1.5047629117420138,-1.5176061449022307,0.0,3.0,-0.008932740654015307
2014-09-11 13:30:00+00:00,0.0,-0.005565591781076518,1.4926558919940869,-1.4970173726412244,0.0,3.0,0.008111058826661613
2014-09-12 13:30:00+00:00,0.0,-0.0013613472866379484,1.4901187516162828,-1.4924383223241158,0.0,3.0,0.0017026430779775409
2014-09-15 13:30:00+00:00,0.0,-0.0021207477097540117,1.4859139602958191,-1.4850708317076744,0.0,3.0,0.002829767693700528
2014-09-16 13:30:00+00:00,0.0,0.004250180933080383,1.4958571278465127,-1.501362413379795,0.0,3.0,-0.006647137193515245
2014-09-17 13:30:00+00:00,0.0,-0.007103904381270287,1.480562594129128,-1.475455106098697,0.0,3.0,0.010330217565965796
2014-09-18 13:30:00+00:00,0.022444632324354785,0.007763596824105212,1.4820180295768908,-1.4556989911191107,0.0,3.0,0.02144052702228608
2014-09-19 13:30:00+00:00,0.0023519755718206525,-0.0034739877854671475,1.473410779149864,-1.4388327865415407,0.0,3.0,0.008207433256709805
2014-09-22 13:30:00+00:00,-0.004692913525668363,-0.00439621841828719,1.4678531960377001,-1.4338329184166771,0.0,3.0,-0.0009244836376260173
2014-09-23 13:30:00+00:00,-0.007858288691620752,-0.008373985536015538,1.4561192364642075,-1.4216315935795105,0.0,3.0,0.00013676448818430385
2014-09-24 13:30:00+00:00,0.0,0.00506693719151019,1.4671797698955962,-1.4396881960517554,0.0,3.0,-0.007538635454451381
2014-09-25 13:30:00+00:00,0.0,-0.0146653660783167,1.4373149002919134,-1.389699143492783,0.0,3.0,0.020778236973412915
2014-09-26 13:30:00+00:00,0.00554413291803546,0.004185732597642433,1.442663056589948,-1.3929857796570997,0.0,3.0,0.0018164383861402822
2014-09-29 13:30:00+00:00,-0.010240087564479472,-0.009263469184005668,1.4310447022184831,-1.3831309177570643,0.0,3.0,-0.0022044326422264804
2014-09-30 13:30:00+00:00,-0.0015916024285010932,-0.0007791314279291806,1.4309640513438489,-1.3841784489570086,0.0,3.0,-0.0015353309166969624
2014-10-01 13:30:00+00:00,0.0,-0.01185272442088503,1.4744168906083457,-1.4569410335224668,0.18485749969914256,3.0,0.017351340421160513
2014-10-02 13:30:00+00:00,-0.021920997257355745,-0.010732212960794962,1.4670653679384793,-1.4662602958551683,0.0,3.0,-0.017019804632458165
2014-10-03 13:30:00+00:00,0.011002029554360249,0.0,1.46012818501118,-1.443446083332447,0.0,3.0,0.01580537907592008
2014-10-06 13:30:00+00:00,-0.004836324509851941,0.0063814784315530115,1.477607059663081,-1.4771910220877218,0.0,3.0,-0.01660829123690834
2014-10-07 13:30:00+00:00,-0.006885343028419477,-0.01696275801594216,1.4463910089648129,-1.4313109549124594,0.0,3.0,0.014548084923684234
2014-10-08 13:30:00+00:00,-0.0016316182330425866,0.015804187719882234,1.4815376316595668,-1.4916953963590647,0.0,3.0,-0.025315982419613716
2014-10-09 13:30:00+00:00,-0.01879076137938751,-0.026829583817736813,1.436678044948761,-1.434677167545028,0.0,3.0,0.011847029095732377
2014-10-10 13:30:00+00:00,-0.005828535540073565,-0.015008130036778367,1.4102213646640778,-1.395254313937338,0.0,3.0,0.012822774986367922
2014-10-13 13:30:00+00:00,-0.007537621476714329,-0.0013250917059051126,1.412467979661233,-1.4062248906602608,0.0,3.0,-0.009116192386504109
2014-10-14 13:30:00+00:00,0.0016877808628410484,0.0024875854187125235,1.4169057004511363,-1.4117693344697895,0.0,3.0,-0.0014494855683065493
2014-10-15 13:30:00+00:00,-0.023167630949078033,-0.005955515858684923,1.4192102719262871,-1.438981862656485,0.0,3.0,-0.024753851157774405
2014-10-16 13:30:00+00:00,0.0,-0.009319058359179344,1.4008940881530918,-1.407173620314462,0.0,3.0,0.013074638495578918
2014-10-17 13:30:00+00:00,0.015954832483642267,0.01864572298653533,1.4292796179221234,-1.4394889936589639,0.0,3.0,-0.0042220564748536
2014-10-20 13:30:00+00:00,0.0033958402253195796,0.006266598105288068,1.440619484502625,-1.4550609755515749,0.0,3.0,-0.004502411240794405
2014-10-21 13:30:00+00:00,0.016497593606740413,0.01196321416348578,1.455617264265902,-1.4636508106477435,0.0,3.0,0.006024231265504678
2014-10-22 13:30:00+00:00,-0.0029131620578823902,-0.007287167883781254,1.4425912861435457,-1.4441896779596517,0.0,3.0,0.006090102735047183
2014-10-23 13:30:00+00:00,0.01544238195351233,0.00962470223944556,1.4531820847884942,-1.44645740533496,0.0,3.0,0.00804183255547735
2014-10-24 13:30:00+00:00,-0.0012331642710978752,0.005493429720528242,1.4661591952494823,-1.4692032034573328,0.0,3.0,-0.01007334178662339
2014-10-27 13:30:00+00:00,0.0,-0.005624118349408236,1.4546274106421577,-1.449449494885391,0.0,3.0,0.007927655235256285
2014-10-28 13:30:00+00:00,0.0028809359665296075,0.01519050651092324,1.485804016030604,-1.4986872760614374,0.0,3.0,-0.01816250102440957
2014-10-29 13:30:00+00:00,0.0024619270905645863,-0.007640796133533634,1.4677773266586662,-1.4655838869986018,0.0,3.0,0.014773787642324227
2014-10-30 13:30:00+00:00,0.010233247778730137,0.00721846041498142,1.4767346443601477,-1.4701274610424098,0.0,3.0,0.004105552334248786
2014-10-31 13:30:00+00:00,0.024716378821195484,0.01847425816724213,1.4997295607124737,-1.483924677015181,0.0,3.0,0.009004701174021664
2014-11-03 14:30:00+00:00,0.00039517919472009666,-0.008600352873632366,1.4811163732125545,-1.4677982064427784,0.0163457622723453,3.0,0.013149807761075062
2014-11-04 14:30:00+00:00,-0.010671470582576115,-0.005678149815431133,1.4768398242302645,-1.4709469657911185,0.0,3.0,-0.007806629151423851
2014-11-05 14:30:00+00:00,0.008389637995071864,0.0019034678466645083,1.4755736394000778,-1.4602325108415113,0.0,3.0,0.009254933788147906
2014-11-06 14:30:00+00:00,0.0015849386664310572,-0.005383312750608216,1.463476216553032,-1.4381849853788555,0.0,3.0,0.009864264550399878
2014-11-07 14:30:00+00:00,-0.0059336384833298395,0.00047749050298118156,1.4690507552154777,-1.4529739445897185,0.0,3.0,-0.00970577593034302
2014-11-10 14:30:00+00:00,0.007560659136422121,0.004455341270767743,1.4738229910601814,-1.4532013188551784,0.0,3.0,0.004298179773289481
2014-11-11 14:30:00+00:00,0.003159590073963159,0.006019083703000749,1.4850518854704748,-1.4684469908357505,0.0,3.0,-0.004425581342485417
2014-11-12 14:30:00+00:00,-0.004330719086417911,-0.008502389051031067,1.4702129133598416,-1.4476828948892657,0.0,3.0,0.0057186476118560505
2014-11-13 14:30:00+00:00,0.001581941086195915,0.004764303723695962,1.4797996784656318,-1.4617525182780098,0.0,3.0,-0.00490672825406961
2014-11-14 14:30:00+00:00,0.003157934267403295,0.0014222827724073017,1.4811272668469195,-1.4605325406626422,0.0,3.0,0.0022587672289317334
2014-11-17 14:30:00+00:00,0.0,-0.003945800995722171,1.4731316191632724,-1.4469162103755955,0.0,3.0,0.005427653292913825
2014-11-18 14:30:00+00:00,0.01101932980958309,0.010933274398874593,1.4892482711395563,-1.4626215499954192,0.0,3.0,7.807374395164731e-05
2014-11-19 14:30:00+00:00,-0.0007785210416956234,-0.002977852682133908,1.4838439638953882,-1.4541062543035075,0.0,3.0,0.002860742929892279
2014-11-20 14:30:00+00:00,-0.007401477749162222,-0.005973919143932638,1.4767470050769587,-1.449232823898373,0.0,3.0,-0.002631242352421944
2014-11-21 14:30:00+00:00,0.013736234061593855,0.008698198012665026,1.4861180290735152,-1.4511811924701798,0.0,3.0,0.0073439109824556216
2014-11-24 14:30:00+00:00,0.0034839896702996143,0.0058013711637268095,1.496648469540808,-1.464839086320603,0.0,3.0,-0.0035765383215184974
2014-11-25 14:30:00+00:00,0.00038610515200177,0.0017147245599182792,1.500631640575289,-1.4706882401865369,0.0,3.0,-0.0022692493331343804
